# z (m), K (m^2/s^2), Kth (K^2), uw (m^2/s^2), vw (m^2/s^2), uv (m^2/s^2), uu (m^2/s^2), vv (m^2/s^2), ww (m^2/s^2), ut (mK/s), vt (mK/s), wt (mK/s)
1.000076453749999956e+02, 6.216294897679839997e-03, 2.188721235803447324e-03, -3.069127287713951241e-05, 1.003352234074683137e-03, -5.873227118350042564e-05, 4.560246389699300178e-03, 6.463957942819269914e-03, 1.408385470519350107e-03, 4.489368102954279633e-05, -1.523635299936352628e-03, -7.230826440961079377e-04
1.014305720499999950e+02, 5.363886366998212203e-03, 1.888393381766872601e-03, 3.964754085113835218e-05, 8.656980197648801939e-04, 7.477612378507557725e-05, 3.937038690206332535e-03, 5.575154919321437252e-03, 1.215579131087717556e-03, -6.166859305993942111e-05, -1.313479745473817434e-03, -6.243406644182678293e-04
1.028610255400000000e+02, 4.574897061667685359e-03, 1.606695180265402430e-03, 9.363775096628705109e-05, 7.334928398285972670e-04, 1.757928559176316651e-04, 3.377658819925962591e-03, 4.735124646026255338e-03, 1.037010662986875571e-03, -1.431292181436591470e-04, -1.110738562868001994e-03, -5.321780684524082513e-04
1.042990456609999939e+02, 3.848932691043819611e-03, 1.344399853519022414e-03, 1.320341245795440040e-04, 6.081425756324383008e-04, 2.441971354044354735e-04, 2.875989394463655119e-03, 3.949264344126769688e-03, 8.726116481407087712e-04, -2.004447164591587451e-04, -9.178567268183098447e-04, -4.467237637249584902e-04
1.057446724379999949e+02, 3.185654166964497352e-03, 1.102353576875728970e-03, 1.557726200071892376e-04, 4.910607981384288064e-04, 2.809368946789969797e-04, 2.425753428064427765e-03, 3.223223843271527580e-03, 7.223310663431532948e-04, -2.349144778338445078e-04, -7.373296189721169434e-04, -3.681188951972877866e-04
1.071979461070000070e+02, 2.584758305564152474e-03, 8.814834638840900660e-04, 1.659983122582837564e-04, 3.836564620676014806e-04, 2.881957786429947951e-04, 2.020682411667877511e-03, 2.562712434212872231e-03, 5.861217681829607043e-04, -2.482460195036745353e-04, -5.716901616888615421e-04, -2.965224593779222759e-04
1.086589071180000019e+02, 2.046118260115922273e-03, 6.828490611563591862e-04, 1.641009972107852516e-04, 2.873146172860637296e-04, 2.695526567738357258e-04, 1.654903220040292514e-03, 1.973345116411485099e-03, 4.639881859909267378e-04, -2.426290999895605062e-04, -4.234473352229010598e-04, -2.321176296403759979e-04
1.101275961340000009e+02, 1.569682086269690155e-03, 5.076226545992130502e-04, 1.517674321880277421e-04, 2.033676682598222407e-04, 2.301483528111982315e-04, 1.323223751895684927e-03, 1.460199920667052710e-03, 3.559405015634012283e-04, -2.208563932914404991e-04, -2.950413560328157608e-04, -1.751197694399637581e-04
1.116040540340000007e+02, 1.155765118728398645e-03, 3.571509781229027488e-04, 1.310414883157267295e-04, 1.330368412938054586e-04, 1.767612116917527745e-04, 1.021922033645365118e-03, 1.027513163891929406e-03, 2.620950409908972580e-04, -1.864320743091145188e-04, -1.886690297467245121e-04, -1.257804390229000163e-04
1.130883219130000015e+02, 8.048113097636035509e-04, 2.328303161790815112e-04, 1.044310548208180004e-04, 7.734701446890052763e-05, 1.177997550524941082e-04, 7.493234324791159771e-04, 6.777195266313172433e-04, 1.825796610859714889e-04, -1.437729230466079980e-04, -1.060947897988090942e-04, -8.439481765832329715e-05
1.145804410829999966e+02, 5.178147808771152612e-04, 1.359845302262717610e-04, 7.497047178003869630e-05, 3.691540209660915031e-05, 6.283596165374015009e-05, 5.072353901097722629e-04, 4.107309248997764424e-04, 1.176632471238024885e-04, -9.826968475677160691e-05, -4.814319845674365641e-05, -5.127322914479245063e-05
1.160804530749999941e+02, 2.962299437479267708e-04, 6.735874761232279887e-05, 4.643228808562923027e-05, 1.164264013213383165e-05, 2.143149107504530148e-05, 3.023283550786817178e-04, 2.224320638967890108e-04, 6.769946871172905997e-05, -5.636719288538610047e-05, -1.399494973379616643e-05, -2.672609248025052317e-05
1.175883996390000021e+02, 1.416172335670612501e-04, 2.589016949279759902e-05, 2.297577800389580027e-05, -6.295190413553733119e-08, -8.215059729482747211e-08, 1.468036231259284979e-04, 1.035140878685831628e-04, 3.291675622536092456e-05, -2.466727845519139939e-05, 1.365433624673815009e-07, -1.081847812903966361e-05
1.191043227459999940e+02, 5.886847849600395445e-05, 7.438882204154887887e-06, 9.180455227503042626e-06, -2.460717022211479693e-06, -4.423149289674435181e-06, 5.949748241973247412e-05, 4.403539818266614801e-05, 1.420407642758220071e-05, -8.050401728394120571e-06, 2.179058776227284760e-06, -3.237406249818107435e-06
1.206282645910000042e+02, 3.152989218977505104e-05, 2.330613837123689976e-06, 4.306647659717259630e-06, -2.173699867458315217e-06, -3.795533914899445133e-06, 3.055987521311242247e-05, 2.488980364085397585e-05, 7.610105549169530154e-06, -3.064554902896167578e-06, 1.549174077579000184e-06, -1.179246393201759138e-06
1.221602675879999964e+02, 2.496638250320272389e-05, 1.213678799730755424e-06, 2.900360883216527760e-06, -1.940993916074892624e-06, -3.451336265861197499e-06, 2.356101242089255163e-05, 2.067934131668959906e-05, 5.692411290116122285e-06, -1.875349507764641820e-06, 1.253277308658254912e-06, -7.712452057646551791e-07
1.237003743799999995e+02, 2.187897220784167351e-05, 8.891768428172764196e-07, 2.228853680129387312e-06, -1.707892737253682561e-06, -3.162072435073817899e-06, 2.037921976488389896e-05, 1.865835506457229738e-05, 4.720369606473928290e-06, -1.459392584642071459e-06, 1.116843394945655657e-06, -6.254646369433915468e-07
1.252486278330000005e+02, 1.916567603567032551e-05, 7.426819335137819173e-07, 1.770830772042139337e-06, -1.464901938041394908e-06, -2.819652987814679791e-06, 1.770124201450232291e-05, 1.661341232353502408e-05, 4.016697751929262915e-06, -1.220774227042049494e-06, 1.008890528738696520e-06, -5.157947089023630124e-07
1.268050710389999978e+02, 1.679615178559170093e-05, 6.462560883375095042e-07, 1.433835352408290481e-06, -1.248888538343497429e-06, -2.494570305598307623e-06, 1.541266679362512045e-05, 1.471240347585423438e-05, 3.467233318586344976e-06, -1.047604112744998959e-06, 9.118601419097239163e-07, -4.260236839158677864e-07
1.283697473199999877e+02, 1.486212059559171756e-05, 5.742004007795613881e-07, 1.185276262095375251e-06, -1.074636932899724519e-06, -2.220421174052299940e-06, 1.356467581760948823e-05, 1.312194139672200360e-05, 3.037623992184159932e-06, -9.153652466295227052e-07, 8.295968613859927147e-07, -3.575207857823544941e-07
1.299427002269999889e+02, 1.325278912623150694e-05, 5.174536464056799802e-07, 9.963756987173278947e-07, -9.346704663116408259e-07, -1.987567814326744826e-06, 1.203858105135904139e-05, 1.177928992526713705e-05, 2.687707289801715186e-06, -8.097261963804504635e-07, 7.595014992263084923e-07, -3.056662618563300332e-07
1.315239735389999964e+02, 1.183608214885656979e-05, 4.699877062573220235e-07, 8.461771904646055076e-07, -8.182179490221196850e-07, -1.779256298913735022e-06, 1.070481437810542071e-05, 1.058172322059380207e-05, 2.385626711706409903e-06, -7.201086422911127349e-07, 6.964274279098639259e-07, -2.648786801691967399e-07
1.331136112689999891e+02, 1.052802708148298594e-05, 4.277182533162905564e-07, 7.216758185152095484e-07, -7.174289005038214632e-07, -1.584540206359793741e-06, 9.482562040898476652e-06, 9.461469695832459571e-06, 2.112022437690180056e-06, -6.399673685794857463e-07, 6.364514372267297390e-07, -2.312156433394902222e-07
1.347116576619999933e+02, 9.287645521621496958e-06, 3.881978733206842475e-07, 6.151685625290417907e-07, -6.274615217355114183e-07, -1.398315187585925461e-06, 8.332377458665818945e-06, 8.386123354217788124e-06, 1.856790240587897315e-06, -5.657867866538259766e-07, 5.774296793283014504e-07, -2.022813276708282351e-07
1.363181571979999944e+02, 8.098953985226177419e-06, 3.500596721342665547e-07, 5.219576875706172682e-07, -5.453632126411935245e-07, -1.218867490363611030e-06, 7.238359758514623279e-06, 7.344265754440844441e-06, 1.615282466506671333e-06, -4.958096350879717734e-07, 5.184196227218451947e-07, -1.766048427161957332e-07
1.379331545889999973e+02, 6.959312568579052339e-06, 3.125850546992645293e-07, 4.390888507303882589e-07, -4.693329868716259799e-07, -1.046340689555474409e-06, 6.197015699747099585e-06, 6.335781319991930711e-06, 1.385828125226597186e-06, -4.292845227376718175e-07, 4.592325727763524710e-07, -1.532529273290696555e-07
1.395566947890000051e+02, 5.874343874743690205e-06, 2.755040956294369895e-07, 3.647771413479225086e-07, -3.984148282265305138e-07, -8.818979201822690505e-07, 5.212335017011057508e-06, 5.367573072277170158e-06, 1.168779666836045733e-06, -3.660454347265352371e-07, 4.001541766727774656e-07, -1.316535036035880476e-07
1.411888229840000122e+02, 4.854505315492402033e-06, 2.388736448306742573e-07, 2.980418679343950091e-07, -3.322939365918027597e-07, -7.274389126205087340e-07, 4.292655389468797434e-06, 4.450801129644590363e-06, 9.655541173884256117e-07, -3.063819328087902451e-07, 3.419047487310532545e-07, -1.115073386792469989e-07
1.428295846030000007e+02, 3.912854374871354790e-06, 2.030123446284107480e-07, 2.384335631418050208e-07, -2.711087073281199886e-07, -5.849914745673061391e-07, 3.448502568483795250e-06, 3.598806337229104807e-06, 7.783998484984235278e-07, -2.507652126129569910e-07, 2.853935099687430189e-07, -9.270803551140555850e-08
1.444790253140000118e+02, 3.062782620452929886e-06, 1.684340035107934736e-07, 1.858734767649719642e-07, -2.153513437873042410e-07, -4.567781271784812503e-07, 2.690666006387922517e-06, 2.825314472011285293e-06, 6.095847660184885722e-07, -1.999081025407322465e-07, 2.318248126970375001e-07, -7.531219970699588876e-08
1.461371910249999928e+02, 2.315588262288107556e-06, 1.357471046322211414e-07, 1.403391012424877378e-07, -1.655384302881640046e-07, -3.443391893098342705e-07, 2.027964288369909822e-06, 2.141947977687277510e-06, 4.612642611827589926e-07, -1.543590854162430579e-07, 1.822427670086974944e-07, -5.943594108759160564e-08
1.478041278910000074e+02, 1.679842849247353206e-06, 1.056458877217234941e-07, 1.019700898993677095e-07, -1.223585733360485198e-07, -2.491084913436020027e-07, 1.466817777569473893e-06, 1.557924165184951799e-06, 3.349437576774919741e-07, -1.147967270787375965e-07, 1.378755646849568621e-07, -4.529048644116982474e-08
1.494798823069999969e+02, 1.158932362840801227e-06, 7.874704048641116788e-08, 7.058639202052462751e-08, -8.609450649947339782e-08, -1.712714437897297567e-07, 1.009099065346161295e-06, 1.077425082246030653e-06, 2.313405794284885189e-07, -8.145099528740461948e-08, 9.943786302078563211e-08, -3.302377921483015149e-08
1.511645009140000013e+02, 7.522478847776635197e-07, 5.567081123011902456e-08, 4.613713113292585008e-08, -5.715461339128384944e-08, -1.108638947938781675e-07, 6.532189538716816945e-07, 7.009571767756797631e-07, 1.503196397780460307e-07, -5.465353090899939279e-08, 6.776793193715709692e-08, -2.283437875700959997e-08
1.528580306030000031e+02, 4.531705594938410038e-07, 3.683920796988442184e-08, 2.799749843604238271e-08, -3.520003454108102213e-08, -6.651940240074397038e-08, 3.925321875580602200e-07, 4.231911867434697564e-07, 9.061774521073828935e-08, -3.414548440406664613e-08, 4.297138135917904764e-08, -1.476209708873550202e-08
1.545605185089999907e+02, 2.497887488964117652e-07, 2.250402639696474944e-08, 1.564433055176308549e-08, -1.994759300411054863e-08, -3.658276458484544749e-08, 2.158307812711376504e-07, 2.337480218925137260e-07, 4.999869491811862396e-08, -1.964940031555760271e-08, 2.507928279512465034e-08, -8.821002743486743552e-09
1.562720120189999875e+02, 1.246959735125071596e-07, 1.254112021826151074e-08, 7.880668449208239844e-09, -1.018875339185955537e-08, -1.817265407181353666e-08, 1.075135576741071214e-07, 1.169345725413625434e-07, 2.494381695382444832e-08, -1.025125823599215694e-08, 1.326778196317921482e-08, -4.799473053480729605e-09
1.579925587689999986e+02, 5.578332269908949840e-08, 6.299892312730292004e-09, 3.600699635978743998e-09, -4.720312392591802434e-09, -8.119869216156047276e-09, 4.796180409225649927e-08, 5.240496571335904869e-08, 1.119987565691277346e-08, -4.824705222670435340e-09, 6.332265033085757240e-09, -2.351917659114471101e-09
1.597222066470000073e+02, 2.169080022680965618e-08, 2.768782001964610041e-09, 1.389565602004108939e-09, -1.851457320761161041e-09, -3.135301454542448443e-09, 1.861267045839170858e-08, 2.043607944912046366e-08, 4.332850571238302446e-09, -1.968539648020302229e-09, 2.626995574042557427e-09, -9.936759610998520366e-10
1.614610037969999894e+02, 6.517872848793862339e-09, 9.817784225404111320e-10, 4.146999551545565066e-10, -5.636187448831927470e-10, -9.426567549496144119e-10, 5.564457214724827756e-09, 6.154934381440182279e-09, 1.316354108995466711e-09, -6.375357231316402588e-10, 8.695710802873875461e-10, -3.148140995418325021e-10
1.632089986139999951e+02, 2.954670182072202483e-09, 5.634432616315105833e-10, 5.529206764812069750e-11, -7.858143633569626234e-11, -4.100736982468640028e-10, 2.556473035015209720e-09, 2.913924725356562470e-09, 4.389426078988444883e-10, -3.002281053803645208e-10, 4.583092431696817314e-10, -6.807481286077809395e-11
1.649662397520000070e+02, 1.354876414862947355e-06, 1.593281535594689755e-07, 3.581662915497514991e-10, -5.971235565018359627e-10, -3.155821530793374856e-08, 1.151810052897254979e-06, 1.186216964980609926e-06, 3.717258134528940241e-07, -3.271995243863017094e-08, 5.513560326291547395e-08, -5.272943666426442652e-10
1.667327761189999933e+02, 2.828821521424310097e-06, 3.007329778343844884e-07, 1.676151506981943107e-11, -2.878417040378784738e-11, -1.870678536787450046e-11, 2.278971488035130297e-06, 2.278993180503262451e-06, 1.099678377235822496e-06, -1.016493115368176842e-09, 1.764136405477445012e-09, -8.185085522944202989e-10
1.685086568860000114e+02, 2.896131998243777699e-06, 2.778111701607654570e-07, 1.452512568086632709e-13, -2.559276413889312367e-13, -1.639436844645225041e-15, 2.385752131091569966e-06, 2.385752133802937253e-06, 1.020759734971720516e-06, -9.026255426879804430e-12, 1.607360949391809833e-11, -8.947216167339918820e-10
1.702939314799999977e+02, 2.782752111097007601e-06, 2.665585458136675142e-07, 7.064731028004102168e-16, -1.276406183522102487e-15, -4.144343420872162918e-20, 2.293024012235979749e-06, 2.293024012909697474e-06, 9.794562002969346426e-07, -4.392522714179982694e-14, 8.021900287747882657e-14, -8.602445130019951414e-10
1.720886495919999959e+02, 2.666551063211175111e-06, 2.553883394883290218e-07, 2.475647720029672310e-18, -4.543676051661484666e-18, -5.394594928143010130e-25, 2.197269155781759887e-06, 2.197269156427290048e-06, 9.385638173262325532e-07, -1.539635936885565953e-16, 2.856335051192662324e-16, -8.241045892911139210e-10
1.738928611759999967e+02, 2.550335339352705299e-06, 2.442164448333952574e-07, 8.059782976718777586e-21, 1.196534837901948351e-20, 4.953201527522237842e-30, 2.101507720717837729e-06, 2.101507721335234962e-06, 8.976552396295964599e-07, -5.050861109285328333e-19, -7.468072444707638194e-19, -7.879826093434530445e-10
1.757066164469999876e+02, 2.434372504749257536e-06, 2.330721654920377602e-07, 4.491536364562777143e-22, 2.368867907058632540e-21, 5.743859418815779648e-32, 2.005954579607069810e-06, 2.005954580196397642e-06, 8.568358525369462848e-07, -2.809200996427324831e-20, -1.483358064821740133e-19, -7.519538361968731633e-10
1.775299658909999891e+02, 2.318929917604752239e-06, 2.219812229603317754e-07, -4.519707418470762351e-22, 6.117950955035682337e-21, -1.571469942782105067e-31, 1.910829869108722416e-06, 1.910829869670102395e-06, 8.162000991378105183e-07, 2.835208633287264869e-20, -3.835798349660342950e-19, -7.161005912219792161e-10
1.793629602560000080e+02, 2.204277287475762413e-06, 2.109694599168880047e-07, -1.574413521345527587e-21, 4.824894163678650167e-21, -4.536262277486172542e-31, 1.816355831894292579e-06, 1.816355832427914866e-06, 7.758429132026042158e-07, 9.862263591719874937e-20, -3.029256598104987409e-19, -6.805060610045105434e-10
1.812056505600000094e+02, 2.090685871551749896e-06, 2.000628471077684886e-07, 3.059649717972099941e-23, -1.091572098736114291e-21, -2.019556380587649934e-33, 1.722755988646650211e-06, 1.722755989152777597e-06, 7.358597677447604701e-07, -1.840672954280187336e-21, 6.843550320870204608e-20, -6.452538321493629790e-10
1.830580880930000092e+02, 1.978427830784700141e-06, 1.892874161047225145e-07, -2.879662113067699777e-23, 1.645794273984289947e-22, -3.033201689572474858e-34, 1.630254603203272500e-06, 1.630254603682224951e-06, 6.963464569935472739e-07, 1.732627319297755097e-21, -1.031996446349740933e-20, -6.104276833782110346e-10
1.849203244139999924e+02, 1.867775558987324679e-06, 1.786691991679922336e-07, 1.668881541357022531e-21, -4.366718380205263004e-21, -5.147327797066669266e-31, 1.539076116728947430e-06, 1.539076117181117546e-06, 6.573988862450574638e-07, -1.046133832489644720e-19, 2.743196007621660234e-19, -5.761113568890852286e-10
1.867924113560000023e+02, 1.759001003272317440e-06, 1.682341696651284930e-07, 6.593562626865425538e-23, -9.972993103391968819e-22, -4.386301653310522418e-33, 1.449444632888925035e-06, 1.449444633314757508e-06, 6.191127423944305106e-07, -3.690824505808344235e-21, 6.255215610248429939e-20, -5.423884101729705750e-10
1.886744010239999909e+02, 1.652375046383540071e-06, 1.580081773078907602e-07, -1.522083005314534952e-21, 5.314116742058522788e-21, -6.400279465320232390e-31, 1.361583356235730108e-06, 1.361583356635754970e-06, 5.815833818246002652e-07, 9.502588163657011540e-20, -3.337699053158597607e-19, -5.093419450343194140e-10
1.905663458010000113e+02, 1.548166944968112499e-06, 1.480168911382472346e-07, -3.106875645770392453e-22, 1.000545311691160893e-21, -2.654651354355645186e-32, 1.275714164285370108e-06, 1.275714164660167576e-06, 5.449055627980397362e-07, 1.949248956979742481e-20, -6.285865308623918160e-20, -4.770544788757903303e-10
1.924682983470000011e+02, 1.446643843850727447e-06, 1.382857562594252673e-07, 1.456188310518229930e-21, -4.841073021080574626e-21, -6.404143106610754564e-31, 1.192057181141130075e-06, 1.192057181491342412e-06, 5.091733267578146963e-07, -9.111697276888209519e-20, 3.041895706339952324e-19, -4.456077501250362917e-10
1.943803115990000094e+02, 1.348070442510797490e-06, 1.288399647795752526e-07, -1.462994979442519956e-23, -6.416105393905540662e-22, 9.625574155725500513e-34, 1.110830529981067561e-06, 1.110830530307422580e-06, 4.744798263068522982e-07, 9.610649248335125801e-22, 4.026971533866802529e-20, -4.150826447959834739e-10
1.963024387750000130e+02, 1.252708913441112445e-06, 1.197044451790065141e-07, -3.300590319031589662e-21, 1.227449616191002442e-20, -4.274926585684065227e-30, 1.032250246854125777e-06, 1.032250247157390042e-06, 4.409173343331327352e-07, 2.070328622904092689e-19, -7.714955039881359744e-19, -3.855591302457732603e-10
1.982347333740000010e+02, 1.160819197957712453e-06, 1.109038884122535054e-07, 1.919527591540230331e-21, -6.931851099996346408e-21, -1.520913991427377442e-30, 9.565305222441551730e-07, 9.565305225251727529e-07, 4.085773525012412751e-07, -1.206082169842762664e-19, 4.358118427400215078e-19, -3.571163237496110079e-10
2.001772491790000004e+02, 1.072659849355418260e-06, 1.024628317810046030e-07, 1.123340905458252587e-21, -4.701742964010685253e-21, -6.538020322014500375e-31, 8.838844055781650911e-07, 8.838844058378387112e-07, 3.775508885470602336e-07, -7.060844469074249298e-20, 2.956468195121325462e-19, -3.298327384778802347e-10
2.021300402560000009e+02, 9.884897582285045562e-07, 9.440582149693467325e-08, -8.363397733102937407e-22, 3.474566341404802212e-21, -3.911899956141629863e-31, 8.145252254925299837e-07, 8.145252257318247322e-07, 3.479290663866120085e-07, 5.262037443759869718e-20, -2.185592808153402692e-19, -3.037867718719582472e-10
2.040931609589999880e+02, 9.085712461230377385e-07, 8.675770576669711684e-08, 6.853367304449867511e-22, -2.320072033315364859e-21, -2.310980955148807772e-31, 7.486691176743539713e-07, 7.486691178942989933e-07, 3.198042577380747338e-07, -4.296145590768784804e-20, 1.460314473331280200e-19, -2.790575664752807329e-10
2.060666659279999919e+02, 8.331752967908171535e-07, 7.954413343936624031e-08, -8.783975843297500711e-23, -6.554080592541092328e-22, 9.027277143830425726e-33, 6.865393657605499087e-07, 6.865393659622396766e-07, 2.932718628314722204e-07, 5.358494261123227998e-21, 4.119974671486552978e-20, -2.557265704056972739e-10
2.080506100910000100e+02, 7.625902782426744140e-07, 7.279238053142750128e-08, 7.904752245664399820e-23, -1.238040834866090228e-23, -6.099490093109549527e-35, 6.283735480549253889e-07, 6.283735482395235143e-07, 2.684334610811179998e-07, -4.842629174460387809e-21, 7.992340554328587954e-22, -2.338800175638104684e-10
2.100450486690000105e+02, 6.971364345041270002e-07, 6.653272839948450473e-08, 6.192655952544590401e-23, 7.437491144178740116e-22, 8.898710402881818161e-33, 5.744354967983136976e-07, 5.744354969670627777e-07, 2.454018760566727407e-07, -3.986157408746877753e-21, -4.681059274330687772e-20, -2.136131766258452369e-10
2.120500371749999999e+02, 6.371902890163645107e-07, 6.080077726810052722e-08, -3.481517264168229747e-23, -5.662328233315374495e-22, 4.204010108357302365e-33, 5.250353953409399922e-07, 5.250353954951715629e-07, 2.243097879404197555e-07, 2.249184078474372800e-21, 3.567395670757757786e-20, -1.950374483530870136e-10
2.140656314130000055e+02, 5.832267543760530284e-07, 5.564143424164539842e-08, -2.354606042691134953e-22, -3.540346332619957416e-22, 1.885305835322360297e-32, 4.805644332383254750e-07, 4.805644333794882802e-07, 2.053246428150842333e-07, 1.493215506871734707e-20, 2.225063509046184912e-20, -1.782925713144447515e-10
2.160918874850000009e+02, 5.358942508207769652e-07, 5.111602748422250233e-08, 2.106385700657564810e-22, 3.770311648534052404e-22, 1.976185711230912279e-32, 4.415567121113692439e-07, 4.415567122410669818e-07, 1.886750779146359720e-07, -1.333540204411874673e-20, -2.374332101069577493e-20, -1.635684869179682363e-10
2.181288617870000053e+02, 4.961548462563989994e-07, 4.731556260451395224e-08, -7.580881277624817163e-23, -4.184975722157917313e-22, 8.585299593631254558e-33, 4.088046227328974733e-07, 4.088046228529667758e-07, 1.747004475060409907e-07, 4.768487410986670155e-21, 2.645114299441829767e-20, -1.511458792817355150e-10
2.201766110169999990e+02, 4.655597189465137151e-07, 4.438678265274067772e-08, 8.421139530512867952e-23, -2.686212752437398138e-24, -1.379454816955142162e-34, 3.835856993006035470e-07, 3.835856994132554349e-07, 1.639480397225324870e-07, -5.362951149742568066e-21, 1.969748030219400542e-22, -1.414756975149715038e-10
2.222351921700000048e+02, 4.468199955865260140e-07, 4.258629749582955604e-08, -1.109120523072490996e-21, 4.532291382994937263e-21, -1.530247680991794891e-30, 3.681324484117684851e-07, 3.681324485198695297e-07, 1.573750947628647539e-07, 7.048020833296594370e-20, -2.883165025444857507e-19, -1.353427261818734983e-10
2.243046625430000063e+02, 4.450295155358697787e-07, 4.239745434207572303e-08, 9.431462259562094965e-22, -4.244012150095749750e-21, -1.229216269221417405e-30, 3.666377011321999570e-07, 3.666377012398427569e-07, 1.567836292189962793e-07, -6.006489989125107666e-20, 2.708877585724705193e-19, -1.342114541493874941e-10
2.263850797359999945e+02, 4.702346261684220145e-07, 4.478009440236557603e-08, -9.775345366238555831e-22, 4.457649139389339625e-21, -1.278404127332247579e-30, 3.873645954854947625e-07, 3.873645955991854834e-07, 1.657400618007527711e-07, 6.253497875884732217e-20, -2.859253799285594905e-19, -1.409367308428095111e-10
2.284765016549999928e+02, 5.424471631474271126e-07, 5.166742353671014624e-08, 1.332715419851000063e-21, -4.853928424062662428e-21, -1.673512052555165127e-30, 4.467664365282084871e-07, 4.467664366592504662e-07, 1.913614537399600063e-07, -8.599572316218278256e-20, 3.138102886880007213e-19, -1.611076176179047585e-10
2.305789865110000108e+02, 7.018083684492295004e-07, 6.695724399310758073e-08, -5.527095281384584954e-22, 1.678895994692132470e-21, -1.892090811460899779e-31, 5.778979985933362534e-07, 5.778979987627230434e-07, 2.478207403604180141e-07, 3.606175253034827485e-20, -1.099954627784432597e-19, -2.056998659897839945e-10
2.326925928240000019e+02, 1.035700079628791161e-06, 9.912071959907981907e-08, -1.135325298852464967e-23, -2.810155383504882586e-24, 4.218117372553199806e-36, 8.525861104781727675e-07, 8.525861107278257760e-07, 3.662279392579820482e-07, 7.502339081810250296e-22, 1.881621369817237567e-22, -2.974514375233367139e-10
2.348173794219999877e+02, 1.761077478428190191e-06, 1.693328034385887616e-07, -1.593560517145007526e-23, -7.518340768796630515e-23, 1.154342151580345015e-34, 1.448524397895235123e-06, 1.448524398318217542e-06, 6.251061626904589777e-07, 1.145695439811510074e-21, 5.187997649693709841e-21, -4.886433688038052230e-10
2.369534054449999871e+02, 3.473354106478985090e-06, 3.372538210142969858e-07, 2.277441468060290170e-21, -8.630371141247717027e-21, -9.848327382788345033e-31, 2.850726977006799984e-06, 2.850726977833177609e-06, 1.245254262136647655e-06, -1.652938572501142573e-19, 6.286833888338895037e-19, -9.053376227014866237e-10
2.391007303469999954e+02, 7.904433228455125113e-06, 7.887209005368852362e-07, -1.507731826007695059e-22, -2.758857984776082433e-21, 1.071574594054827487e-32, 6.447258464504570091e-06, 6.447258466333930017e-06, 2.914349535089117608e-06, 1.184391449227185101e-20, 2.212117283182364717e-19, -1.820759939707930145e-09
2.412594138940000050e+02, 1.986593609169570160e-05, 2.143376537353882323e-06, -4.672676957178649918e-21, 5.628987504177955836e-21, -3.666375111313734927e-31, 1.590303213450262589e-05, 1.590303213871735002e-05, 7.925807931877768030e-06, 4.496925938884641631e-19, -5.426913970742575072e-19, -3.509205354967597486e-09
2.434295161699999994e+02, 4.792910128141052617e-05, 6.121548126517792138e-06, -1.558988212816705088e-20, 9.784357601412717171e-20, -1.355738547444678142e-29, 3.665670305299694647e-05, 3.665670306098567333e-05, 2.254479649576129988e-05, 2.054143999657482803e-18, -1.292611560053167597e-17, -4.807113483915028211e-09
2.456110975770000096e+02, 7.183963554998320708e-05, 9.926481181456427920e-06, 3.413393438318322290e-20, -1.152347207500447555e-19, -2.990254864765834655e-29, 5.349084348522147248e-05, 5.349084349534491889e-05, 3.669758418510779731e-05, -5.343370581319872174e-18, 1.806148422180552513e-17, -4.972520072726494637e-09
2.478042188340000109e+02, 7.699482258733205981e-05, 1.088639495412665152e-05, 9.506807756856174769e-22, 4.375668435568553001e-21, 3.022412528337945115e-32, 5.685432664778272390e-05, 5.685432665802760095e-05, 4.028099193776495302e-05, -1.511413546625724684e-19, -7.181996432385168506e-19, -4.732382858559607311e-09
2.500089409859999989e+02, 7.769756831994992328e-05, 1.102398796575694856e-05, -3.682052869187406979e-20, 1.280813215869384948e-19, -3.550061368292081918e-29, 5.729394285096512355e-05, 5.729394286120247218e-05, 4.080725099702010156e-05, 6.069968573185712315e-18, -2.115713531506422268e-17, -4.684022441797785073e-09
2.522253253949999987e+02, 7.784708959697940087e-05, 1.105334347660535016e-05, -5.749869874286167640e-20, 2.059971503930504916e-19, -8.976540091683928135e-29, 5.738776713504004643e-05, 5.738776714527617532e-05, 4.091864498301144774e-05, 9.508928859403430151e-18, -3.407509966196739964e-17, -4.673828071111457427e-09
2.544534337519999951e+02, 7.785874366834177700e-05, 1.105567815562555113e-05, 9.349222675934824200e-20, -3.656907236015639608e-19, -2.590499111987750053e-28, 5.739519488966312536e-05, 5.739519489989932879e-05, 4.092709761649657445e-05, -1.546281359055647663e-17, 6.049510212814694733e-17, -4.673116592618270655e-09
2.566933280729999751e+02, 7.785873395312474282e-05, 1.105576005789872434e-05, -3.610063692813936939e-20, 1.654376887721714800e-19, -4.523715036127954916e-29, 5.739513647151787197e-05, 5.739513648175400087e-05, 4.092719502235293155e-05, 5.970502456528254674e-18, -2.736585709873842647e-17, -4.673063469642320425e-09
2.589450707010000201e+02, 7.785861807230032967e-05, 1.105575773525562415e-05, -5.411463842635572639e-20, 1.991982367534242356e-19, -8.160214994481625263e-29, 5.739502824844094859e-05, 5.739502825867700295e-05, 4.092717970685789779e-05, 8.947731763052201404e-18, -3.295445851146684901e-17, -4.673041709578030139e-09
