# z (m), K (m^2/s^2), Kth (K^2), uw (m^2/s^2), vw (m^2/s^2), uv (m^2/s^2), uu (m^2/s^2), vv (m^2/s^2), ww (m^2/s^2), ut (mK/s), vt (mK/s), wt (mK/s)
2.612087243099999796e+02, 7.786288167759002098e-05, 1.105662604481232511e-05, 8.244278991306624609e-22, -6.015780602907669212e-21, -3.809240690782585240e-32, 5.739767980240147708e-05, 5.739767981263749756e-05, 4.093040380951850027e-05, -1.372229541703100025e-19, 9.947620707594961938e-19, -4.673106646312734858e-09
2.634843519059999721e+02, 7.786288740240957873e-05, 1.105662614963307416e-05, -4.095656182291175114e-22, 1.916153846621397431e-20, -5.976435209909625403e-32, 5.739768428602872558e-05, 5.739768429626475283e-05, 4.093040629190302390e-05, 6.820903710393450456e-20, -3.168114028349139718e-18, -4.673107059877124739e-09
2.657720168270000158e+02, 7.786288931122609450e-05, 1.105662625280952388e-05, -7.082827583009237031e-21, -3.553004349884969801e-20, 1.902777446839722730e-30, 5.739768575982407485e-05, 5.739768577006007500e-05, 4.093040716194550597e-05, 1.170677040263832422e-18, 5.872238940728145165e-18, -4.673107183744417149e-09
2.680717827459999967e+02, 7.786288984318494376e-05, 1.105662630144865107e-05, 8.963481525666998214e-21, 4.026531004040645339e-20, 2.749159942079490414e-30, 5.739768614417129877e-05, 5.739768615440729891e-05, 4.093040745716877699e-05, -1.467454275792820032e-18, -6.654363902242575194e-18, -4.673107199355289788e-09
2.703837136729999884e+02, 7.786288956826339230e-05, 1.105662628029332559e-05, 1.938369728733592338e-21, -2.961184561194530089e-20, -4.384870080069975436e-31, 5.739768599116774629e-05, 5.739768600140375321e-05, 4.093040721333269773e-05, -3.269852617321350096e-19, 4.895025604446780470e-18, -4.673107224779682667e-09
2.727078739579999933e+02, 7.786288905481579081e-05, 1.105662623756164842e-05, -9.304640188513760745e-20, 3.334585638732720253e-19, -2.346600312346877547e-28, 5.739768564318732631e-05, 5.739768565342329935e-05, 4.093040688239835503e-05, 1.538133023838462351e-17, -5.516340604368865505e-17, -4.673107226632872469e-09
2.750443282900000099e+02, 7.786288887757834788e-05, 1.105662622415120088e-05, 8.437647578130849468e-20, -3.259662159251937386e-19, -2.080839359538837169e-28, 5.739768557044830420e-05, 5.739768558068432467e-05, 4.093040667340147273e-05, -1.394945499991210057e-17, 5.392214369699369831e-17, -4.673107262046815414e-09
2.773931417000000010e+02, 7.786288894105723312e-05, 1.105662622936245081e-05, 2.133069898196592736e-21, 1.455852290416425083e-20, 2.373220011838980001e-31, 5.739768549482375255e-05, 5.739768550505977302e-05, 4.093040695160837360e-05, -3.468739835399445318e-19, -2.406227070188337310e-18, -4.673107174857872726e-09
2.797543795639999757e+02, 7.786288896881737593e-05, 1.105662623187280066e-05, 7.867740845835875828e-21, 1.929139120883107253e-20, 1.118523277681276636e-30, 5.739768564937780223e-05, 5.739768565961384981e-05, 4.093040669802047856e-05, -1.311633116779046721e-18, -3.186348361275192494e-18, -4.673107274266172268e-09
2.821281076029999895e+02, 7.786288879875602324e-05, 1.105662621842907319e-05, -5.092928976940362444e-21, -1.771841851341772565e-20, 6.762877194127373667e-31, 5.739768534954419864e-05, 5.739768535978017168e-05, 4.093040695756510231e-05, 8.486936808850500765e-19, 2.927938474521815103e-18, -4.673107139606346695e-09
2.845143918869999879e+02, 7.786288855438830544e-05, 1.105662619620994886e-05, -1.614554499376932357e-21, 1.696457096406442672e-20, -2.055420892913152850e-31, 5.739768544789075470e-05, 5.739768545812672774e-05, 4.093040627213662239e-05, 2.658685674420697567e-19, -2.805291792948400109e-18, -4.673107333928087689e-09
2.869132988320000095e+02, 7.786288887713493630e-05, 1.105662622480320110e-05, -1.081711982268829280e-20, 2.867484212836605300e-20, -2.310456822121809868e-30, 5.739768541289754682e-05, 5.739768542313355374e-05, 4.093040698761620498e-05, 1.783052800904419725e-18, -4.745418168640547180e-18, -4.673107146817415280e-09
2.893248952100000224e+02, 7.786288931982244892e-05, 1.105662625930105056e-05, 2.865303429291162618e-21, -5.841073785222475450e-20, -1.239892630710077579e-30, 5.739768590085097448e-05, 5.739768591108695430e-05, 4.093040689708440200e-05, -4.682417164067535280e-19, 9.658825135907158384e-18, -4.673107282894432026e-09
2.917492481429999884e+02, 7.786288955880296941e-05, 1.105662628083014966e-05, 9.299953391426260900e-21, 1.051942166916754184e-20, 7.127078737818010318e-31, 5.739768589336467368e-05, 5.739768590360067382e-05, 4.093040739001804458e-05, -1.544466700820490055e-18, -1.735965241887180216e-18, -4.673107157862394867e-09
2.941864251090000266e+02, 7.786288911668107150e-05, 1.105662624489437538e-05, -2.251401696553787653e-21, -1.644324988409777524e-20, 2.797427066360652746e-31, 5.739768567162877499e-05, 5.739768568186480224e-05, 4.093040694924595128e-05, 3.772495981201107477e-19, 2.718105530865310179e-18, -4.673107216607072868e-09
2.966364939439999944e+02, 7.786288839706405145e-05, 1.105662618328724830e-05, 2.503610614790440288e-21, 1.785372566129285243e-20, 3.347075627912900235e-31, 5.739768526101850173e-05, 5.739768527125450187e-05, 4.093040633123257291e-05, -4.045642008306572998e-19, -2.951447259876094793e-18, -4.673107275680125028e-09
2.990995228400000201e+02, 7.786288848431892112e-05, 1.105662619187060077e-05, -2.164691172387376658e-22, 3.027084220877072369e-21, -4.637704571864127186e-33, 5.739768524157404727e-05, 5.739768525181002709e-05, 4.093040654463117373e-05, 2.401594697340268252e-20, -5.003025518660070365e-19, -4.673107217793195272e-09
3.015755803519999745e+02, 7.786288920034212268e-05, 1.105662625030365144e-05, 0.000000000000000000e+00, -2.101639995289554979e-20, 0.000000000000000000e+00, 5.739768578018739743e-05, 5.739768579042337724e-05, 4.093040689945095107e-05, 0.000000000000000000e+00, 3.474749566975137678e-18, -4.673107254277542190e-09
3.040647353979999821e+02, 7.786288970315787504e-05, 1.105662629428554924e-05, -7.954521924080224838e-22, -2.338719901499584672e-20, 1.385110429738589993e-31, 5.739768596682224400e-05, 5.739768597705825092e-05, 4.093040753181264744e-05, 1.298671274274817469e-19, 3.866828400464880611e-18, -4.673107139509687331e-09
3.065670572590000234e+02, 7.786288912313397178e-05, 1.105662624306549911e-05, -4.725980714247434822e-21, 3.112127891290382746e-21, -1.451180558532532029e-31, 5.739768571546817813e-05, 5.739768572570417150e-05, 4.093040687447299978e-05, 7.933706257041502672e-19, -5.166336890586870080e-19, -4.673107245439552442e-09
3.090826155830000062e+02, 7.786288872720834281e-05, 1.105662620903084962e-05, 2.195460021186392543e-21, 4.088244468031147076e-20, 6.834413040485667209e-31, 5.739768550097945268e-05, 5.739768551121542572e-05, 4.093040651159925370e-05, -3.670950167993289537e-19, -6.758582911149450140e-18, -4.673107286311332329e-09
3.116114803869999719e+02, 7.786288904844997907e-05, 1.105662624073142528e-05, 2.642448705360417547e-21, -1.424738537370925074e-20, -2.841134453444554902e-31, 5.739768553743305378e-05, 5.739768554766907425e-05, 4.093040708117524950e-05, -4.365340552480047601e-19, 2.356813211654512682e-18, -4.673107152425472359e-09
3.141537220580000280e+02, 7.786288871810731938e-05, 1.105662621166975027e-05, 1.425992384350760076e-21, 4.850079326936072958e-21, 5.333814204461384476e-32, 5.739768542107967503e-05, 5.739768543131572260e-05, 4.093040665319662663e-05, -2.396191103756562371e-19, -8.017537673846066399e-19, -4.673107232410700096e-09
3.167094113539999967e+02, 7.786288826170467638e-05, 1.105662617237012525e-05, -1.372256201724752514e-21, 9.158060971390692519e-21, -1.009676427903473148e-31, 5.739768513797113001e-05, 5.739768514820712338e-05, 4.093040630660854586e-05, 2.332695964892422711e-19, -1.514333004114645109e-18, -4.673107253246052929e-09
3.192786194099999761e+02, 7.786288852559550072e-05, 1.105662619600234956e-05, -5.115889657757430097e-21, -3.473368683243337640e-21, 1.244593195497529011e-31, 5.739768527756544621e-05, 5.739768528780142602e-05, 4.093040655520159603e-05, 8.497389711394927954e-19, 5.723468624626667262e-19, -4.673107223549445066e-09
3.218614177360000213e+02, 7.786288898468415973e-05, 1.105662623234982420e-05, 5.634464342658893144e-21, 1.017021555776577846e-20, 4.009282330802942383e-31, 5.739768558190523119e-05, 5.739768559214122455e-05, 4.093040686469924923e-05, -9.458951315716856784e-19, -1.679454403822647419e-18, -4.673107216846359676e-09
3.244578782190000084e+02, 7.786288939536297490e-05, 1.105662626768494879e-05, -5.838534261275717251e-21, -4.188051724914087838e-20, 1.848329360640347509e-30, 5.739768588049171767e-05, 5.739768589072775169e-05, 4.093040708888389984e-05, 9.668726680612814807e-19, 6.922487979411900214e-18, -4.673107230221157151e-09
3.270680731269999910e+02, 7.786288931878730690e-05, 1.105662626046862449e-05, 1.289164153384652302e-21, 3.119500835627452368e-20, 2.863974905574425509e-31, 5.739768573729272063e-05, 5.739768574752872755e-05, 4.093040722213062566e-05, -2.026024898033722152e-19, -5.157492200544420158e-18, -4.673107163531302660e-09
3.296920751119999977e+02, 7.786288915955167224e-05, 1.105662624365697544e-05, -2.669514506613320080e-20, 8.489732357551284884e-20, -1.697502769018614848e-29, 5.739768585847547467e-05, 5.739768586871149515e-05, 4.093040666129384826e-05, 4.402545878655397331e-18, -1.404571215185452501e-17, -4.673107331959952042e-09
3.323299572089999856e+02, 7.786288952406475233e-05, 1.105662628022207487e-05, 3.028967491848207227e-20, -1.086841186143422552e-19, -2.494641208840555048e-29, 5.739768582834952140e-05, 5.739768583858554865e-05, 4.093040745057180657e-05, -5.009646960984112206e-18, 1.797979028596212659e-17, -4.673107127639114491e-09
3.349817928370000004e+02, 7.786288909074695554e-05, 1.105662624097562488e-05, -3.014459638080869928e-20, 1.155730455579555034e-19, -2.638272588249092644e-29, 5.739768567269427468e-05, 5.739768568293026805e-05, 4.093040689524674708e-05, 4.984875816241355338e-18, -1.911873095010702380e-17, -4.673107230315682388e-09
3.376476558080000245e+02, 7.786288875310682918e-05, 1.105662621182864857e-05, 3.071447889805377593e-20, -7.145669656818839468e-20, -1.661758065843582722e-29, 5.739768555482392768e-05, 5.739768556505990072e-05, 4.093040645570724935e-05, -5.078324467491339989e-18, 1.182453428509870003e-17, -4.673107312855664893e-09
3.403276203209999835e+02, 7.786288885031073101e-05, 1.105662622603365029e-05, -7.779284982747927557e-20, 2.557632674936275260e-19, -1.506282484458625025e-28, 5.739768530359662537e-05, 5.739768531383261874e-05, 4.093040715256962374e-05, 1.286290018977872501e-17, -4.231327865863497929e-17, -4.673107080217994792e-09
3.430217609690000131e+02, 7.786288832174750808e-05, 1.105662617574574975e-05, 7.469638230020830090e-20, -3.000749602266717356e-19, -1.692979779885092598e-28, 5.739768532221192944e-05, 5.739768533244794991e-05, 4.093040605821252910e-05, -1.234334454494880006e-17, 4.963837727618819910e-17, -4.673107358203982474e-09
3.457301527380000152e+02, 7.786288873531653520e-05, 1.105662621156237529e-05, -2.192074590982874882e-20, 1.153018335315399919e-19, -1.902142492885892515e-29, 5.739768537585692479e-05, 5.739768538609292493e-05, 4.093040677806061975e-05, 3.617574801296430237e-18, -1.907068414074392494e-17, -4.673107190612789770e-09
3.484528710129999922e+02, 7.786288937380472601e-05, 1.105662626830049949e-05, 1.652340346876437728e-20, -1.162871179439317627e-19, -1.447193363103046829e-29, 5.739768578829659948e-05, 5.739768579853257930e-05, 4.093040723015769941e-05, -2.727254443159957511e-18, 1.923286061754905131e-17, -4.673107173499640506e-09
3.511899915760000113e+02, 7.786288886381139264e-05, 1.105662622196744999e-05, -4.726372752094872186e-21, 2.254432046379214653e-21, -1.044430504349232705e-31, 5.739768551573705023e-05, 5.739768552597305037e-05, 4.093040675529017861e-05, 7.893761378215241545e-19, -3.753313078957517584e-19, -4.673107228811800206e-09
3.539415906109999810e+02, 7.786288866398932728e-05, 1.105662620321405075e-05, 1.257286412531666803e-20, 3.445014425349059771e-20, 3.223190239758527493e-30, 5.739768546928070153e-05, 5.739768547951672200e-05, 4.093040644855867752e-05, -2.091331028886207489e-18, -5.691199823382894317e-18, -4.673107294702462567e-09
3.567077447039999925e+02, 7.786288953852406553e-05, 1.105662628105710028e-05, -2.407938389930924782e-20, 7.248407652082539369e-20, -1.322417307792470009e-29, 5.739768593302100122e-05, 5.739768594325704880e-05, 4.093040727014750043e-05, 3.982076265474335018e-18, -1.199278078233602596e-17, -4.673107197110482078e-09
3.594885308460000033e+02, 7.786288963718752032e-05, 1.105662628778920125e-05, -5.841244653852827072e-21, 2.218430905718232612e-21, -9.582059773446987975e-32, 5.739768590919102351e-05, 5.739768591942699655e-05, 4.093040751513448062e-05, 9.646598143336157224e-19, -3.686373484231609897e-19, -4.673107130203595247e-09
3.622840264359999765e+02, 7.786288915108044830e-05, 1.105662624237632430e-05, 3.206141207813350053e-22, 3.988118255192552334e-21, 1.027798538641827511e-32, 5.739768591714750214e-05, 5.739768592738352261e-05, 4.093040652700735222e-05, -5.408467329657399929e-20, -6.596354133716883789e-19, -4.673107379173319540e-09
3.650943092819999833e+02, 7.786288956336912751e-05, 1.105662628270002402e-05, -4.509219505991620072e-20, 1.788011238240767385e-19, -6.096658692545150428e-29, 5.739768582429882689e-05, 5.739768583453488124e-05, 4.093040753728202728e-05, 7.453766628456641234e-18, -2.957753557423615181e-17, -4.673107104981935237e-09
3.679194576040000015e+02, 7.786288952382189104e-05, 1.105662627758682493e-05, 7.069359168643227814e-20, -2.710092588903314897e-19, -1.443596949735465026e-28, 5.739768602641227900e-05, 5.739768603664827237e-05, 4.093040705396062300e-05, -1.167449243885219301e-17, 4.483203240258859299e-17, -4.673107272896960879e-09
3.707595500360000074e+02, 7.786288913237365112e-05, 1.105662624341997562e-05, -5.823023996502699326e-21, -2.492064406880334995e-20, 1.106372701382763917e-30, 5.739768567674986843e-05, 5.739768568698587535e-05, 4.093040697038902528e-05, 9.561188530193100183e-19, 4.117897159450045225e-18, -4.673107212441159693e-09
3.736146656270000221e+02, 7.786288865121875383e-05, 1.105662621378600110e-05, 8.602077460032269981e-21, 3.570531404731779837e-21, 2.141428457079998765e-31, 5.739768529444734817e-05, 5.739768530468332798e-05, 4.093040677268434578e-05, -1.426013800587383215e-18, -5.866544021367630012e-19, -4.673107173199492230e-09
3.764848838440000236e+02, 7.786288745934009969e-05, 1.105662614048600093e-05, 2.719734154203807596e-21, 2.699353612148102631e-20, 5.544963191238436730e-31, 5.739768453885652714e-05, 5.739768454909250018e-05, 4.093040590010859822e-05, -4.460996921651810070e-19, -4.462155733406030120e-18, -4.673107216244015025e-09
3.793702845760000173e+02, 7.786288966950562196e-05, 1.105662623535170050e-05, -2.692279447965019821e-21, -4.114087368232614994e-21, 8.718808739266992107e-32, 5.739768695292467906e-05, 5.739768696316065210e-05, 4.093040549230335249e-05, 4.422921302466892676e-19, 6.791151939547417016e-19, -4.673107877668395270e-09
3.822709481329999903e+02, 7.786291414335292781e-05, 1.105662696970074956e-05, -3.482168655296350176e-22, 1.713016213417564971e-20, -4.429570757155225075e-32, 5.739770720878992861e-05, 5.739770721902594908e-05, 4.093041392826740410e-05, 5.647936992182049706e-20, -2.832154395134052557e-18, -4.673110451748752816e-09
3.851869552499999827e+02, 7.786295038213999120e-05, 1.105662700509647596e-05, -2.253463084715717454e-20, 6.336537558078450711e-20, -1.080608003873855066e-29, 5.739772192681960041e-05, 5.739772193705562766e-05, 4.093045696978224826e-05, 3.725592872439934365e-18, -1.048459081466595128e-17, -4.673103061898924935e-09
3.881183870899999988e+02, 7.786236992418986652e-05, 1.105660165341832512e-05, 1.818780845744749790e-20, -4.589873829203374833e-20, -6.320470871263744973e-30, 5.739717533094162538e-05, 5.739717534117740191e-05, 4.093038924563734588e-05, -3.007193419786367283e-18, 7.594821206858179946e-18, -4.672993369810559850e-09
3.910653252440000074e+02, 7.785878069467021853e-05, 1.105646468377697553e-05, -6.590200290672637531e-20, 2.236509071075682641e-19, -1.115731392126859953e-28, 5.739440666768647731e-05, 5.739440667792159654e-05, 4.092874811310535092e-05, 1.089655773429545077e-17, -3.700069514890499775e-17, -4.672762396247247247e-09
3.940278517369999918e+02, 7.785928345831537409e-05, 1.105678892091440108e-05, 6.561994898655082604e-20, -2.568155423878522302e-19, -1.274057169915832459e-28, 5.739685403344415416e-05, 5.739685404368201777e-05, 4.092485890888462484e-05, -1.084706779963397394e-17, 4.248963728119480184e-17, -4.674305297627109900e-09
3.970060490239999922e+02, 7.794481180581682171e-05, 1.106351027025585077e-05, -6.471107027503484215e-20, 2.578950446380592142e-19, -1.260732402201174919e-28, 5.746733748090644461e-05, 5.746733749116499616e-05, 4.095494870904212658e-05, 1.069736039051711325e-17, -4.267930567013255007e-17, -4.683156027141557538e-09
4.000000000000000000e+02, 7.802684330482465448e-05, 1.106979520007482502e-05, 8.723047968063056925e-21, -2.352540620947637448e-20, -1.533205171763967483e-30, 5.753726500995281985e-05, 5.753726502023419386e-05, 4.097915664904537423e-05, -1.437427737824482441e-18, 3.894265668902837436e-18, -4.693342076951767073e-09
