# z (m), K (m^2/s^2), Kth (K^2), uw (m^2/s^2), vw (m^2/s^2), uv (m^2/s^2), uu (m^2/s^2), vv (m^2/s^2), ww (m^2/s^2), ut (mK/s), vt (mK/s), wt (mK/s)
2.612087243099999796e+02, 7.785472792850900480e-05, 1.105497682866332446e-05, 0.000000000000000000e+00, 2.307458056342230097e-21, 0.000000000000000000e+00, 5.739257865907965308e-05, 5.739257866931575487e-05, 4.092429859799562325e-05, 0.000000000000000000e+00, -3.815376903714867687e-19, -4.672963104276652515e-09
2.634843519059999721e+02, 7.785473365289870349e-05, 1.105497693351364851e-05, 2.819818650452592659e-21, 2.826561876605780273e-20, 6.009456027242299711e-31, 5.739258314337677589e-05, 5.739258315361285057e-05, 4.092430107818084955e-05, -4.721296042346581570e-19, -4.672310734702655772e-18, -4.672963518501465051e-09
2.657720168270000158e+02, 7.785473556131985138e-05, 1.105497703673112512e-05, -7.098001360349057399e-21, -3.775486311386074641e-20, 2.027315314602052425e-30, 5.739258461681143143e-05, 5.739258462704751966e-05, 4.092430194815384781e-05, 1.172361267337358738e-18, 6.240502695521794979e-18, -4.672963642319415310e-09
2.680717827459999967e+02, 7.785473609286167583e-05, 1.105497708537242411e-05, 7.870982163991422077e-21, 5.578753125428666977e-20, 3.321025286661307408e-30, 5.739258500120589945e-05, 5.739258501144202835e-05, 4.092430224244850644e-05, -1.301155868360479996e-18, -9.221900308158832341e-18, -4.672963658169319985e-09
2.703837136729999884e+02, 7.785473581800790056e-05, 1.105497706421952453e-05, -3.197179539856997430e-23, -4.324037865655870755e-20, 7.076495213033748441e-33, 5.739258484792217558e-05, 5.739258485815827059e-05, 4.092430199930839689e-05, 3.575758009147246994e-21, 7.149360198353713743e-18, -4.672963683338505311e-09
2.727078739579999933e+02, 7.785473530488497696e-05, 1.105497702148952618e-05, -5.941987984308670323e-21, -2.060985859826294950e-20, 9.177089337227828639e-31, 5.739258450025192551e-05, 5.739258451048799342e-05, 4.092430166840305659e-05, 9.933722927274045802e-19, 3.406766234022524622e-18, -4.672963685263097344e-09
2.750443282900000099e+02, 7.785473512740910442e-05, 1.105497700806099957e-05, 4.078696199919515397e-21, 2.945003755220284995e-20, 9.065145177517625433e-31, 5.739258442729530403e-05, 5.739258443753139904e-05, 4.092430145936454771e-05, -6.740469450337200021e-19, -4.869638822921297351e-18, -4.672963720628304461e-09
2.773931417000000010e+02, 7.785473519092754948e-05, 1.105497701327482617e-05, -2.694338717554914854e-20, 1.000649288477634697e-19, -2.023381148773122195e-29, 5.739258435172482696e-05, 5.739258436196092197e-05, 4.092430173754239874e-05, 4.444457905461397854e-18, -1.655413285728970167e-17, -4.672963633465001891e-09
2.797543795639999757e+02, 7.785473521816123083e-05, 1.105497701588035034e-05, 3.157187355832560185e-20, -7.837298578259547374e-20, -1.862384402361237330e-29, 5.739258450555667602e-05, 5.739258451579274393e-05, 4.092430148434610397e-05, -5.213574403464152697e-18, 1.296859926711964950e-17, -4.672963732615399752e-09
2.821281076029999895e+02, 7.785473504787028477e-05, 1.105497700241945012e-05, -9.154148838675719942e-20, 2.992161094483187305e-19, -2.070585836950889915e-28, 5.739258420848057803e-05, 5.739258421871667304e-05, 4.092430173791638073e-05, 1.513055093540097497e-17, -4.950490179288575083e-17, -4.672963600115786955e-09
2.845143918869999879e+02, 7.785473480611351555e-05, 1.105497697999932488e-05, 8.588170903502864863e-20, -2.969103357819747369e-19, -1.927227110180055011e-28, 5.739258430391597671e-05, 5.739258431415207172e-05, 4.092430106353202459e-05, -1.419432418037222541e-17, 4.912227807288494608e-17, -4.672963790943777603e-09
2.869132988320000095e+02, 7.785473512805152132e-05, 1.105497700872299986e-05, 3.626236755667687552e-21, 3.231930411230865266e-21, 9.388980631655326781e-32, 5.739258426816670045e-05, 5.739258427840280224e-05, 4.092430177890659542e-05, -5.966304127729491755e-19, -5.327665223774497919e-19, -4.672963603710369790e-09
2.893248952100000224e+02, 7.785473556803075112e-05, 1.105497704340837394e-05, -4.202667973473262274e-20, 1.219300905968297429e-19, -3.854830852196700326e-29, 5.739258476183474770e-05, 5.739258477207086982e-05, 4.092430167152900119e-05, 6.939094119622610520e-18, -2.017571625194150051e-17, -4.672963745343293185e-09
2.917492481429999884e+02, 7.785473580893367048e-05, 1.105497706471535051e-05, -4.634713367674554817e-20, 1.687428530264877548e-19, -5.918552247704907803e-29, 5.739258474714897855e-05, 5.739258475738507356e-05, 4.092430218270627656e-05, 7.662706785088413892e-18, -2.791676112417082160e-17, -4.672963614059610245e-09
2.941864251090000266e+02, 7.785473536608020716e-05, 1.105497702877914932e-05, 8.158384602453123648e-20, -3.065928496843639874e-19, -1.883961409384692638e-28, 5.739258452810569596e-05, 5.739258453834179775e-05, 4.092430173508603030e-05, -1.347125573060732581e-17, 5.072173574457232205e-17, -4.672963675141227332e-09
2.966364939439999944e+02, 7.785473464565510412e-05, 1.105497696725225151e-05, 5.111228759556722560e-21, 3.042304479970792462e-20, 1.150140782808557696e-30, 5.739258411991882461e-05, 5.739258413015489930e-05, 4.092430111060957370e-05, -8.630079838474163155e-19, -5.027752350750976868e-18, -4.672963736406069887e-09
2.990995228400000201e+02, 7.785473473724519684e-05, 1.105497697560377445e-05, -3.378237472733657543e-21, -5.327121552104470187e-20, 1.370437031872906988e-30, 5.739258409737032644e-05, 5.739258410760644856e-05, 4.092430133888674869e-05, 5.640162594760747251e-19, 8.807344504901095704e-18, -4.672963674036492882e-09
3.015755803519999745e+02, 7.785473545285729604e-05, 1.105497703407749965e-05, 1.175069540740489946e-21, 6.835234037806322540e-21, 6.077202109743795304e-32, 5.739258463768239779e-05, 5.739258464791850635e-05, 4.092430168948677053e-05, -1.931522841398139725e-19, -1.129887933512812398e-18, -4.672963711971588035e-09
3.040647353979999821e+02, 7.785473595148957300e-05, 1.105497707830022585e-05, -1.137438489827564890e-21, 5.060612588240492071e-21, -4.602702637322517803e-32, 5.739258482546952088e-05, 5.739258483570560234e-05, 4.092430231117704438e-05, 1.886665469273042512e-19, -8.375190662732862883e-19, -4.672963600186205667e-09
3.065670572590000234e+02, 7.785473537190784805e-05, 1.105497702706810042e-05, 1.772315976682797414e-21, -1.524420134406599855e-20, -2.204162707649022639e-31, 5.739258457099180079e-05, 5.739258458122790257e-05, 4.092430166096904822e-05, -3.001090696735713060e-19, 2.521684091115807246e-18, -4.672963703601929752e-09
3.090826155830000062e+02, 7.785473497765548184e-05, 1.105497699297457536e-05, 4.539282298397749870e-23, 2.397814620625162385e-21, 6.614374969583249273e-34, 5.739258435829155491e-05, 5.739258436852765670e-05, 4.092430129786480075e-05, -5.040604979372253699e-21, -3.964304497833107220e-19, -4.672963744927237880e-09
3.116114803869999719e+02, 7.785473529857250797e-05, 1.105497702467197465e-05, -2.565845245454392750e-21, 7.263710171837017765e-21, -1.477578109279308355e-31, 5.739258439462082513e-05, 5.739258440485692692e-05, 4.092430186704029905e-05, 4.280494874029242297e-19, -1.202313552802300021e-18, -4.672963611123875114e-09
3.141537220580000280e+02, 7.785473496785970165e-05, 1.105497699559389939e-05, 4.449070917785030263e-21, 1.780367326025022687e-20, 5.942285453106212568e-31, 5.739258427783529694e-05, 5.739258428807139873e-05, 4.092430143918574957e-05, -7.380333720811294495e-19, -2.942061796690640230e-18, -4.672963690979774817e-09
3.167094113539999967e+02, 7.785473451176556838e-05, 1.105497695627252426e-05, 4.762779545420669789e-20, -1.447944501541030106e-19, -5.229165395847179565e-29, 5.739258399504887516e-05, 5.739258400528500406e-05, 4.092430109257034690e-05, -7.877955443326758220e-18, 2.395761720571612595e-17, -4.672963711891049595e-09
3.192786194099999761e+02, 7.785473477586595545e-05, 1.105497697990815025e-05, -7.449209325716601206e-20, 2.329116675322480002e-19, -1.313211148145502423e-28, 5.739258413440695048e-05, 5.739258414464305227e-05, 4.092430134205489586e-05, 1.231623767726892625e-17, -3.853676875835112418e-17, -4.672963681915337759e-09
3.218614177360000213e+02, 7.785473523578165743e-05, 1.105497701621262611e-05, 2.545215193631975073e-20, -1.080407493360287683e-19, -2.079688834369392358e-29, 5.739258444056712446e-05, 5.739258445080319915e-05, 4.092430164956603318e-05, -4.207350850272730019e-18, 1.787294061069447458e-17, -4.672963676138250458e-09
3.244578782190000084e+02, 7.785473564646887517e-05, 1.105497705154889927e-05, -2.127221675596414851e-21, 1.121045081263539985e-20, -1.869637665030842412e-31, 5.739258473550082541e-05, 5.739258474573690009e-05, 4.092430188107307355e-05, 3.556508326619047113e-19, -1.854251973645117579e-18, -4.672963686819975334e-09
3.270680731269999910e+02, 7.785473556858968445e-05, 1.105497704438372560e-05, 2.072281552531999837e-21, -6.949507829337203356e-21, -1.185864492017872094e-31, 5.739258459733234349e-05, 5.739258460756847238e-05, 4.092430200165160173e-05, -3.489216057010494767e-19, 1.149862225140089999e-18, -4.672963624489002848e-09
3.296920751119999977e+02, 7.785473540912860350e-05, 1.105497702756929998e-05, -1.322144605582314878e-21, 2.138567610866607453e-21, -2.651490981272365073e-32, 5.739258471187462350e-05, 5.739258472211072529e-05, 4.092430145364492724e-05, 2.255761077842412463e-19, -3.539423575888579998e-19, -4.672963788134365359e-09
3.323299572089999856e+02, 7.785473577312560336e-05, 1.105497706423790006e-05, -6.051410025724890196e-21, -3.015642779171577420e-21, 1.298811381670704926e-31, 5.739258468743927474e-05, 5.739258469767537652e-05, 4.092430223050964481e-05, 1.005223267274931457e-18, 4.963889655982564329e-19, -4.672963588274117460e-09
3.349817928370000004e+02, 7.785473534076789469e-05, 1.105497702489292489e-05, 1.031422610282750945e-20, 2.855720317114029933e-20, 2.214150861285245169e-30, 5.739258452972954621e-05, 5.739258453996562767e-05, 4.092430168121367098e-05, -1.710718450396071616e-18, -4.718432340966484860e-18, -4.672963688936105173e-09
3.376476558080000245e+02, 7.785473500390404354e-05, 1.105497699564920048e-05, -1.086228908585147793e-20, -1.348556069032952421e-20, 1.056327250446609824e-30, 5.739258440974357518e-05, 5.739258441997967697e-05, 4.092430124745789717e-05, 1.807321737730583046e-18, 2.225899867189957045e-18, -4.672963769529452936e-09
3.403276203209999835e+02, 7.785473509977070396e-05, 1.105497701006112387e-05, 8.936534984085865452e-21, 1.957497288093017712e-20, 1.273670357281729853e-30, 5.739258416287828249e-05, 5.739258417311435040e-05, 4.092430193292190504e-05, -1.493876337438012421e-18, -3.233566542326824965e-18, -4.672963540817109702e-09
3.430217609690000131e+02, 7.785473457137290318e-05, 1.105497695979647439e-05, -2.758312711513650125e-21, -4.733381880344937386e-20, 9.946034163156036062e-31, 5.739258417860210746e-05, 5.739258418883820247e-05, 4.092430084467859935e-05, 4.597340117070512744e-19, 7.826082547063209311e-18, -4.672963816562462801e-09
3.457301527380000152e+02, 7.785473498540502015e-05, 1.105497699550707513e-05, -2.256096884433839918e-20, 1.182507069679489914e-19, -2.013341527388220190e-29, 5.739258423290842547e-05, 5.739258424314450015e-05, 4.092430156413022436e-05, 3.726900126319629401e-18, -1.956067050906047502e-17, -4.672963649228099751e-09
3.484528710129999922e+02, 7.785473562360790316e-05, 1.105497705221009997e-05, 1.331297012093115180e-20, -1.247027478980517633e-19, -1.254495206320252584e-29, 5.739258464514569995e-05, 5.739258465538180174e-05, 4.092430201606142109e-05, -2.199819890093042432e-18, 2.062367544218260114e-17, -4.672963632117992857e-09
3.511899915760000113e+02, 7.785473511345965085e-05, 1.105497700585825142e-05, 8.443712412200930286e-21, 1.064914018220946425e-20, 6.967530377883359774e-31, 5.739258437244340193e-05, 5.739258438267949694e-05, 4.092430154116947865e-05, -1.390907176811262437e-18, -1.757689870746772486e-18, -4.672963687388241797e-09
3.539415906109999810e+02, 7.785473491379587901e-05, 1.105497698712422552e-05, 2.670680155647547699e-21, 5.029904909936040128e-20, 1.022823473184409019e-30, 5.739258432609182782e-05, 5.739258433632792961e-05, 4.092430123454504252e-05, -4.468613421141232461e-19, -8.315751450908255133e-18, -4.672963753273075016e-09
3.567077447039999925e+02, 7.785473578842040275e-05, 1.105497706497865070e-05, -3.908431739163374971e-21, -2.230556112515374988e-20, 6.477832023025857151e-31, 5.739258478994064937e-05, 5.739258480017675115e-05, 4.092430205609650111e-05, 6.582916952742955849e-19, 3.686430060779699617e-18, -4.672963655738722547e-09
3.594885308460000033e+02, 7.785473588727420278e-05, 1.105497707171127345e-05, -7.079574802996322210e-21, -2.114950769561707862e-20, 1.157353712772523762e-30, 5.739258476631644646e-05, 5.739258477655254825e-05, 4.092430230105244601e-05, 1.157928146150394091e-18, 3.494642189105979812e-18, -4.672963588897982041e-09
3.622840264359999765e+02, 7.785473540132802637e-05, 1.105497702630632472e-05, 1.124304784422825016e-20, 3.280505862001272459e-20, 2.788924740558194941e-30, 5.739258477435800108e-05, 5.739258478459410286e-05, 4.092430131307699749e-05, -1.858732601415162471e-18, -5.420529043151677077e-18, -4.672963837807787851e-09
3.650943092819999833e+02, 7.785473581323114974e-05, 1.105497706662110179e-05, -7.348070143226449808e-20, 2.492320119024892594e-19, -1.387145796317737621e-28, 5.739258468123617464e-05, 5.739258469147227642e-05, 4.092430232312695810e-05, 1.215131418202295040e-17, -4.123519420646624802e-17, -4.672963563639935182e-09
3.679194576040000015e+02, 7.785473577356591141e-05, 1.105497706150089944e-05, 7.060144889318883335e-20, -2.605848756213767427e-19, -1.388391560785047462e-28, 5.739258488314675220e-05, 5.739258489338282010e-05, 4.092430183997529923e-05, -1.166418121040464933e-17, 4.311173847378603081e-17, -4.672963731442697526e-09
3.707595500360000074e+02, 7.785473538226017631e-05, 1.105497702734082470e-05, -3.566754114818667418e-21, -2.238018059842919951e-20, 6.031895217361741559e-31, 5.739258453373062492e-05, 5.739258454396670638e-05, 4.092430175619602258e-05, 5.780672745866667761e-19, 3.699681360664452246e-18, -4.672963671091672826e-09
3.736146656270000221e+02, 7.785473490121987920e-05, 1.105497699771417363e-05, -5.839614241581373021e-21, -4.796580069211229762e-21, 1.844372951494157463e-31, 5.739258415144091858e-05, 5.739258416167702714e-05, 4.092430155869490203e-05, 9.744055228782691463e-19, 7.902806841449942491e-19, -4.672963631810212186e-09
3.764848838440000236e+02, 7.785473370952085024e-05, 1.105497692442039915e-05, -1.177425421502900635e-20, 9.898534918120025620e-20, -8.729014071762136900e-30, 5.739258339595350333e-05, 5.739258340618959834e-05, 4.092430068627160686e-05, 1.937815455262699996e-18, -1.637056706239427585e-17, -4.672963674849892666e-09
3.793702845760000173e+02, 7.785473591966922857e-05, 1.105497701927055058e-05, 5.866134049466680298e-20, -2.270893945630077778e-19, -1.002976333456608222e-28, 5.739258580993599650e-05, 5.739258582017212540e-05, 4.092430027860341783e-05, -9.685168044330061789e-18, 3.756896617705729931e-17, -4.672964336135832654e-09
3.822709481329999903e+02, 7.785476039174311848e-05, 1.105497775363102442e-05, -3.503410587342467626e-20, 1.741160181027497586e-19, -4.583944996388699948e-29, 5.739260606308522474e-05, 5.739260607332132653e-05, 4.092430871645272083e-05, 5.779453216544184874e-18, -2.880181450857439743e-17, -4.672966908852992415e-09
3.851869552499999827e+02, 7.785479662712863308e-05, 1.105497778903347457e-05, -2.286335126607572291e-20, 5.543405051237029796e-20, -9.590381167817813960e-30, 5.739262078309792265e-05, 5.739262079333399733e-05, 4.092435174719842198e-05, 3.779806730934972850e-18, -9.174148404846592838e-18, -4.672959522968397075e-09
3.881183870899999988e+02, 7.785421620119005188e-05, 1.105495243782037362e-05, 2.239850114681512476e-20, -5.288158029703484859e-20, -8.976281731514039973e-30, 5.739207421985262374e-05, 5.739207423008852902e-05, 4.092428402181107813e-05, -3.704020785557472328e-18, 8.751556277293588037e-18, -4.672849850416344820e-09
3.910653252440000074e+02, 7.785062720890264837e-05, 1.105481547440032517e-05, -6.975139201906975278e-20, 2.301343815418685032e-19, -1.215819688758019948e-28, 5.738930569996427333e-05, 5.738930571019950098e-05, 4.092264307701012590e-05, 1.153448962009914963e-17, -3.807665586319072523e-17, -4.672618886884351595e-09
3.940278517369999918e+02, 7.785113007963439830e-05, 1.105513969234984899e-05, 6.903063323458172596e-20, -2.571731464281907389e-19, -1.345252379818982583e-28, 5.739175283307562338e-05, 5.739175284331360220e-05, 4.091875455225517437e-05, -1.141777333164320001e-17, 4.255267967589190010e-17, -4.674161398436502445e-09
3.970060490239999922e+02, 7.793665273606942626e-05, 1.106186042597099943e-05, -6.875739962447446471e-20, 2.591030017481980141e-19, -1.348718398129842567e-28, 5.746223211144472901e-05, 5.746223212170337543e-05, 4.094884130846632164e-05, 1.137268350566207450e-17, -4.288316488635461810e-17, -4.683011000755019704e-09
4.000000000000000000e+02, 7.801867864041365131e-05, 1.106814476499042559e-05, 8.071695513126938069e-21, -2.370263131007247591e-20, -1.431006764507885002e-30, 5.753215520953535274e-05, 5.753215521981687583e-05, 4.097304692105374846e-05, -1.330349892082554946e-18, 3.923610093381707206e-18, -4.693195539839908158e-09
