# z (m), beta1, beta2, beta3, beta4, beta_theta1, beta_theta2, beta_theta3, beta_theta4, beta_g1, beta_g2, lambda_theta1, lambda_theta2, lambda_theta3, lambda_theta4, lambda_g1, lambda_g2, lambda_g3, lambda_g4
5.702495967689999645e+01, -7.655715141660697498e-02, 0.000000000000000000e+00, 1.170886462063349884e-02, -1.883916038033759885e-02, 1.728903424887837451e-02, 1.144902975469184970e-03, 4.495763789558132259e-03, -1.690271548009025012e-03, 3.850620628048365135e-02, 5.006622589591867151e-03, -1.205566894700654951e-01, 2.408267763457859825e-02, -1.115111608925760042e-02, 6.262298225316884417e-03, -1.342513555532269809e-01, 0.000000000000000000e+00, -1.241753269697157443e-02, 0.000000000000000000e+00
5.822052201889999878e+01, -7.586869709150427521e-02, 0.000000000000000000e+00, 1.167511468649985035e-02, -1.867506616209512610e-02, 1.715326526413099920e-02, 1.139641221029310137e-03, 4.421971589348677734e-03, -1.660016019725032640e-03, 3.801412646210892282e-02, 4.899993410613139901e-03, -1.198359312814525068e-01, 2.393316113267475106e-02, -1.117398983404657362e-02, 6.169720024911307457e-03, -1.327861234906250187e-01, 0.000000000000000000e+00, -1.238122855306210066e-02, 0.000000000000000000e+00
5.942240849419999904e+01, -7.519630112023605040e-02, 0.000000000000000000e+00, 1.164078918966937430e-02, -1.851482094197202249e-02, 1.702075593092745170e-02, 1.134217108640625223e-03, 4.350413813472921859e-03, -1.630768221391732525e-03, 3.753572524380964504e-02, 4.797089513053952661e-03, -1.191273524308347487e-01, 2.378696715279220164e-02, -1.119499195702870070e-02, 6.079768957228936892e-03, -1.313544959735180040e-01, 0.000000000000000000e+00, -1.234375514690469813e-02, 0.000000000000000000e+00
6.063065255539999754e+01, -7.453948459566867024e-02, 0.000000000000000000e+00, 1.160595554420087647e-02, -1.835830364316102387e-02, 1.689139837849720077e-02, 1.128651267326292442e-03, 4.281006135523011610e-03, -1.602484478968514963e-03, 3.707050847431794804e-02, 4.697751146632204652e-03, -1.184307766681162583e-01, 2.364398584814042525e-02, -1.121421036955365033e-02, 5.992351072036950117e-03, -1.299556187706449872e-01, 0.000000000000000000e+00, -1.230522268737797506e-02, 0.000000000000000000e+00
6.184528783209999858e+01, -7.389779692410677892e-02, 0.000000000000000000e+00, 1.157067731937234945e-02, -1.820540075153635057e-02, 1.676509157913855241e-02, 1.122962727455687620e-03, 4.213669073510439671e-03, -1.575123898381239947e-03, 3.661801184315815333e-02, 4.601828082635322711e-03, -1.177460374466502563e-01, 2.350411496462850164e-02, -1.123172921169922518e-02, 5.907377861483749902e-03, -1.285886801483932529e-01, 0.000000000000000000e+00, -1.226573557087862372e-02, 0.000000000000000000e+00
6.306634813160000164e+01, -7.327081418238060029e-02, 0.000000000000000000e+00, 1.153501455934842490e-02, -1.805600584266172509e-02, 1.664174091289645149e-02, 1.117169064620150047e-03, 4.148327675637830669e-03, -1.548648160911527500e-03, 3.617779889188575682e-02, 4.509178955118224932e-03, -1.170729777503224933e-01, 2.336725934452209968e-02, -1.124762907431004801e-02, 5.824765907701250078e-03, -1.272529089099172506e-01, 0.000000000000000000e+00, -1.222539278832339947e-02, 0.000000000000000000e+00
6.429386744020000322e+01, -7.265813760786769826e-02, 0.000000000000000000e+00, 1.149902407359382553e-02, -1.791001914734047240e-02, 1.652125776870580140e-02, 1.111286529765460190e-03, 4.084911231778124568e-03, -1.523021336750370047e-03, 3.574945919652444681e-02, 4.419670657898932056e-03, -1.164114499414812542e-01, 2.323333047248199792e-02, -1.126198720578409918e-02, 5.744436559693885322e-03, -1.259475725928680123e-01, 0.000000000000000000e+00, -1.218428830279585061e-02, 0.000000000000000000e+00
6.552787992400000405e+01, -7.205939221609350409e-02, 0.000000000000000000e+00, 1.146275970575527485e-02, -1.776734715669079853e-02, 1.640355918069977617e-02, 1.105330167238542313e-03, 4.023353008966118124e-03, -1.498209715437685136e-03, 3.533260670622617727e-02, 4.333177792345576859e-03, -1.157613156222345036e-01, 2.310224606339720058e-02, -1.127487770763367647e-02, 5.666315637848569862e-03, -1.246719757949472512e-01, 0.000000000000000000e+00, -1.214251140237140002e-02, 0.000000000000000000e+00
6.676841992980000384e+01, -7.147422552831929343e-02, 0.000000000000000000e+00, 1.142627257780307569e-02, -1.762790225815682316e-02, 1.628856749434802464e-02, 1.099313921837169949e-03, 3.963590008043212272e-03, -1.474181650914402645e-03, 3.492687822240787138e-02, 4.249582160867190241e-03, -1.151224455173307515e-01, 2.297392968448847689e-02, -1.128637171639827394e-02, 5.590333162408214762e-03, -1.234254586396152376e-01, 0.000000000000000000e+00, -1.210014702786067591e-02, 0.000000000000000000e+00
6.801552198599999599e+01, -7.090230640479618096e-02, 0.000000000000000000e+00, 1.138961131565177642e-02, -1.749160240330899924e-02, 1.617621006139882342e-02, 1.093250736159975030e-03, 3.905562740103434710e-03, -1.450907420197795157e-03, 3.453193200645737759e-02, 4.168772302134336923e-03, -1.144947193723659939e-01, 2.284831041125927331e-02, -1.129653757521175035e-02, 5.516423104594752463e-03, -1.222073953567107407e-01, 0.000000000000000000e+00, -1.205727607917790080e-02, 0.000000000000000000e+00
6.926922080369999435e+01, -7.034332397812205484e-02, 0.000000000000000000e+00, 1.135282225828022386e-02, -1.735837080534330043e-02, 1.606641896162162506e-02, 1.087152639238839896e-03, 3.849215021212787184e-03, -1.428359094466742510e-03, 3.414744650664727765e-02, 4.090643064579249644e-03, -1.138780258686557523e-01, 2.272532251489677371e-02, -1.130544099579579992e-02, 5.444523158640652422e-03, -1.210171929761187509e-01, 0.000000000000000000e+00, -1.201397570250745117e-02, 0.000000000000000000e+00
7.052955127760000664e+01, -6.979698667499745213e-02, 0.000000000000000000e+00, 1.131594964947284926e-02, -1.722813566132777585e-02, 1.595913074799164971e-02, 1.081030827279832497e-03, 3.794493783498199824e-03, -1.406510421098332558e-03, 3.377311919273722624e-02, 4.015095214537120483e-03, -1.132722625583017506e-01, 2.260490517658349935e-02, -1.131314521007322285e-02, 5.374574532374330402e-03, -1.198542901357030066e-01, 0.000000000000000000e+00, -1.197031955872725206e-02, 0.000000000000000000e+00
7.179654848699999548e+01, -6.926302132096252839e-02, 0.000000000000000000e+00, 1.127903581642107633e-02, -1.710082989923835187e-02, 1.585428621419290168e-02, 1.074895737443087472e-03, 3.741348901447537519e-03, -1.385336715860627536e-03, 3.340866548810217385e-02, 3.942035075889600143e-03, -1.126773358140172460e-01, 2.248700222795869952e-02, -1.131971111375007326e-02, 5.306521755180564591e-03, -1.187181559815892462e-01, 0.000000000000000000e+00, -1.192637807542780079e-02, 0.000000000000000000e+00
7.307024769679999565e+01, -6.874117232659952836e-02, 0.000000000000000000e+00, 1.124212133597154994e-02, -1.697639094824522632e-02, 1.575183018318425041e-02, 1.068757115284389931e-03, 3.689733032446889955e-03, -1.364814764432992818e-03, 3.305381779515727259e-02, 3.871374199115772824e-03, -1.120931607979595013e-01, 2.237156191605920233e-02, -1.132519740195997437e-02, 5.240312502221397724e-03, -1.176082891701642485e-01, 0.000000000000000000e+00, -1.188221868437774886e-02, 0.000000000000000000e+00
7.435068435830000055e+01, -6.823120094256643342e-02, 0.000000000000000000e+00, 1.120524518821850064e-02, -1.685476052819697562e-02, 1.565171131390409934e-02, 1.062624076517487519e-03, 3.639601469935552398e-03, -1.344922732120169958e-03, 3.270832460233875222e-02, 3.803029056582957375e-03, -1.115196614489359916e-01, 2.225853668898809812e-02, -1.132966069676384982e-02, 5.175897432934699859e-03, -1.165242169605312517e-01, 0.000000000000000000e+00, -1.183790604436044981e-02, 0.000000000000000000e+00
7.563789411049999956e+01, -6.773288458681352153e-02, 0.000000000000000000e+00, 1.116844490172647607e-02, -1.673588446045544756e-02, 1.555388192658037523e-02, 1.056505163722277390e-03, 3.590912008826077379e-03, -1.325640081479337491e-03, 3.237194967000202317e-02, 3.736920762561302643e-03, -1.109567704856767589e-01, 2.214788300349729983e-02, -1.133315566879609937e-02, 5.113230043634913249e-03, -1.154654943904794978e-01, 0.000000000000000000e+00, -1.179350225241164972e-02, 0.000000000000000000e+00
7.693191278070000294e+01, -6.724601622983787663e-02, 0.000000000000000000e+00, 1.113175668703330137e-02, -1.661971249392962466e-02, 1.545829784303132462e-02, 1.050408398417607570e-03, 3.543624821521955057e-03, -1.306947496635169981e-03, 3.204447128514782694e-02, 3.672974815272337778e-03, -1.104044294307695018e-01, 2.203956114930299970e-02, -1.133573515103735059e-02, 5.052266532020055316e-03, -1.144317035392352494e-01, 0.000000000000000000e+00, -1.174906704216834887e-02, 0.000000000000000000e+00
7.823277638599999761e+01, -6.677040384889548763e-02, 0.000000000000000000e+00, 1.109521556530804892e-02, -1.650619815187287162e-02, 1.536491824424145169e-02, 1.044341329070484900e-03, 3.497702344875357541e-03, -1.288826814512182388e-03, 3.172568158653389647e-02, 3.611120860358170339e-03, -1.098625886504857457e-01, 2.193353509405517043e-02, -1.133745024851205013e-02, 4.992965674399375137e-03, -1.134224528673550003e-01, 0.000000000000000000e+00, -1.170465797373412484e-02, 0.000000000000000000e+00
7.954052113379999867e+01, -6.630586992763436160e-02, 0.000000000000000000e+00, 1.105885548563289959e-02, -1.639529858968417561e-02, 1.527370553975372462e-02, 1.038311075340694932e-03, 3.453109175851422179e-03, -1.271260961407802512e-03, 3.141538594567484799e-02, 3.551292472551580495e-03, -1.093312074159580038e-01, 2.182977234100449970e-02, -1.133835044020960019e-02, 4.935288712574615114e-03, -1.124373766342812442e-01, 0.000000000000000000e+00, -1.166033061150462471e-02, 0.000000000000000000e+00
8.085518342299999972e+01, -6.585225101918035229e-02, 0.000000000000000000e+00, 1.102270943887537387e-02, -1.628697447149077618e-02, 1.518462525253997525e-02, 1.032324369028449988e-03, 3.409811976829599852e-03, -1.254233895508202528e-03, 3.111340241021379877e-02, 3.493426955895355054e-03, -1.088102539820272607e-01, 2.172824380515042328e-02, -1.133848367756722444e-02, 4.879199251974237345e-03, -1.114761343911579994e-01, 0.000000000000000000e+00, -1.161613869536499977e-02, 0.000000000000000000e+00
8.217679984529999615e+01, -6.540939735485158668e-02, 0.000000000000000000e+00, 1.098680956394125149e-02, -1.618118985858847669e-02, 1.509764591534457426e-02, 1.026387592003635049e-03, 3.367779388849232759e-03, -1.237730554180280045e-03, 3.081956119807064895e-02, 3.437465159935200291e-03, -1.082997056863927582e-01, 2.162892370215042243e-02, -1.133789647717784940e-02, 4.824663168757294465e-03, -1.105384105448252441e-01, 0.000000000000000000e+00, -1.157213430283727737e-02, 0.000000000000000000e+00
8.350540718569999399e+01, -6.497717250347655182e-02, 0.000000000000000000e+00, 1.095118724917097490e-02, -1.607791211176497204e-02, 1.501273897930575051e-02, 1.020506811440450006e-03, 3.326981952828874951e-03, -1.221736806014227543e-03, 3.053370424303964922e-02, 3.383351311402959995e-03, -1.077995490692724989e-01, 2.153178945135607661e-02, -1.133663400916627359e-02, 4.771648526098962867e-03, -1.096239139940312357e-01, 0.000000000000000000e+00, -1.152836800438952411e-02, 0.000000000000000000e+00
8.484104242380000471e+01, -6.455545307401899802e-02, 0.000000000000000000e+00, 1.091587322768027522e-02, -1.597711180469792505e-02, 1.492987873310950078e-02, 1.014687812607657606e-03, 3.287392037924452733e-03, -1.206239407026707487e-03, 3.025568478626757679e-02, 3.331032859939195203e-03, -1.073097800151279896e-01, 2.143682159054382391e-02, -1.133474018053699968e-02, 4.720125498591222490e-03, -1.087323778363552540e-01, 0.000000000000000000e+00, -1.148488901146854993e-02, 0.000000000000000000e+00
8.618374273499999560e+01, -6.414412846985474703e-02, 0.000000000000000000e+00, 1.088089767129197562e-02, -1.587876265249277274e-02, 1.484904223444697552e-02, 1.008936129538989986e-03, 3.248983777371350010e-03, -1.191225961264210124e-03, 2.998536701556572467e-02, 3.280460337683197176e-03, -1.068304039132565025e-01, 2.134400370529642571e-02, -1.133225771607692528e-02, 4.670066305450204687e-03, -1.078635591402747479e-01, 0.000000000000000000e+00, -1.144174532019170097e-02, 0.000000000000000000e+00
8.753354549120000172e+01, -6.374310067842479943e-02, 0.000000000000000000e+00, 1.084629027707617599e-02, -1.578284144777432688e-02, 1.477020924982502467e-02, 1.003257073683208860e-03, 3.211733010362052398e-03, -1.176684884735102561e-03, 2.972262574400495391e-02, 3.231587230893139852e-03, -1.063614358448887465e-01, 2.125332236697677346e-02, -1.132922823334332578e-02, 4.621445150461274583e-03, -1.070172387916704937e-01, 0.000000000000000000e+00, -1.139898384781250044e-02, 0.000000000000000000e+00
8.889048826200000519e+01, -6.335228411017047867e-02, 0.000000000000000000e+00, 1.081208035340522344e-02, -1.568932801106084907e-02, 1.469336220585737603e-02, 9.976557608696416668e-04, 3.175617230776857629e-03, -1.162605373254875073e-03, 2.946734613238422701e-02, 3.184369863948367102e-03, -1.059029007911372472e-01, 2.116476708435065246e-02, -1.132569231561540019e-02, 4.574238170049102839e-03, -1.061932214056177520e-01, 0.000000000000000000e+00, -1.135665056601652470e-02, 0.000000000000000000e+00
9.025460881559999393e+01, -6.297160547257439622e-02, 0.000000000000000000e+00, 1.077829690060309875e-02, -1.559820514907222719e-02, 1.461848614869722639e-02, 9.921371366800131510e-04, 3.140615541548607420e-03, -1.148977373315454966e-03, 2.921942344799670008e-02, 3.138767294156692700e-03, -1.054548338676134928e-01, 2.107833026376440197e-02, -1.132168957997350088e-02, 4.528423387736789894e-03, -1.053913353091617405e-01, 0.000000000000000000e+00, -1.131479062856297589e-02, 0.000000000000000000e+00
9.162594512030000260e+01, -6.260100369099656781e-02, 0.000000000000000000e+00, 1.074496869151420064e-02, -1.550945862628574923e-02, 1.454556871413479995e-02, 9.867060004890670748e-04, 3.106708615334237249e-03, -1.135791556436432448e-03, 2.897876286389344802e-02, 3.094741217713932631e-03, -1.050172805822542493e-01, 2.099400718189202431e-02, -1.131725874344730043e-02, 4.483980676119724701e-03, -1.046114325908425041e-01, 0.000000000000000000e+00, -1.127344849654347489e-02, 0.000000000000000000e+00
9.300453534499999364e+01, -6.224042986457819365e-02, 0.000000000000000000e+00, 1.071212434704629964e-02, -1.542307714387702519e-02, 1.447460010541907344e-02, 9.813670282223694533e-04, 3.073878660489250039e-03, -1.123039296222250009e-03, 2.874527929307772386e-02, 3.052255885629864829e-03, -1.045902971239485030e-01, 2.091179596639957186e-02, -1.131243768431059935e-02, 4.440891724886632252e-03, -1.038533892280774917e-01, 0.000000000000000000e+00, -1.123266805904872545e-02, 0.000000000000000000e+00
9.439041786059999595e+01, -6.188984726531624597e-02, 0.000000000000000000e+00, 1.067979241196384890e-02, -1.533905233084102357e-02, 1.440557308092027360e-02, 9.761247941107456744e-04, 3.042109392861564766e-03, -1.110712648525150059e-03, 2.851889725927080066e-02, 3.011278029666842378e-03, -1.041739506758382616e-01, 2.083169758809097494e-02, -1.130726350153597563e-02, 4.399140015804650292e-03, -1.031171052788640019e-01, 0.000000000000000000e+00, -1.119249275178732517e-02, 0.000000000000000000e+00
9.578363124089999303e+01, -6.154923137487264967e-02, 0.000000000000000000e+00, 1.064800142678644888e-02, -1.525737874309907559e-02, 1.433848294974307547e-02, 9.709837914366964765e-04, 3.011386012831172767e-03, -1.098804334184937418e-03, 2.829955080292017450e-02, 2.971776797803465410e-03, -1.037683197627597420e-01, 2.075371586126462456e-02, -1.130177256981639879e-02, 4.358710803781087710e-03, -1.024025051579459944e-01, 0.000000000000000000e+00, -1.115296567250807433e-02, 0.000000000000000000e+00
9.718421426369999949e+01, -6.121856996311850208e-02, 0.000000000000000000e+00, 1.061677999987497428e-02, -1.517805387394564887e-02, 1.427332757665962515e-02, 9.659484525334577571e-04, 2.981695187889720194e-03, -1.087307724597407496e-03, 2.808718342199420515e-02, 2.933723699020007302e-03, -1.033734946269507515e-01, 2.067785745471882597e-02, -1.129600059251194971e-02, 4.319591104575797036e-03, -1.017095379817340023e-01, 0.000000000000000000e+00, -1.111412969477217419e-02, 0.000000000000000000e+00
9.859220591209999895e+01, -6.089786320675782266e-02, 0.000000000000000000e+00, 1.058615687757324952e-02, -1.510107817378964976e-02, 1.421010739550072552e-02, 9.610231680680591214e-04, 2.953025040520644746e-03, -1.076216829838514809e-03, 2.788174804763580289e-02, 2.897092557217385064e-03, -1.029895776384987527e-01, 2.060413191179465142e-02, -1.128998265108897489e-02, 4.281769688785512507e-03, -1.010381779963922533e-01, 0.000000000000000000e+00, -1.107602757973577545e-02, 0.000000000000000000e+00
1.000076453749999956e+02, -6.058712384438785098e-02, 0.000000000000000000e+00, 1.055616101069357590e-02, -1.502645507719140017e-02, 1.414882543006282592e-02, 9.562123056909811129e-04, 2.925365141107359821e-03, -1.065526289079459822e-03, 2.768320705301182544e-02, 2.861859473893787510e-03, -1.026166837450657454e-01, 2.053255167784260107e-02, -1.128375324992512453e-02, 4.245237081694572777e-03, -1.003884250955194568e-01, 0.000000000000000000e+00, -1.103870208527417580e-02, 0.000000000000000000e+00
1.014305720499999950e+02, -6.028637739005970886e-02, 0.000000000000000000e+00, 1.052682162817122555e-02, -1.495419104836772511e-02, 1.408948732781100180e-02, 9.515202283747685019e-04, 2.898706507379512562e-03, -1.055231364412584968e-03, 2.749153230327894964e-02, 2.828002800697462359e-03, -1.022549409478357429e-01, 2.046313214366755201e-02, -1.127734636259779960e-02, 4.209985571402730109e-03, -9.976030540704389216e-02, 0.000000000000000000e+00, -1.100219607778352496e-02, 0.000000000000000000e+00
1.028610255400000000e+02, -5.999566235385613011e-02, 0.000000000000000000e+00, 1.049816829286719967e-02, -1.488429561881670152e-02, 1.403210139393079939e-02, 9.469513120462274202e-04, 2.873041606879837406e-03, -1.045327935299955081e-03, 2.730670522733292388e-02, 2.795503118840320361e-03, -1.019044908398767518e-01, 2.039589168451882290e-02, -1.127079546502265071e-02, 4.176009219663864847e-03, -9.915387200413898483e-02, 0.000000000000000000e+00, -1.096655263459737385e-02, 0.000000000000000000e+00
1.042990456609999939e+02, -5.971503055077657940e-02, 0.000000000000000000e+00, 1.047023097787160018e-02, -1.481678145757159976e-02, 1.397667864505607385e-02, 9.425099633609198028e-04, 2.848364368044697514e-03, -1.035812497863100026e-03, 2.712871694228742581e-02, 2.764343230056657587e-03, -1.015654891581234953e-01, 2.033085172591767367e-02, -1.126413357736652521e-02, 4.143303884247307410e-03, -9.856920566843455078e-02, 0.000000000000000000e+00, -1.093181515594717455e-02, 0.000000000000000000e+00
1.057446724379999949e+02, -5.944454742272714531e-02, 0.000000000000000000e+00, 1.044304012566947548e-02, -1.475166443488605018e-02, 1.392323286417455029e-02, 9.382006368967344984e-04, 2.824670194699529981e-03, -1.026682164918050035e-03, 2.695756840351239830e-02, 2.734508154887919842e-03, -1.012381064021640048e-01, 2.026803680591734991e-02, -1.125739329273677501e-02, 4.111867244559117701e-03, -9.800641579113937574e-02, 0.000000000000000000e+00, -1.089802746872800022e-02, 0.000000000000000000e+00
1.071979461070000070e+02, -5.918429240970526917e-02, 0.000000000000000000e+00, 1.041662670921970034e-02, -1.468896369893984803e-02, 1.387178066606344941e-02, 9.340278523708258653e-04, 2.801955986755152485e-03, -1.017934668799917643e-03, 2.679327059238869810e-02, 2.705985140340689751e-03, -1.009225284966697445e-01, 2.020747464892535053e-02, -1.125060680346855017e-02, 4.081698834901392736e-03, -9.746564136762987662e-02, 0.000000000000000000e+00, -1.086523393033812443e-02, 0.000000000000000000e+00
1.086589071180000019e+02, -5.893435938230294491e-02, 0.000000000000000000e+00, 1.039102229805239849e-02, -1.462870176963837476e-02, 1.382234157530910085e-02, 9.299962118794433434e-04, 2.780220167787760162e-03, -1.009568367409890022e-03, 2.663584474838894683e-02, 2.678763677821344863e-03, -1.006189574950447641e-01, 2.014919625412620041e-02, -1.124380592644825053e-02, 4.052800086376140247e-03, -9.694705209368885412e-02, 0.000000000000000000e+00, -1.083347953509184933e-02, 0.000000000000000000e+00
1.101275961340000009e+02, -5.869485710406269902e-02, 0.000000000000000000e+00, 1.036625911368397462e-02, -1.457090463332682585e-02, 1.377493810944659808e-02, 9.261104169747642412e-04, 2.759462717602400098e-03, -1.001582251863311233e-03, 2.648532263425374886e-02, 2.652835529822449891e-03, -1.003276123495802502e-01, 2.009323598594349794e-02, -1.123702211807045027e-02, 4.025174374321012841e-03, -9.645084960007266339e-02, 0.000000000000000000e+00, -1.080281001543602522e-02, 0.000000000000000000e+00
1.116040540340000007e+02, -5.846590975346294822e-02, 0.000000000000000000e+00, 1.034237008937977445e-02, -1.451560185410970087e-02, 1.372959587463962530e-02, 9.223752859822492928e-04, 2.739685211997255204e-03, -9.939759573710307827e-04, 2.634174684486435131e-02, 2.628194767137132827e-03, -1.000487297276431431e-01, 2.003963167855785099e-02, -1.123028648722270047e-02, 3.998827074740867946e-03, -9.597726879230560060e-02, 0.000000000000000000e+00, -1.077327194453832522e-02, 0.000000000000000000e+00
1.130883219130000015e+02, -5.824765749165414924e-02, 0.000000000000000000e+00, 1.031938892424357629e-02, -1.446282669246792482e-02, 1.368634366983037531e-02, 9.187957713489373337e-04, 2.720890868871694759e-03, -9.867497764889693497e-04, 2.620517115739585262e-02, 2.604837816353379899e-03, -9.978256489242727512e-02, 1.998842474720999990e-02, -1.122362979998117564e-02, 3.973765628195555233e-03, -9.552657933376140775e-02, 0.000000000000000000e+00, -1.074491283625632516e-02, 0.000000000000000000e+00
1.145804410829999966e+02, -5.804025707064167094e-02, 0.000000000000000000e+00, 1.029735013162870125e-02, -1.441261623064734980e-02, 1.364521359896355042e-02, 9.153769771801914448e-04, 2.703084600725335056e-03, -9.799046747210760772e-04, 2.607566091911892384e-02, 2.582763517443057225e-03, -9.952939264594370949e-02, 1.993966030565687622e-02, -1.121708247574052658e-02, 3.949999611173144257e-03, -9.509908725936733198e-02, 0.000000000000000000e+00, -1.071778124089360108e-02, 0.000000000000000000e+00
1.160804530749999941e+02, -5.784388250063824538e-02, 0.000000000000000000e+00, 1.027628908711475039e-02, -1.436501151174464884e-02, 1.360624119490957441e-02, 9.121241770291164605e-04, 2.686273074900819794e-03, -9.734423092936518151e-04, 2.595329348289297788e-02, 2.561973193136495019e-03, -9.928950833121388819e-02, 1.989338729504504938e-02, -1.121067457714869896e-02, 3.927540816875422537e-03, -9.469513672837276408e-02, 0.000000000000000000e+00, -1.069192684002299998e-02, 0.000000000000000000e+00
1.175883996390000021e+02, -5.765872574792139937e-02, 0.000000000000000000e+00, 1.025624206494832671e-02, -1.432005768040062535e-02, 1.356946554912820055e-02, 9.090428318334072650e-04, 2.670464780115814826e-03, -9.673650499430534689e-04, 2.583815867823970047e-02, 2.542470728733414991e-03, -9.906322890435445561e-02, 1.984965861448319963e-02, -1.120443578707857463e-02, 3.906403343034632950e-03, -9.431511192383518205e-02, 0.000000000000000000e+00, -1.066740053327272508e-02, 0.000000000000000000e+00
1.191043227459999940e+02, -5.748499746832497898e-02, 0.000000000000000000e+00, 1.023724626442887309e-02, -1.427780412738647621e-02, 1.353492944822709890e-02, 9.061386080378134754e-04, 2.655670099950027153e-03, -9.616760020761790312e-04, 2.573035932117104935e-02, 2.524262663233352560e-03, -9.885089407385708182e-02, 1.980853125480617344e-02, -1.119839537286107349e-02, 3.886603687627519788e-03, -9.395943909938689331e-02, 0.000000000000000000e+00, -1.064425451725410122e-02, 0.000000000000000000e+00
1.206282645910000042e+02, -5.732292780557397827e-02, 0.000000000000000000e+00, 1.021933984066252660e-02, -1.423830465347082457e-02, 1.350267952442112465e-02, 9.034173961317645439e-04, 2.641901395453542627e-03, -9.563790339332402636e-04, 2.563001177371462477e-02, 2.507358293797487536e-03, -9.865286748028855024e-02, 1.977006644699474958e-02, -1.119258214548462561e-02, 3.868160855807042681e-03, -9.362858873895647804e-02, 0.000000000000000000e+00, -1.062254236241425009e-02, 0.000000000000000000e+00
1.221602675879999964e+02, -5.717276713013652589e-02, 0.000000000000000000e+00, 1.020256188607335072e-02, -1.420161759525535167e-02, 1.347276639222457460e-02, 9.008853287058020843e-04, 2.629173089551569992e-03, -9.514788021432109711e-04, 2.553724650411049943e-02, 2.491769787159422728e-03, -9.846953797988697299e-02, 1.973432978013419867e-02, -1.118702438245557443e-02, 3.851096466318929684e-03, -9.332307790251689883e-02, 0.000000000000000000e+00, -1.060231905885099940e-02, 0.000000000000000000e+00
1.237003743799999995e+02, -5.703478685926162417e-02, 0.000000000000000000e+00, 1.018695243201017502e-02, -1.416780598545630022e-02, 1.344524480483812526e-02, 8.985487991819335113e-04, 2.617501762545220052e-03, -9.469807829712113476e-04, 2.545220869839689981e-02, 2.477512305840044986e-03, -9.830132091860913079e-02, 1.970139134433397318e-02, -1.118174975360399989e-02, 3.835434872151252238e-03, -9.304347260227083249e-02, 0.000000000000000000e+00, -1.058364106226527407e-02, 0.000000000000000000e+00
1.252486278330000005e+02, -5.690928018969007574e-02, 0.000000000000000000e+00, 1.017255239662132570e-02, -1.413693766887729950e-02, 1.342017379169250027e-02, 8.964144796367225915e-04, 2.606906248275430143e-03, -9.428913015127150321e-04, 2.537505885808882464e-02, 2.464604140361329777e-03, -9.814865947458539797e-02, 1.967132583622474909e-02, -1.117678520682242535e-02, 3.821203278823345068e-03, -9.279039031191384235e-02, 0.000000000000000000e+00, -1.056656630147909982e-02, 0.000000000000000000e+00
1.268050710389999978e+02, -5.679656274574909625e-02, 0.000000000000000000e+00, 1.015940349814547540e-02, -1.410908538943557618e-02, 1.339761678202890105e-02, 8.944893381829927253e-04, 2.597407732061607442e-03, -9.392175603294400767e-04, 2.530597337280000164e-02, 2.453066846911887682e-03, -9.801202600023220524e-02, 1.964421263737707590e-02, -1.117215682474045034e-02, 3.808431862389099944e-03, -9.256450246791812775e-02, 0.000000000000000000e+00, -1.055115414834325097e-02, 0.000000000000000000e+00
1.283697473199999877e+02, -5.669697311248229898e-02, 0.000000000000000000e+00, 1.014754813273562387e-02, -1.408432684353382730e-02, 1.337764170887317458e-02, 8.927806552293526821e-04, 2.589029848302699856e-03, -9.359676669709904870e-04, 2.524514504839684911e-02, 2.442925388065092518e-03, -9.789192330354391791e-02, 1.962013585943625169e-02, -1.116788965164497438e-02, 3.797153884252909770e-03, -9.236653687328802431e-02, 0.000000000000000000e+00, -1.053746534438474922e-02, 0.000000000000000000e+00
1.299427002269999889e+02, -5.661087312179304692e-02, 0.000000000000000000e+00, 1.013702918469465072e-02, -1.406274465721807539e-02, 1.336032106810259960e-02, 8.912960376422350041e-04, 2.581798769769834846e-03, -9.331506559031629410e-04, 2.519278352139482299e-02, 2.434208267431295196e-03, -9.778888582418060471e-02, 1.959918431961727575e-02, -1.116400747277590012e-02, 3.787405791017835199e-03, -9.219727988309656119e-02, 0.000000000000000000e+00, -1.052556185683654888e-02, 0.000000000000000000e+00
1.315239735389999964e+02, -5.653864770885744934e-02, 0.000000000000000000e+00, 1.012788973003312526e-02, -1.404442623172539803e-02, 1.334573189818090075e-02, 8.900434294107562776e-04, 2.575743277139014992e-03, -9.307764988164505138e-04, 2.514911545962709993e-02, 2.426947644594839790e-03, -9.770348061971498299e-02, 1.958145139854370123e-02, -1.116053252510494816e-02, 3.779227282786067586e-03, -9.205757816355901457e-02, 0.000000000000000000e+00, -1.051550662806752419e-02, 0.000000000000000000e+00
1.331136112689999891e+02, -5.648070422568702426e-02, 0.000000000000000000e+00, 1.012017264435552573e-02, -1.402946344850097490e-02, 1.333395566388619925e-02, 8.890311175755405372e-04, 2.570894800578092318e-03, -9.288561014080861777e-04, 2.511438446247142575e-02, 2.421179417843092457e-03, -9.763630793718615364e-02, 1.956703476612142376e-02, -1.115748514867227585e-02, 3.772661339580067694e-03, -9.194833961081905205e-02, 0.000000000000000000e+00, -1.050736320212000002e-02, 0.000000000000000000e+00
