# z (m), beta1, beta2, beta3, beta4, beta_theta1, beta_theta2, beta_theta3, beta_theta4, beta_g1, beta_g2, lambda_theta1, lambda_theta2, lambda_theta3, lambda_theta4, lambda_g1, lambda_g2, lambda_g3, lambda_g4
1.347116576619999933e+02, -5.552805325763485178e-02, 0.000000000000000000e+00, 1.006258061485039955e-02, -1.383562631490897407e-02, 1.315827425085095044e-02, 8.751073943767034629e-04, 2.493955356043192281e-03, -9.016024059537477682e-04, 2.449158549220169928e-02, 2.321009372579085385e-03, -9.632647361671897723e-02, 1.936800465673180205e-02, -1.115027678257899876e-02, 3.670917018791154934e-03, -8.964655755068122456e-02, 0.000000000000000000e+00, -1.037703880868965159e-02, 0.000000000000000000e+00
1.363181571979999944e+02, -5.520302811717139879e-02, 0.000000000000000000e+00, 1.002476265883035095e-02, -1.375638919177907607e-02, 1.309369510427705122e-02, 8.695490040890037180e-04, 2.467319130717537425e-03, -8.913750964108027586e-04, 2.429358151527125087e-02, 2.288891287461544948e-03, -9.592635198602005031e-02, 1.929008683575327704e-02, -1.113591859284060112e-02, 3.634939321343155002e-03, -8.898918162524913078e-02, 0.000000000000000000e+00, -1.033058756501642472e-02, 0.000000000000000000e+00
1.379331545889999973e+02, -5.488785525568089935e-02, 0.000000000000000000e+00, 9.987671668355315585e-03, -1.367944155208272380e-02, 1.303102237752810054e-02, 8.641314007130412780e-04, 2.441621487642665119e-03, -8.815098834837087642e-04, 2.410219044793817517e-02, 2.258017254750897644e-03, -9.553795893096514447e-02, 1.921430338255809833e-02, -1.112150238046060065e-02, 3.600180521234327535e-03, -8.835352963710436935e-02, 0.000000000000000000e+00, -1.028515631937514975e-02, 0.000000000000000000e+00
1.395566947890000051e+02, -5.458314750530069565e-02, 0.000000000000000000e+00, 9.951398534915020452e-03, -1.360492794758982535e-02, 1.297037874515057435e-02, 8.588683146647064452e-04, 2.416900740876357263e-03, -8.720200046835559953e-04, 2.391774361320309766e-02, 2.228423652864397302e-03, -9.516218860633343657e-02, 1.914081125547215101e-02, -1.110708836287747567e-02, 3.566696514046397738e-03, -8.774084998738639063e-02, 0.000000000000000000e+00, -1.024087056422967427e-02, 0.000000000000000000e+00
1.411888229840000122e+02, -5.428961416777579319e-02, 0.000000000000000000e+00, 9.916045622698347814e-03, -1.353301574542807410e-02, 1.291190623191694996e-02, 8.537751833692847937e-04, 2.393202457285577549e-03, -8.629213935943621811e-04, 2.374062907314817422e-02, 2.200155295261747423e-03, -9.480006527123248372e-02, 1.906979132927932169e-02, -1.109274274791122519e-02, 3.534553132766097769e-03, -8.715258899412342553e-02, 0.000000000000000000e+00, -1.019787091415287443e-02, 0.000000000000000000e+00
1.428295846030000007e+02, -5.400807698709697569e-02, 0.000000000000000000e+00, 9.881728707954102672e-03, -1.346389891673912403e-02, 1.285576940852312632e-02, 8.488694525062964649e-04, 2.370580661996919691e-03, -8.542331219685765469e-04, 2.357130100261297517e-02, 2.173266808600209880e-03, -9.445276488226467260e-02, 1.900145232344077617e-02, -1.107853870549147489e-02, 3.503827805031217192e-03, -8.659042391065895072e-02, 0.000000000000000000e+00, -1.015631565193144889e-02, 0.000000000000000000e+00
1.444790253140000118e+02, -5.373948917425319660e-02, 0.000000000000000000e+00, 9.848579243547794446e-03, -1.339780253401547452e-02, 1.280215919610537545e-02, 8.441709340850172237e-04, 2.349099287795725077e-03, -8.459779304198682473e-04, 2.341029091300242393e-02, 2.147824299486800377e-03, -9.412164087728706885e-02, 1.893603546004190077e-02, -1.106455747574732612e-02, 3.474611540842519920e-03, -8.605630251603788028e-02, 0.000000000000000000e+00, -1.011638372229272526e-02, 0.000000000000000000e+00
1.461371910249999928e+02, -5.348495814939267790e-02, 0.000000000000000000e+00, 9.816747030919182812e-03, -1.333498814493807617e-02, 1.275129741621972360e-02, 8.397022341347877344e-04, 2.328833925774554878e-03, -8.381828695211574745e-04, 2.325822112906309608e-02, 2.123907377557924993e-03, -9.380825498768266546e-02, 1.887382001566315082e-02, -1.105088964329449877e-02, 3.447011327984739887e-03, -8.555249060608270673e-02, 0.000000000000000000e+00, -1.007827826265062302e-02, 0.000000000000000000e+00
1.478041278910000074e+02, -5.324577284963159796e-02, 0.000000000000000000e+00, 9.786403403680324353e-03, -1.327576023700749973e-02, 1.270344225700949931e-02, 8.354892648692565423e-04, 2.309873949471965074e-03, -8.308800793232262510e-04, 2.311582103611892203e-02, 2.101611622144739996e-03, -9.351441407755871349e-02, 1.881512997266325191e-02, -1.103763661296389836e-02, 3.421153032356192506e-03, -8.508162905303627566e-02, 0.000000000000000000e+00, -1.004223078454673929e-02, 0.000000000000000000e+00
1.494798823069999969e+02, -5.302343639583232543e-02, 0.000000000000000000e+00, 9.757744947286980247e-03, -1.322047394713969995e-02, 1.265889481228502436e-02, 8.315618579264530538e-04, 2.292325089215950171e-03, -8.241077322149357402e-04, 2.298394663976555119e-02, 2.081051590099857428e-03, -9.324221434435706057e-02, 1.876034193425354935e-02, -1.102491226788490132e-02, 3.397184902560114895e-03, -8.464680258936459201e-02, 0.000000000000000000e+00, -1.000850608666505742e-02, 0.000000000000000000e+00
1.511645009140000013e+02, -5.281970527146437333e-02, 0.000000000000000000e+00, 9.730997883897796880e-03, -1.316954430796227551e-02, 1.261800692913770013e-02, 8.279545000225402946e-04, 2.276312563537514783e-03, -8.179111800662715141e-04, 2.286360416277975066e-02, 2.062364496005309866e-03, -9.299409427421909125e-02, 1.870989457878925039e-02, -1.101284483820197391e-02, 3.375281820550152505e-03, -8.425162265981174514e-02, 0.000000000000000000e+00, -9.977408032796519083e-03, 0.000000000000000000e+00
1.528580306030000031e+02, -5.263663624320867596e-02, 0.000000000000000000e+00, 9.706423212358730040e-03, -1.312345731661074960e-02, 1.258119061155810008e-02, 8.247072142485488509e-04, 2.261984890135612658e-03, -8.123443502567621790e-04, 2.275597849907432316e-02, 2.045714720891497664e-03, -9.277289800238860962e-02, 1.866429992524359927e-02, -1.100157896860542474e-02, 3.355650457621842282e-03, -8.390032718227183328e-02, 0.000000000000000000e+00, -9.949286311726762352e-03, 0.000000000000000000e+00
1.545605185089999907e+02, -5.247664219494509869e-02, 0.000000000000000000e+00, 9.684322610708014090e-03, -1.308278306028875029e-02, 1.254892921529012460e-02, 8.218666117179942738e-04, 2.249518511497780159e-03, -8.074714359961533867e-04, 2.266246738522394860e-02, 2.031299328887877301e-03, -9.258195098186042249e-02, 1.862415663766582574e-02, -1.099127790208537583e-02, 3.338535506267189742e-03, -8.359790050170352871e-02, 0.000000000000000000e+00, -9.924544241353029997e-03, 0.000000000000000000e+00
1.562720120189999875e+02, -5.234255825370515147e-02, 0.000000000000000000e+00, 9.665045182326553741e-03, -1.304819123997552621e-02, 1.252179071872507564e-02, 8.194871397744930147e-04, 2.239123400076577317e-03, -8.033689427485265393e-04, 2.258472227185390202e-02, 2.019354810375404916e-03, -9.242514963992801147e-02, 1.859016566233207685e-02, -1.098212570699269933e-02, 3.324227196996067373e-03, -8.335021671047687652e-02, 0.000000000000000000e+00, -9.903647675102763420e-03, 0.000000000000000000e+00
1.579925587689999986e+02, -5.223771901971770160e-02, 0.000000000000000000e+00, 9.648994899049781818e-03, -1.302046921615609976e-02, 1.250044323217897393e-02, 8.176325450389052788e-04, 2.231049795745369910e-03, -8.001281406074247857e-04, 2.252469669855227535e-02, 2.010165276807059868e-03, -9.230706653857642663e-02, 1.856314828315309973e-02, -1.097432930024824956e-02, 3.313070280047404961e-03, -8.316420948261726842e-02, 0.000000000000000000e+00, -9.887134889835483623e-03, 0.000000000000000000e+00
1.597222066470000073e+02, -5.216604692481545402e-02, 0.000000000000000000e+00, 9.636638449046466132e-03, -1.300054252140537582e-02, 1.248567275459359915e-02, 8.163775545900410664e-04, 2.225596203424092499e-03, -7.978579639668035304e-04, 2.248470260550095023e-02, 2.004072321582852333e-03, -9.223307137688244173e-02, 1.854406646168177408e-02, -1.096811988065559892e-02, 3.305474607178842880e-03, -8.304807010540442291e-02, 0.000000000000000000e+00, -9.875627109880300708e-03, 0.000000000000000000e+00
1.614610037969999894e+02, -5.213214990064687221e-02, 0.000000000000000000e+00, 9.628512839964294828e-03, -1.298949730588585053e-02, 1.247840280514265002e-02, 8.158097409161730543e-04, 2.223118682070515141e-03, -7.966883618575412588e-04, 2.246747409854937469e-02, 2.001486682146670117e-03, -9.220946573522550982e-02, 1.853404480420542400e-02, -1.096375311247814975e-02, 3.301927299288557553e-03, -8.301147227865199318e-02, 0.000000000000000000e+00, -9.869838892233653849e-03, 0.000000000000000000e+00
1.632089986139999951e+02, -5.214142269724005019e-02, 0.000000000000000000e+00, 9.625231402054261129e-03, -1.298860316277840148e-02, 1.247971475898320033e-02, 8.160314595972012735e-04, 2.224041217763137335e-03, -7.967740072231419913e-04, 2.247623617460229803e-02, 2.002901611090727139e-03, -9.224362466778757152e-02, 1.853439243297765049e-02, -1.096150692199752627e-02, 3.303006134249305073e-03, -8.306581573239280036e-02, 0.000000000000000000e+00, -9.870586804791092045e-03, 0.000000000000000000e+00
1.649662397520000070e+02, -5.220013735022472484e-02, 0.000000000000000000e+00, 9.627484942979321753e-03, -1.299933214457470003e-02, 1.249086582048667543e-02, 8.171615767437445102e-04, 2.228866361568214959e-03, -7.982980069446030070e-04, 2.251477135180457445e-02, 2.008907258708940002e-03, -9.234412937644984054e-02, 1.854662047708572487e-02, -1.096167463662549996e-02, 3.309392901656645156e-03, -8.322446840797409484e-02, 0.000000000000000000e+00, -9.878793162782815301e-03, 0.000000000000000000e+00
1.667327761189999933e+02, -5.231551302601595427e-02, 0.000000000000000000e+00, 9.636039975417847944e-03, -1.302337425431039988e-02, 1.251330278306067578e-02, 8.193366057592825144e-04, 2.238185407382549744e-03, -8.014756139781979878e-04, 2.258747681375417732e-02, 2.020205282490072744e-03, -9.252085198531989629e-02, 1.857245376129927628e-02, -1.096455413962869885e-02, 3.321885773178137082e-03, -8.350295651893084592e-02, 0.000000000000000000e+00, -9.895482978847371797e-03, 0.000000000000000000e+00
1.685086568860000114e+02, -5.249562275644116538e-02, 0.000000000000000000e+00, 9.651686602018549194e-03, -1.306259387459767635e-02, 1.254863977281727404e-02, 8.227091428415133842e-04, 2.252678630588225012e-03, -8.065525445319379717e-04, 2.269934918555002387e-02, 2.037614899880990128e-03, -9.278496290761970022e-02, 1.861378913080564967e-02, -1.097040596652387560e-02, 3.341396422399947434e-03, -8.391905583122381829e-02, 0.000000000000000000e+00, -9.921746483454152096e-03, 0.000000000000000000e+00
1.702939314799999977e+02, -5.274956285600969352e-02, 0.000000000000000000e+00, 9.675332936028780556e-03, -1.311913357862904903e-02, 1.259869701172917564e-02, 8.274470930571582597e-04, 2.273130392858042480e-03, -8.138168639911457468e-04, 2.285604850987022624e-02, 2.062090934282750053e-03, -9.314856641407916193e-02, 1.867276181769197269e-02, -1.097949256476817535e-02, 3.368971700969397229e-03, -8.449242688968233717e-02, 0.000000000000000000e+00, -9.958757544640824133e-03, 0.000000000000000000e+00
1.720886495919999959e+02, -5.308552043493965089e-02, 0.000000000000000000e+00, 9.707304072502130968e-03, -1.319462491239009952e-02, 1.266506419517324927e-02, 8.337059769155268953e-04, 2.300307238409152362e-03, -8.235249129796577607e-04, 2.306309341302897539e-02, 2.094618322018722799e-03, -9.362456010643133153e-02, 1.875107500626415138e-02, -1.099166651261812566e-02, 3.405605770143857458e-03, -8.524443575107464033e-02, 0.000000000000000000e+00, -1.000737578302676387e-02, 0.000000000000000000e+00
1.738928611759999967e+02, -5.351530018094392827e-02, 0.000000000000000000e+00, 9.749419195850102249e-03, -1.329238414221715035e-02, 1.275012834800392549e-02, 8.416630708688207759e-04, 2.335229090005187629e-03, -8.361077050795665596e-04, 2.332751370273617245e-02, 2.136446677975170107e-03, -9.422337490761867329e-02, 1.885170400071174701e-02, -1.100754206553055010e-02, 3.452671272266825010e-03, -8.619434510763471224e-02, 0.000000000000000000e+00, -1.006909653484406274e-02, 0.000000000000000000e+00
1.757066164469999876e+02, -5.403517674872847232e-02, 0.000000000000000000e+00, 9.797537119067901631e-03, -1.340910130698460059e-02, 1.285272041969227549e-02, 8.512815994543493966e-04, 2.377913425342972377e-03, -8.513642446597815454e-04, 2.365001648506572657e-02, 2.187960015837404817e-03, -9.495650420612503084e-02, 1.897210260194395065e-02, -1.102427307292450087e-02, 3.509994148663739960e-03, -8.736305266845249828e-02, 0.000000000000000000e+00, -1.014222268867352554e-02, 0.000000000000000000e+00
1.775299658909999891e+02, -5.467599973141142738e-02, 0.000000000000000000e+00, 9.862598277983674472e-03, -1.355768225234279915e-02, 1.297946501998020058e-02, 8.627997523715564719e-04, 2.430495461667447725e-03, -8.706501622469319749e-04, 2.404461320764607335e-02, 2.251435400929842692e-03, -9.581504038484525698e-02, 1.912244161305610285e-02, -1.104755707654807642e-02, 3.580733121273972641e-03, -8.874869230112908403e-02, 0.000000000000000000e+00, -1.023235507477690022e-02, 0.000000000000000000e+00
1.793629602560000080e+02, -5.536208327003265539e-02, 0.000000000000000000e+00, 9.913928246720478052e-03, -1.370451411025857581e-02, 1.311261261052427442e-02, 8.751310354278046995e-04, 2.487955507625924829e-03, -8.907187363064105693e-04, 2.448136653445027316e-02, 2.322670846272815049e-03, -9.681037120739202639e-02, 1.927495002435885077e-02, -1.105952561449414888e-02, 3.657111933023957789e-03, -9.037261188118488053e-02, 0.000000000000000000e+00, -1.032366198451702480e-02, 0.000000000000000000e+00
1.812056505600000094e+02, -5.625920190665864573e-02, 0.000000000000000000e+00, 1.002074293919873182e-02, -1.392539226172237639e-02, 1.328915250508174925e-02, 8.895120008068079257e-04, 2.560706733147352556e-03, -9.190844425439039997e-04, 2.502757788028355315e-02, 2.411425680544717395e-03, -9.785619886932835076e-02, 1.948922392448524873e-02, -1.109938683346734997e-02, 3.755347093641559809e-03, -9.214662185787388105e-02, 0.000000000000000000e+00, -1.045141050170620041e-02, 0.000000000000000000e+00
1.830580880930000092e+02, -5.697179261935870348e-02, 0.000000000000000000e+00, 1.002699538322862453e-02, -1.404570506407904970e-02, 1.341756867998852507e-02, 9.008918044169632886e-04, 2.621351196168004646e-03, -9.380597922170110523e-04, 2.551902195162932332e-02, 2.492880143650490210e-03, -9.903038910803155237e-02, 1.962317100500867578e-02, -1.107855296180012411e-02, 3.833673573803272373e-03, -9.417371549587079393e-02, 0.000000000000000000e+00, -1.053492094742212656e-02, 0.000000000000000000e+00
1.849203244139999924e+02, -5.834275193558977057e-02, 0.000000000000000000e+00, 1.027845116042459990e-02, -1.444745660067629951e-02, 1.368980164876805114e-02, 9.172079440079122748e-04, 2.725792489503387796e-03, -9.865533869684219720e-04, 2.630429041162307691e-02, 2.618800904141354788e-03, -1.000037559671120291e-01, 1.998099412277209996e-02, -1.119453153504880102e-02, 3.978404884240082685e-03, -9.607657769616305410e-02, 0.000000000000000000e+00, -1.075466772144179940e-02, 0.000000000000000000e+00
1.867924113560000023e+02, -5.863649573803969561e-02, 0.000000000000000000e+00, 1.007573832873220020e-02, -1.435121185408255035e-02, 1.370820145728395001e-02, 9.203011278284935551e-04, 2.755005019622680257e-03, -9.838760833900787612e-04, 2.665511385463345193e-02, 2.678553181340277613e-03, -1.013284276936747413e-01, 1.993905863023799976e-02, -1.104947318709087467e-02, 4.007226899797745878e-03, -9.851507347048872598e-02, 0.000000000000000000e+00, -1.074248793701339938e-02, 0.000000000000000000e+00
1.886744010239999909e+02, -6.133206403985100308e-02, 0.000000000000000000e+00, 1.085516766550762360e-02, -1.534817788970110029e-02, 1.427647681582890071e-02, 9.456089125355951735e-04, 2.951410838104072919e-03, -1.097500441538509916e-03, 2.802197429612129920e-02, 2.896555840443762637e-03, -1.017862641540144969e-01, 2.076072749194592462e-02, -1.145904495403575127e-02, 4.291901558622061678e-03, -9.989398431376529663e-02, 0.000000000000000000e+00, -1.124581730501815133e-02, 0.000000000000000000e+00
1.905663458010000113e+02, -5.953844319289662568e-02, 0.000000000000000000e+00, 9.811849699057568000e-03, -1.431242843014992466e-02, 1.381933276479497402e-02, 9.296359285036074954e-04, 2.836440726822967232e-03, -9.942838173161423852e-04, 2.747561460076915207e-02, 2.819759902855275158e-03, -1.038293058453452489e-01, 1.997270528958387456e-02, -1.083031799100004841e-02, 4.099414841703642558e-03, -1.032159846368080058e-01, 0.000000000000000000e+00, -1.076628899806995020e-02, 0.000000000000000000e+00
1.924682983470000011e+02, -6.564866490430958101e-02, 0.000000000000000000e+00, 1.214102522731000042e-02, -1.697998170561247633e-02, 1.519151942151180171e-02, 9.854614457306355366e-04, 3.284653352173295092e-03, -1.295142602584224917e-03, 3.022195427489517833e-02, 3.267237733569534636e-03, -1.027372631658367425e-01, 2.206781637982404773e-02, -1.209134048068019954e-02, 4.771421144321595122e-03, -1.021934584485064967e-01, 0.000000000000000000e+00, -1.202718004591812537e-02, 0.000000000000000000e+00
1.943803115990000094e+02, -5.851882716063847717e-02, 0.000000000000000000e+00, 8.927523042893422897e-03, -1.351404200411539941e-02, 1.351601297115260017e-02, 9.281851944726848000e-04, 2.794399157346027195e-03, -9.236450692152592401e-04, 2.733487645929737545e-02, 2.825738151810532409e-03, -1.069389381464750099e-01, 1.936615594778447538e-02, -1.020962987149132487e-02, 4.003905611750362484e-03, -1.081349935588787475e-01, 0.000000000000000000e+00, -1.032401534529969918e-02, 0.000000000000000000e+00
1.963024387750000130e+02, -7.014158292224961788e-02, 0.000000000000000000e+00, 1.440742011002262533e-02, -1.930440858924215020e-02, 1.623985107302185205e-02, 1.026524447461422528e-03, 3.631945416722032888e-03, -1.570544808008405083e-03, 3.189128493923010232e-02, 3.566218756513892668e-03, -1.011520422084200010e-01, 2.371959861286527388e-02, -1.318469230341957378e-02, 5.304777557637837919e-03, -9.931605208268867724e-02, 0.000000000000000000e+00, -1.294585658936997508e-02, 0.000000000000000000e+00
1.982347333740000010e+02, -5.733068773354187131e-02, 0.000000000000000000e+00, 7.847439840293830501e-03, -1.251249221050750038e-02, 1.305475588286727530e-02, 8.924905398470247371e-04, 2.698941641548537659e-03, -8.328257458837879301e-04, 2.721739265292680288e-02, 2.813468912509585213e-03, -1.100478026499074891e-01, 1.852124943962315043e-02, -9.395787611824659574e-03, 3.829117056485675016e-03, -1.147158543081312487e-01, 0.000000000000000000e+00, -9.794526257137760317e-03, 0.000000000000000000e+00
2.001772491790000004e+02, -4.876620349855895209e-02, 0.000000000000000000e+00, 1.400577524789090034e-02, -1.557285305894934996e-02, 1.275046594946217457e-02, 8.642532890974944726e-04, 2.060859993820439960e-03, -9.423239920172602315e-04, 1.619622505036345111e-02, 1.309550835884065127e-03, -7.492081753914378583e-02, 1.979970095349417245e-02, -1.301084788210052530e-02, 3.199422671970794923e-03, -4.764471504546617664e-02, 0.000000000000000000e+00, -8.259871914825515915e-03, 0.000000000000000000e+00
2.021300402560000009e+02, -3.675000084998969463e-02, 0.000000000000000000e+00, 5.250530886635210170e-02, -2.701246867448547917e-02, 2.037410526731459688e-04, -3.199484189738459669e-05, 7.156340333442416823e-07, -4.926713965348464622e-05, 6.877192541387173606e-05, 1.635376717994293939e-07, -1.988088016077030654e-04, 6.057205068586821086e-04, -2.779542741467557138e-04, 2.118036267129748338e-06, -3.319883029131180170e-05, 0.000000000000000000e+00, -4.687101483711623512e-05, 0.000000000000000000e+00
2.040931609589999880e+02, -9.041793361571690557e-01, 0.000000000000000000e+00, 1.364162049173910152e+00, -6.820898107753714523e-01, 6.355315093010205439e-06, -6.999104118898200032e-06, 2.023121653939025028e-10, -1.056089383539537185e-05, 2.555628700565262595e-05, 4.068393069787667468e-10, -5.760006940927505408e-06, 6.350784342809148118e-06, -8.690845839054218392e-06, 2.021526674748747376e-10, -1.158116791951574858e-05, 0.000000000000000000e+00, -1.747401557519127546e-05, 0.000000000000000000e+00
2.060666659279999919e+02, -9.087178656054601955e-01, 0.000000000000000000e+00, 1.376263054598109825e+00, -6.881401327569662829e-01, 6.282220360676479393e-06, -6.928117130059062641e-06, 1.969458852471379909e-10, -1.049306103914489534e-05, 2.547140767255894991e-05, 3.992611686453980328e-10, -5.672432004756727955e-06, 6.255634327495515531e-06, -8.590892749585607286e-06, 1.961123648333747507e-10, -1.149950334283742444e-05, 0.000000000000000000e+00, -1.741598662008987523e-05, 0.000000000000000000e+00
2.080506100910000100e+02, -9.087167155602602353e-01, 0.000000000000000000e+00, 1.376259593492979993e+00, -6.881383909599895210e-01, 6.273991845672844376e-06, -6.919039865831414754e-06, 1.964293428373327378e-10, -1.047929798255894716e-05, 2.543796854690125094e-05, 3.982126890729497387e-10, -5.665010140305592455e-06, 6.247446914992014737e-06, -8.579640545625991224e-06, 1.955982242333567603e-10, -1.148442278110042597e-05, 0.000000000000000000e+00, -1.739312320682045228e-05, 0.000000000000000000e+00
2.100450486690000105e+02, -9.087075878476564839e-01, 0.000000000000000000e+00, 1.376231971299455070e+00, -6.881245668506782431e-01, 6.264350178068059956e-06, -6.908387165794152392e-06, 1.958262968577887427e-10, -1.046305790499433665e-05, 2.539832830937417647e-05, 3.969815543732560111e-10, -5.656361422553734863e-06, 6.237891169199477602e-06, -8.566455901876426758e-06, 1.949991472238819943e-10, -1.146664221821284930e-05, 0.000000000000000000e+00, -1.736601987890472494e-05, 0.000000000000000000e+00
2.120500371749999999e+02, -9.086958104546081216e-01, 0.000000000000000000e+00, 1.376196328438377581e+00, -6.881067299518828229e-01, 6.252875109895874678e-06, -6.895706919385707575e-06, 1.951099726977862442e-10, -1.044371671945282449e-05, 2.535109785207517554e-05, 3.955183514916659515e-10, -5.646073594435134974e-06, 6.226522690470865989e-06, -8.550764145453169614e-06, 1.942876708591337412e-10, -1.144546801712264896e-05, 0.000000000000000000e+00, -1.733372686564602620e-05, 0.000000000000000000e+00
2.140656314130000055e+02, -9.086805677499284473e-01, 0.000000000000000000e+00, 1.376150196213375088e+00, -6.880836451727887493e-01, 6.239012290240637199e-06, -6.880386084560016825e-06, 1.942465462722982524e-10, -1.042033684783590837e-05, 2.529398253989579819e-05, 3.937538012234627658e-10, -5.633651018906082087e-06, 6.212793351339955152e-06, -8.531807220026917574e-06, 1.934302311589969952e-10, -1.141987416265762516e-05, 0.000000000000000000e+00, -1.729467524802847278e-05, 0.000000000000000000e+00
2.160918874850000009e+02, -9.086608302297854989e-01, 0.000000000000000000e+00, 1.376090458982562659e+00, -6.880537536617324923e-01, 6.221994069442375107e-06, -6.861575976124117191e-06, 1.931894069890072422e-10, -1.039162159495157623e-05, 2.522381146368067608e-05, 3.915925434345604362e-10, -5.618406662831824567e-06, 6.195943575567392257e-06, -8.508535390189834259e-06, 1.923805581265480205e-10, -1.138844145524964964e-05, 0.000000000000000000e+00, -1.724669696877657377e-05, 0.000000000000000000e+00
2.181288617870000053e+02, -9.086351721982044438e-01, 0.000000000000000000e+00, 1.376012802414882330e+00, -6.880148968009568433e-01, 6.200739551434019459e-06, -6.838081686561114930e-06, 1.918733550504360035e-10, -1.035574576683837797e-05, 2.513612237577562145e-05, 3.889012353504477760e-10, -5.599372879070187373e-06, 6.174903626079499312e-06, -8.479470566101622819e-06, 1.910739204639755125e-10, -1.134917220329672472e-05, 0.000000000000000000e+00, -1.718674103828962441e-05, 0.000000000000000000e+00
2.201766110169999990e+02, -9.086016224675912412e-01, 0.000000000000000000e+00, 1.375911262153960202e+00, -6.879640903119997875e-01, 6.173687394308538188e-06, -6.808177444893737722e-06, 1.902049780265272340e-10, -1.031007467433680741e-05, 2.502447687333069621e-05, 3.854889632733417630e-10, -5.575151163667595351e-06, 6.148127687682693108e-06, -8.442477663365006009e-06, 1.894175560759352463e-10, -1.129918251779737581e-05, 0.000000000000000000e+00, -1.711040530156225048e-05, 0.000000000000000000e+00
2.222351921700000048e+02, -9.085565690007662010e-01, 0.000000000000000000e+00, 1.375774907977437511e+00, -6.878958659522764751e-01, 6.138500451672870073e-06, -6.769278707291602611e-06, 1.880460207790557511e-10, -1.025065581495378533e-05, 2.487920247891087599e-05, 3.810726564122199690e-10, -5.543651782253179596e-06, 6.113304750044882642e-06, -8.394360708599502631e-06, 1.872742566703254980e-10, -1.123414718505947537e-05, 0.000000000000000000e+00, -1.701107635322202401e-05, 0.000000000000000000e+00
2.243046625430000063e+02, -9.084891754530809438e-01, 0.000000000000000000e+00, 1.375570939034375106e+00, -6.877938184025857993e-01, 6.091450238750031738e-06, -6.717251981093820148e-06, 1.851795585287514937e-10, -1.017111284731863053e-05, 2.468458290723374879e-05, 3.752038734772597556e-10, -5.501570827607199941e-06, 6.066771637344069452e-06, -8.330021113256992876e-06, 1.844294506692172485e-10, -1.114709763956414848e-05, 0.000000000000000000e+00, -1.687800841653654799e-05, 0.000000000000000000e+00
2.263850797359999945e+02, -9.083641467555410021e-01, 0.000000000000000000e+00, 1.375192515886697553e+00, -6.876045195799880272e-01, 6.025923073088114647e-06, -6.644733020937778148e-06, 1.812291185032747522e-10, -1.005991484412205753e-05, 2.441185339676622509e-05, 3.670911381153374571e-10, -5.443140733899455691e-06, 6.002103997790899742e-06, -8.240414859275251535e-06, 1.805129381151857357e-10, -1.102546048719927389e-05, 0.000000000000000000e+00, -1.669153398116607405e-05, 0.000000000000000000e+00
2.284765016549999928e+02, -9.081248543028297426e-01, 0.000000000000000000e+00, 1.374468318982370096e+00, -6.872422932331547774e-01, 5.929122251335857930e-06, -6.537502397003520052e-06, 1.754798295890842690e-10, -9.894953949495135490e-06, 2.400618816797889964e-05, 3.552451294411577161e-10, -5.357116642978912527e-06, 5.906803975248860449e-06, -8.108042818420420800e-06, 1.748195477827480119e-10, -1.084510863727983473e-05, 0.000000000000000000e+00, -1.641416666232794986e-05, 0.000000000000000000e+00
2.305789865110000108e+02, -9.078619837876145127e-01, 0.000000000000000000e+00, 1.373673107158232654e+00, -6.868444864311729070e-01, 5.778916281505152593e-06, -6.371359358593609853e-06, 1.667253609259045015e-10, -9.640678530065565136e-06, 2.338357056013272580e-05, 3.373131066664882344e-10, -5.222919178406339818e-06, 5.758362527040737960e-06, -7.902640811108349350e-06, 1.661327446927942716e-10, -1.056690325013479612e-05, 0.000000000000000000e+00, -1.598846133423942236e-05, 0.000000000000000000e+00
2.326925928240000019e+02, -9.074892878263777218e-01, 0.000000000000000000e+00, 1.372546102611874819e+00, -6.862806777766207178e-01, 5.550593716742417947e-06, -6.118914105880927611e-06, 1.538416186824659838e-10, -9.254870699849034290e-06, 2.244004319005889892e-05, 3.109735190329332483e-10, -5.018633996678792488e-06, 5.532487488745787421e-06, -7.590416411673104599e-06, 1.533403425066085377e-10, -1.014471313373919775e-05, 0.000000000000000000e+00, -1.534333810349242680e-05, 0.000000000000000000e+00
2.348173794219999877e+02, -9.064526345356267445e-01, 0.000000000000000000e+00, 1.369412987538112469e+00, -6.847136652742629170e-01, 5.206117955250299957e-06, -5.737301397038615374e-06, 1.354370910643897363e-10, -8.667723477338467981e-06, 2.099648980776405043e-05, 2.731064652996587615e-10, -4.712574554370770264e-06, 5.193401421730505013e-06, -7.119354946956252568e-06, 1.351071541711957401e-10, -9.503003914168353639e-06, 0.000000000000000000e+00, -1.435632700949332567e-05, 0.000000000000000000e+00
2.369534054449999871e+02, -9.037223865414056867e-01, 0.000000000000000000e+00, 1.361177455294059868e+00, -6.805951967132987113e-01, 4.664816968733677424e-06, -5.136356046373226937e-06, 1.089705262317821528e-10, -7.736380781901927255e-06, 1.869521194977267383e-05, 2.183527459618267483e-10, -4.235384137476054205e-06, 4.663514223836034159e-06, -6.379137939594077702e-06, 1.089415023812554560e-10, -8.487084040480014568e-06, 0.000000000000000000e+00, -1.278285265061790039e-05, 0.000000000000000000e+00
