# z (m), beta1, beta2, beta3, beta4, beta_theta1, beta_theta2, beta_theta3, beta_theta4, beta_g1, beta_g2, lambda_theta1, lambda_theta2, lambda_theta3, lambda_theta4, lambda_g1, lambda_g2, lambda_g3, lambda_g4
5.702495967689999645e+01, -1.006472702676943914e-01, 0.000000000000000000e+00, 1.219352885990565051e-02, -2.473388655321312468e-02, 2.216737251234770015e-02, 1.110529200796394993e-03, 7.384611972543929197e-03, -2.972599784778522797e-03, 5.708612539987170664e-02, 9.508664309641647397e-03, -1.423578104219475060e-01, 2.938664661156920044e-02, -9.767683546024570271e-03, 9.789524771388388030e-03, -1.833011812839139831e-01, 0.000000000000000000e+00, -1.257668932662552551e-02, 0.000000000000000000e+00
5.822052201889999878e+01, -9.974813263876260161e-02, 0.000000000000000000e+00, 1.221405467122537412e-02, -2.451673649096522412e-02, 2.198107223302609922e-02, 1.120785045846445140e-03, 7.266093379845278005e-03, -2.917299714540765032e-03, 5.633462824227750132e-02, 9.311145623519777315e-03, -1.416152895309255033e-01, 2.918812238610619947e-02, -9.845818496381972956e-03, 9.648423173330124281e-03, -1.814697852983292448e-01, 0.000000000000000000e+00, -1.261644109292432529e-02, 0.000000000000000000e+00
5.942240849419999904e+01, -9.886016188464027965e-02, 0.000000000000000000e+00, 1.223193508928842495e-02, -2.430247159340157698e-02, 2.179755825775574890e-02, 1.130156471202812445e-03, 7.149793201359234615e-03, -2.863320690411135308e-03, 5.559667561370762456e-02, 9.118221441322888962e-03, -1.408749529582482285e-01, 2.899253340149264904e-02, -9.921660629128140757e-03, 9.509766398278969926e-03, -1.796562744930797484e-01, 0.000000000000000000e+00, -1.265272027843327568e-02, 0.000000000000000000e+00
6.063065255539999754e+01, -9.798301744258919310e-02, 0.000000000000000000e+00, 1.224726204056265054e-02, -2.409099595786599879e-02, 2.161673494933142453e-02, 1.138683481373482451e-03, 7.035644752334377708e-03, -2.810614021922572172e-03, 5.487181111795430555e-02, 8.929741077301541624e-03, -1.401367431421545184e-01, 2.879976613022332266e-02, -9.995252779582113750e-03, 9.373478411408269623e-03, -1.778602323869102331e-01, 0.000000000000000000e+00, -1.268561806588430069e-02, 0.000000000000000000e+00
6.184528783209999858e+01, -9.711636736263490333e-02, 0.000000000000000000e+00, 1.226012237367482549e-02, -2.388221625248045099e-02, 2.143850959719342461e-02, 1.146404036517397569e-03, 6.923583617794219942e-03, -2.759133094948704699e-03, 5.415959535947289377e-02, 8.745559789961703662e-03, -1.394006012280769868e-01, 2.860971064424890076e-02, -1.006663615042352466e-02, 9.239485842759385253e-03, -1.760812518857427789e-01, 0.000000000000000000e+00, -1.271522186944430005e-02, 0.000000000000000000e+00
6.306634813160000164e+01, -9.625988829417009285e-02, 0.000000000000000000e+00, 1.227059817394995055e-02, -2.367604171754865081e-02, 2.126279236624297603e-02, 1.153354159133389940e-03, 6.813547597485252773e-03, -2.708833289384759979e-03, 5.345960539866362327e-02, 8.565538563741682820e-03, -1.386664672006520105e-01, 2.842226053402994654e-02, -1.013585037855907478e-02, 9.107717916771528033e-03, -1.743189352263312397e-01, 0.000000000000000000e+00, -1.274161552376225012e-02, 0.000000000000000000e+00
6.429386744020000322e+01, -9.541326542891924445e-02, 0.000000000000000000e+00, 1.227876705488835027e-02, -2.347238415160302419e-02, 2.108949623735357701e-02, 1.159568035830754957e-03, 6.705476647094625424e-03, -2.659671897626065228e-03, 5.277143419911275307e-02, 8.389543892039415598e-03, -1.379342799993777402e-01, 2.823731281945232596e-02, -1.020293359774960065e-02, 8.978106378063139409e-03, -1.725728938878247631e-01, 0.000000000000000000e+00, -1.276487946099852389e-02, 0.000000000000000000e+00
6.552787992400000405e+01, -9.457619241276685185e-02, 0.000000000000000000e+00, 1.228470243020170043e-02, -2.327115788714260308e-02, 2.091853694257619911e-02, 1.165078114245429904e-03, 6.599312817381237754e-03, -2.611608044766055084e-03, 5.209469007505775073e-02, 8.217447563695041285e-03, -1.372039776189055149e-01, 2.805476785628747624e-02, -1.026792249822742510e-02, 8.850585415463548336e-03, -1.708427484754754810e-01, 0.000000000000000000e+00, -1.278509087781157585e-02, 0.000000000000000000e+00
6.676841992980000384e+01, -9.374837122152623881e-02, 0.000000000000000000e+00, 1.228847376733404814e-02, -2.307227975528520006e-02, 2.074983289437917419e-02, 1.169915195419342488e-03, 6.495000190989675369e-03, -2.564602610260455044e-03, 5.142899613434132738e-02, 8.049126452051696620e-03, -1.364754971913502701e-01, 2.787452923723569842e-02, -1.033085238347930014e-02, 8.725091583879369256e-03, -1.691281285641575149e-01, 0.000000000000000000e+00, -1.280232389205472610e-02, 0.000000000000000000e+00
6.801552198599999599e+01, -9.292951200944271628e-02, 0.000000000000000000e+00, 1.229014682019962529e-02, -2.287566903960015080e-02, 2.058330511011060085e-02, 1.174108521385695131e-03, 6.392484817815964615e-03, -2.518618151252275273e-03, 5.077398972602065186e-02, 7.884462308557939683e-03, -1.357487750595622322e-01, 2.769650368813097660e-02, -1.039175722199929888e-02, 8.601563724768009067e-03, -1.674286725340972670e-01, 0.000000000000000000e+00, -1.281664968825237637e-02, 0.000000000000000000e+00
6.926922080369999435e+01, -9.211933294407403938e-02, 0.000000000000000000e+00, 1.228978384769494926e-02, -2.268124742623239820e-02, 2.041887713528667617e-02, 1.177685858268147454e-03, 6.291714650668286946e-03, -2.473618828664759985e-03, 5.012932189926683213e-02, 7.723341562582009510e-03, -1.350237468381864647e-01, 2.752060096430414965e-02, -1.045066969711027673e-02, 8.479942887551732492e-03, -1.657440273886647553e-01, 0.000000000000000000e+00, -1.282813665549097440e-02, 0.000000000000000000e+00
7.052955127760000664e+01, -9.131756001605097206e-02, 0.000000000000000000e+00, 1.228744381606457561e-02, -2.248893894611314961e-02, 2.025647496326972441e-02, 1.180673575196192465e-03, 6.192639480106119573e-03, -2.429570335177167525e-03, 4.949465686502757533e-02, 7.565655125518015375e-03, -1.343003474617190107e-01, 2.734673374364927217e-02, -1.050762125357792599e-02, 8.360172250370015434e-03, -1.640738485468062613e-01, 0.000000000000000000e+00, -1.283685051589107499e-02, 0.000000000000000000e+00
7.179654848699999548e+01, -9.052392684141202794e-02, 0.000000000000000000e+00, 1.228318258557247432e-02, -2.229866991322687619e-02, 2.009602695448685014e-02, 1.183096718801932489e-03, 6.095210870172416973e-03, -2.386439825869857492e-03, 4.886967147483382845e-02, 7.411298202200536887e-03, -1.335785112283610077e-01, 2.717481751978239810e-02, -1.056264214029397491e-02, 8.242197042168806359e-03, -1.624177996441947547e-01, 0.000000000000000000e+00, -1.284285444474815054e-02, 0.000000000000000000e+00
7.307024769679999565e+01, -8.973817445366004397e-02, 0.000000000000000000e+00, 1.227705308538569982e-02, -2.211036886051282596e-02, 1.993746375531295009e-02, 1.184979083829112555e-03, 5.999382094973430314e-03, -2.344195851539147661e-03, 4.825405471112835520e-02, 7.260170108483097323e-03, -1.328581718332499939e-01, 2.700477049588837636e-02, -1.061576145111840092e-02, 8.125964466173460354e-03, -1.607755523175797285e-01, 0.000000000000000000e+00, -1.284620918385477421e-02, 0.000000000000000000e+00
7.435068435830000055e+01, -8.896005108963603303e-02, 0.000000000000000000e+00, 1.226910547587335004e-02, -2.192396647342985047e-02, 1.978071821708749997e-02, 1.186343279865787522e-03, 5.905108076411179525e-03, -2.302808294637651888e-03, 4.764750719275497731e-02, 7.112174095591871845e-03, -1.321392623955714996e-01, 2.683651347939772572e-02, -1.066700716288757414e-02, 8.011423624978478847e-03, -1.591467859880875135e-01, 0.000000000000000000e+00, -1.284697314774824878e-02, 0.000000000000000000e+00
7.563789411049999956e+01, -8.818931196567562913e-02, 0.000000000000000000e+00, 1.225938729800872540e-02, -2.173939551988040078e-02, 1.962572531450300015e-02, 1.187210794422912394e-03, 5.812345322739547772e-03, -2.262248307495075099e-03, 4.704974069254654750e-02, 6.967217180519527653e-03, -1.314217154797759912e-01, 2.666996977631762647e-02, -1.071640617014935071e-02, 7.898525446745794862e-03, -1.575311876414502432e-01, 0.000000000000000000e+00, -1.284520252241740101e-02, 0.000000000000000000e+00
7.693191278070000294e+01, -8.742571906349472233e-02, 0.000000000000000000e+00, 1.224794361397350123e-02, -2.155659078308379967e-02, 1.947242206733154971e-02, 1.187602052384917426e-03, 5.721051869822477501e-03, -2.222488253872167540e-03, 4.646047767980629462e-02, 6.825209985046062564e-03, -1.307054631147072377e-01, 2.650506509029497415e-02, -1.076398431820147286e-02, 7.787222614956292380e-03, -1.559284516223237438e-01, 0.000000000000000000e+00, -1.284095135965384812e-02, 0.000000000000000000e+00
7.823277638599999761e+01, -8.666904090007915284e-02, 0.000000000000000000e+00, 1.223481713658367345e-02, -2.137548898993160001e-02, 1.932074746056385017e-02, 1.187536472389845010e-03, 5.631187222678107895e-03, -2.183501652295400004e-03, 4.587945086751947510e-02, 6.686066579088310348e-03, -1.299904368032972490e-01, 2.634172742015602683e-02, -1.080976643349210002e-02, 7.677469498553264778e-03, -1.543382794083152654e-01, 0.000000000000000000e+00, -1.283427166399562537e-02, 0.000000000000000000e+00
7.954052113379999867e+01, -8.591905231083035721e-02, 0.000000000000000000e+00, 1.222004835006842635e-02, -2.119602874248412497e-02, 1.917064236826620041e-02, 1.187032519832522488e-03, 5.542712299941619271e-03, -2.145263122560932441e-03, 4.530640278645492458e-02, 6.549704332794017113e-03, -1.292765675343209852e-01, 2.617988696223195327e-02, -1.085377635170570176e-02, 7.569222085780314725e-03, -1.527603794104492596e-01, 0.000000000000000000e+00, -1.282521347559989998e-02, 0.000000000000000000e+00
8.085518342299999972e+01, -8.517553423096263510e-02, 0.000000000000000000e+00, 1.220367562287074867e-02, -2.101815044948189895e-02, 1.902204947861202422e-02, 1.186107757019757474e-03, 5.455589379883152984e-03, -2.107748334576449879e-03, 4.474108537260648027e-02, 6.416043774479744839e-03, -1.285637857886887669e-01, 2.601947601455537398e-02, -1.089603694418815084e-02, 7.462437920021354823e-03, -1.511944667684722576e-01, 0.000000000000000000e+00, -1.281382494814750118e-02, 0.000000000000000000e+00
8.217679984529999615e+01, -8.443827348287512302e-02, 0.000000000000000000e+00, 1.218573531288104882e-02, -2.084179625950614845e-02, 1.887491322135032359e-02, 1.184778890481967507e-03, 5.369782048622250351e-03, -2.070933959779297333e-03, 4.418325957372962881e-02, 6.285008455447792242e-03, -1.278520215447102593e-01, 2.586042888426277539e-02, -1.093657014245922460e-02, 7.357076038401339120e-03, -1.496402631569932473e-01, 0.000000000000000000e+00, -1.280015242257364835e-02, 0.000000000000000000e+00
8.350540718569999399e+01, -8.370706255876751711e-02, 0.000000000000000000e+00, 1.216626186290702474e-02, -2.066690999176029955e-02, 1.872917969538319752e-02, 1.183061815660977571e-03, 5.285255149476745205e-03, -2.034797624344724873e-03, 4.363269496733068048e-02, 6.156524819971767593e-03, -1.271412042822959998e-01, 2.570268179495605043e-02, -1.097539695955450020e-02, 7.253096911681182479e-03, -1.480974965969410195e-01, 0.000000000000000000e+00, -1.278424049488572495e-02, 0.000000000000000000e+00
8.484104242380000471e+01, -8.298169942686127454e-02, 0.000000000000000000e+00, 1.214528789463012459e-02, -2.049343707562779893e-02, 1.858479660260785316e-02, 1.180971659081632430e-03, 5.201974736089663015e-03, -1.999317865853152652e-03, 4.308916940682175345e-02, 6.030522083742940499e-03, -1.264312629863779958e-01, 2.554617280254437364e-02, -1.101253751223305044e-02, 7.150462389097229920e-03, -1.465659012820627605e-01, 0.000000000000000000e+00, -1.276613208377437407e-02, 0.000000000000000000e+00
8.618374273499999560e+01, -8.226198732425776816e-02, 0.000000000000000000e+00, 1.212284429078189923e-02, -2.032132448413370013e-02, 1.844171317981144892e-02, 1.178522818205080067e-03, 5.119908025753067485e-03, -1.964474090940897949e-03, 4.255246867276209904e-02, 5.906932115892317599e-03, -1.257221261511209942e-01, 2.539084170801057458e-02, -1.104801103861967511e-02, 7.049135643160947019e-03, -1.450452174109622405e-01, 0.000000000000000000e+00, -1.274586849090030005e-02, 0.000000000000000000e+00
8.753354549120000172e+01, -8.154773457541782122e-02, 0.000000000000000000e+00, 1.209896027624602494e-02, -2.015052067630090232e-02, 1.829988013698199967e-02, 1.175728999021949817e-03, 5.039023356527202839e-03, -1.930246536220409917e-03, 4.202238615270764699e-02, 5.785689329230223055e-03, -1.250137217862125061e-01, 2.523662997865187829e-02, -1.108183591654005040e-02, 6.949081119384064448e-03, -1.435351910412482612e-01, 0.000000000000000000e+00, -1.272348946145927459e-02, 0.000000000000000000e+00
8.889048826200000519e+01, -8.083875440304265358e-02, 0.000000000000000000e+00, 1.207366349200507567e-02, -1.998097553723752334e-02, 1.815924959534220146e-02, 1.172603251757852556e-03, 4.959290145125022121e-03, -1.896616230510549941e-03, 4.149872252660922328e-02, 5.666730573998494599e-03, -1.243059774205445001e-01, 2.508348066884842631e-02, -1.111402967964807489e-02, 6.850264486847637731e-03, -1.420355739365862513e-01, 0.000000000000000000e+00, -1.269903323974285077e-02, 0.000000000000000000e+00
9.025460881559999393e+01, -8.013486475659038766e-02, 0.000000000000000000e+00, 1.204698006352364868e-02, -1.981264032188147228e-02, 1.801977502934039993e-02, 1.169158004425107419e-03, 4.880678847570169704e-03, -1.863564959394019803e-03, 4.098128547687815426e-02, 5.549995038642880837e-03, -1.235988201149984950e-01, 2.493133834534719956e-02, -1.114460903137060033e-02, 6.752652592154352075e-03, -1.405461234530822612e-01, 0.000000000000000000e+00, -1.267253662280055058e-02, 0.000000000000000000e+00
9.162594512030000260e+01, -7.943588815183721952e-02, 0.000000000000000000e+00, 1.201893466778770035e-02, -1.964546760368249961e-02, 1.788141121230107586e-02, 1.165405094738019946e-03, 4.803160922211337572e-03, -1.831075232002255014e-03, 4.046988941402392820e-02, 5.435424155819970106e-03, -1.228921764738654943e-01, 2.478014901752510074e-02, -1.117358985939237437e-02, 6.656213416448825311e-03, -1.390666024260767686e-01, 0.000000000000000000e+00, -1.264403501314744979e-02, 0.000000000000000000e+00
9.300453534499999364e+01, -7.874165151401063545e-02, 0.000000000000000000e+00, 1.198955059453669925e-02, -1.947941122347575035e-02, 1.774411416355614959e-02, 1.161355800350697375e-03, 4.726708794255508189e-03, -1.799130249298455057e-03, 3.996435521485987297e-02, 5.322961512859845055e-03, -1.221859726609407504e-01, 2.462986006912102135e-02, -1.120098724798297522e-02, 6.560916034220823194e-03, -1.375967790722582573e-01, 0.000000000000000000e+00, -1.261356246823767610e-02, 0.000000000000000000e+00
9.439041786059999595e+01, -7.805198603310842254e-02, 0.000000000000000000e+00, 1.195884980272407527e-02, -1.931442624069567432e-02, 1.760784109849597434e-02, 1.157020867437789924e-03, 4.651295822447110151e-03, -1.767713874145787623e-03, 3.946450997910785213e-02, 5.212552767619105069e-03, -1.214801344244880038e-01, 2.448042019317574897e-02, -1.122681548842430037e-02, 6.466730574709107955e-03, -1.361364269218104939e-01, 0.000000000000000000e+00, -1.258115174812517514e-02, 0.000000000000000000e+00
9.578363124089999303e+01, -7.736672703895075554e-02, 0.000000000000000000e+00, 1.192685297826257505e-02, -1.915046889235329924e-02, 1.747255038390285037e-02, 1.152410537960205008e-03, 4.576896268666824467e-03, -1.736810603770160043e-03, 3.897018680548257341e-02, 5.104145569914120273e-03, -1.207745871243152413e-01, 2.433177933407409954e-02, -1.125108809100119900e-02, 6.373628187161662143e-03, -1.346853247596559999e-01, 0.000000000000000000e+00, -1.254683436416857527e-02, 0.000000000000000000e+00
9.718421426369999949e+01, -7.668571387531045169e-02, 0.000000000000000000e+00, 1.189357958326077436e-02, -1.898749654876817280e-02, 1.733820149320767362e-02, 1.147534575488089875e-03, 4.503485268380499895e-03, -1.706405543016834871e-03, 3.848122457766855326e-02, 4.997689486424664908e-03, -1.200692557711542513e-01, 2.418388862843394785e-02, -1.127381779295722614e-02, 6.281581006879673537e-03, -1.332432565971294891e-01, 0.000000000000000000e+00, -1.251064062352029785e-02, 0.000000000000000000e+00
9.859220591209999895e+01, -7.600878980211929481e-02, 0.000000000000000000e+00, 1.185904790953029933e-02, -1.882546768027947709e-02, 1.720475496876814822e-02, 1.142402289949490026e-03, 4.431038804602131440e-03, -1.676484380291124983e-03, 3.799746777342112580e-02, 4.893135931596279999e-03, -1.193640650697650046e-01, 2.403670035555552711e-02, -1.129501656945474872e-02, 6.190562125991411896e-03, -1.318100116561980173e-01, 0.000000000000000000e+00, -1.247259967671347433e-02, 0.000000000000000000e+00
1.000076453749999956e+02, -7.533580189594653309e-02, 0.000000000000000000e+00, 1.182327512243657591e-02, -1.866434181934690031e-02, 1.707217238355784872e-02, 1.137022561084882668e-03, 4.359533682488257386e-03, -1.647033363988669938e-03, 3.751876628310560347e-02, 4.790438101648217782e-03, -1.186589394798605035e-01, 2.389016788571800276e-02, -1.131469563964149910e-02, 6.100545564669565199e-03, -1.303853843945689817e-01, 0.000000000000000000e+00, -1.243273956085542628e-02, 0.000000000000000000e+00
1.014305720499999950e+02, -7.466660098789937305e-02, 0.000000000000000000e+00, 1.178627731313830126e-02, -1.850407953778995113e-02, 1.694041631201207571e-02, 1.131403861121982324e-03, 4.288947508124447451e-03, -1.618039281992432379e-03, 3.704497525480315162e-02, 4.689550914946360657e-03, -1.179538032810082404e-01, 2.374424564122665227e-02, -1.133286547789729912e-02, 6.011506248122130275e-03, -1.289691745417757551e-01, 0.000000000000000000e+00, -1.239108724842787577e-02, 0.000000000000000000e+00
1.028610255400000000e+02, -7.400104159080414523e-02, 0.000000000000000000e+00, 1.174806953676872309e-02, -1.834464241425092651e-02, 1.680945029787707379e-02, 1.125554276259872364e-03, 4.219258667012790523e-03, -1.589489440848025105e-03, 3.657595494431322564e-02, 4.590430954341079631e-03, -1.172485806639917555e-01, 2.359888905145465093e-02, -1.134953581757622634e-02, 5.923419982647822567e-03, -1.275611871901277672e-01, 0.000000000000000000e+00, -1.234766868964522549e-02, 0.000000000000000000e+00
1.042990456609999939e+02, -7.333898187125012513e-02, 0.000000000000000000e+00, 1.170866586343819946e-02, -1.818599302082592531e-02, 1.667923883314930203e-02, 1.119481527695094947e-03, 4.150446307287117970e-03, -1.561371648350277528e-03, 3.611157059342780251e-02, 4.493036415927240297e-03, -1.165431958246330030e-01, 2.345405452370687496e-02, -1.136471566244477531e-02, 5.836263438354406981e-03, -1.261612328884002543e-01, 0.000000000000000000e+00, -1.230250886284247648e-02, 0.000000000000000000e+00
1.057446724379999949e+02, -7.268028363115337787e-02, 0.000000000000000000e+00, 1.166807942016072526e-02, -1.802809490670817527e-02, 1.654974733801702763e-02, 1.113192991651149912e-03, 4.082490324141775304e-03, -1.533674196642332687e-03, 3.565169232448349435e-02, 4.397327061539719854e-03, -1.158375730905217560e-01, 2.330969941355287567e-02, -1.137841329305189914e-02, 5.750014133082050061e-03, -1.247691278084332445e-01, 0.000000000000000000e+00, -1.225563182254987490e-02, 0.000000000000000000e+00
1.071979461070000070e+02, -7.202481230243405752e-02, 0.000000000000000000e+00, 1.162632243342909960e-02, -1.787091258618649786e-02, 1.642094214451197617e-02, 1.106695718997262323e-03, 4.015371346147212674e-03, -1.506385846589437501e-03, 3.519619504634918100e-02, 4.303264174265962125e-03, -1.151316370640957654e-01, 2.316578199981622621e-02, -1.139063627406612482e-02, 5.664650418854499936e-03, -1.233846939292382594e-01, 0.000000000000000000e+00, -1.220706074853769932e-02, 0.000000000000000000e+00
1.086589071180000019e+02, -7.137243698897302591e-02, 0.000000000000000000e+00, 1.158340627805165036e-02, -1.771441154084644684e-02, 1.629279048996857757e-02, 1.099996454347924955e-03, 3.949070725850069991e-03, -1.479495814779877407e-03, 3.474495839395077418e-02, 4.210810520569364251e-03, -1.144253127925140140e-01, 2.302226147231994924e-02, -1.140139146510822307e-02, 5.580151474141759917e-03, -1.220077592823864965e-01, 0.000000000000000000e+00, -1.215681800184772489e-02, 0.000000000000000000e+00
1.101275961340000009e+02, -7.072303050980124906e-02, 0.000000000000000000e+00, 1.153934151985010030e-02, -1.755855821874162392e-02, 1.616526051096907682e-02, 1.093101654802064969e-03, 3.883570531040842193e-03, -1.452993760721859933e-03, 3.429786667401567291e-02, 4.119930314118655512e-03, -1.137185259689155042e-01, 2.287909791901585055e-02, -1.141068502867615200e-02, 5.496497296813914954e-03, -1.206381582392239971e-01, 0.000000000000000000e+00, -1.210492517873444987e-02, 0.000000000000000000e+00
1.116040540340000007e+02, -7.007646950106577455e-02, 0.000000000000000000e+00, 1.149413796698880129e-02, -1.740332005095659995e-02, 1.603832124927072333e-02, 1.086017508404180185e-03, 3.818853541013579947e-03, -1.426869776948047445e-03, 3.385480885031632442e-02, 4.030589186890105174e-03, -1.130112031704482572e-01, 2.273625232875727334e-02, -1.141852244279182443e-02, 5.413668703936047426e-03, -1.192757318767209973e-01, 0.000000000000000000e+00, -1.205140317403819925e-02, 0.000000000000000000e+00
1.130883219130000015e+02, -6.943263453354005244e-02, 0.000000000000000000e+00, 1.144780472080232647e-02, -1.724866547116977317e-02, 1.591194266158387632e-02, 1.078749952606485171e-03, 3.754903244529677730e-03, -1.401114379925405117e-03, 3.341567854086344852e-02, 3.942754162670825298e-03, -1.123032721321675087e-01, 2.259368659846172633e-02, -1.142490851401857521e-02, 5.331647333855514537e-03, -1.179203283864719981e-01, 0.000000000000000000e+00, -1.199627224609012624e-02, 0.000000000000000000e+00
1.145804410829999966e+02, -6.879141027098102656e-02, 0.000000000000000000e+00, 1.140035022665470028e-02, -1.709456394278180066e-02, 1.578609563694902823e-02, 1.071304692564532552e-03, 3.691703841108552337e-03, -1.375718502478177506e-03, 3.298037404578939985e-02, 3.856393635858709930e-03, -1.115946620770837533e-01, 2.245136354891474895e-02, -1.142984739051804838e-02, 5.250415652669122336e-03, -1.165718035866050023e-01, 0.000000000000000000e+00, -1.193955208697169978e-02, 0.000000000000000000e+00
1.160804530749999941e+02, -6.815268568883320333e-02, 0.000000000000000000e+00, 1.135178233828429938e-02, -1.694098600622689910e-02, 1.566075202756310111e-02, 1.063687219863417629e-03, 3.629240247314154989e-03, -1.350673489062369963e-03, 3.254879840989959722e-02, 3.771477356169310267e-03, -1.108853040887984864e-01, 2.230924695893989756e-02, -1.143334258322434988e-02, 5.169956967828252294e-03, -1.152300214941652523e-01, 0.000000000000000000e+00, -1.188126190407075115e-02, 0.000000000000000000e+00
1.175883996390000021e+02, -6.751635432136889048e-02, 0.000000000000000000e+00, 1.130210837632022493e-02, -1.678790332685577841e-02, 1.553588468433515085e-02, 1.055902831319447364e-03, 3.567498105174490321e-03, -1.325971091489872326e-03, 3.212085950902034831e-02, 3.687976416973380231e-03, -1.101751315601307568e-01, 2.216730160356025076e-02, -1.143539698408432490e-02, 5.090255444400154823e-03, -1.138948550203242593e-01, 0.000000000000000000e+00, -1.182142050439465020e-02, 0.000000000000000000e+00
1.191043227459999940e+02, -6.688231458454320377e-02, 0.000000000000000000e+00, 1.125133520247539876e-02, -1.663528876650845201e-02, 1.541146750879197370e-02, 1.047956648523377422e-03, 3.506463796476939985e-03, -1.301603467786564827e-03, 3.169647017933224786e-02, 3.605863250415770101e-03, -1.094640807044804931e-01, 2.202549331425747436e-02, -1.143601289377709981e-02, 5.011296129739417279e-03, -1.125661867571139951e-01, 0.000000000000000000e+00, -1.176004639324620092e-02, 0.000000000000000000e+00
1.206282645910000042e+02, -6.625047016483465168e-02, 0.000000000000000000e+00, 1.119946930024879987e-02, -1.648311647009352565e-02, 1.528747551804687452e-02, 1.039853638044344877e-03, 3.446124461825570036e-03, -1.277563183063122609e-03, 3.127554838786232583e-02, 3.525111628550339857e-03, -1.087520911556894843e-01, 2.188378905547092718e-02, -1.143519205371795050e-02, 4.933064984778222535e-03, -1.112439099020959971e-01, 0.000000000000000000e+00, -1.169715788414777552e-02, 0.000000000000000000e+00
1.221602675879999964e+02, -6.562073045977755148e-02, 0.000000000000000000e+00, 1.114651685521562442e-02, -1.633136195943057575e-02, 1.516388491963339968e-02, 1.031598632428105001e-03, 3.386468023326112860e-03, -1.253843211397667311e-03, 3.085801743731312469e-02, 3.445696669097750124e-03, -1.080391066765125085e-01, 2.174215701204955387e-02, -1.143293567875992497e-02, 4.855548920228952396e-03, -1.099279293412037395e-01, 0.000000000000000000e+00, -1.163277321683160032e-02, 0.000000000000000000e+00
1.237003743799999995e+02, -6.499301114883898611e-02, 0.000000000000000000e+00, 1.109248386629379905e-02, -1.618000226949165010e-02, 1.504067321431537541e-02, 1.023196352802217650e-03, 3.327483216639969855e-03, -1.230436942722905064e-03, 3.044380623992847326e-02, 3.367594851222439987e-03, -1.073250759612470046e-01, 2.160056671556245117e-02, -1.142924450857269944e-02, 4.778735846448885043e-03, -1.086181628674954963e-01, 0.000000000000000000e+00, -1.156691070140522526e-02, 0.000000000000000000e+00
1.252486278330000005e+02, -6.436723482551380549e-02, 0.000000000000000000e+00, 1.103737625141977541e-02, -1.602901608869097480e-02, 1.491781930955760060e-02, 1.014651432587612527e-03, 3.269159626826470284e-03, -1.207338190169722492e-03, 3.003284963367597316e-02, 3.290784036346850166e-03, -1.066099535955627592e-01, 2.145898918123112509e-02, -1.142411885718122577e-02, 4.702614728298065011e-03, -1.073145426331259950e-01, 0.000000000000000000e+00, -1.149958887162907430e-02, 0.000000000000000000e+00
1.268050710389999978e+02, -6.374333176650495703e-02, 0.000000000000000000e+00, 1.098119997982759978e-02, -1.587838393834872450e-02, 1.479530366182355006e-02, 1.005968443337190189e-03, 3.211487733608979836e-03, -1.184541201784417410e-03, 2.962508877212510078e-02, 3.215243498841215304e-03, -1.058937011614554946e-01, 2.131739708365707614e-02, -1.141755867943167538e-02, 4.627175653659174395e-03, -1.060170168025997561e-01, 0.000000000000000000e+00, -1.143082666512667579e-02, 0.000000000000000000e+00
1.283697473199999877e+02, -6.312124083649470196e-02, 0.000000000000000000e+00, 1.092396122409002544e-02, -1.572808838534887205e-02, 1.467310844640289970e-02, 9.971519228392589432e-04, 3.154458965480887254e-03, -1.162040675759845034e-03, 2.922047158967329764e-02, 3.140953966164330112e-03, -1.051762885240727363e-01, 2.117576496834342598e-02, -1.140956365096744939e-02, 4.552409914650718328e-03, -1.047255514623779971e-01, 0.000000000000000000e+00, -1.136064362946627437e-02, 0.000000000000000000e+00
1.299427002269999889e+02, -6.250091055224979431e-02, 0.000000000000000000e+00, 1.086566653239004997e-02, -1.557811429137807499e-02, 1.455121775884595132e-02, 9.882064058491370033e-04, 3.098065763989295111e-03, -1.139831779481752369e-03, 2.881895335694392365e-02, 3.067897670162925139e-03, -1.044576953431737426e-01, 2.103406950371919729e-02, -1.140013326227437562e-02, 4.478310103350922541e-03, -1.034401328552177618e-01, 0.000000000000000000e+00, -1.128906015823667557e-02, 0.000000000000000000e+00
1.315239735389999964e+02, -6.188230031916627794e-02, 0.000000000000000000e+00, 1.080632302658147623e-02, -1.542844910398477425e-02, 1.442961785201797575e-02, 9.791364581963600024e-04, 3.042301659046527714e-03, -1.117910172700342479e-03, 2.842049732897422229e-02, 2.996058409393584799e-03, -1.037379128344544932e-01, 2.089228977963642625e-02, -1.138926693113354906e-02, 4.404870223465175150e-03, -1.021607699467102504e-01, 0.000000000000000000e+00, -1.121609776050330048e-02, 0.000000000000000000e+00
1.331136112689999891e+02, -6.126538190649677418e-02, 0.000000000000000000e+00, 1.074593863991867536e-02, -1.527908320898074997e-02, 1.430829742168057521e-02, 9.699467148896927585e-04, 2.987161359278337446e-03, -1.096272036871944865e-03, 2.802507552167907146e-02, 2.925421627059497307e-03, -1.030169458252974957e-01, 2.075040767038822259e-02, -1.137696414180357392e-02, 4.332085823783907684e-03, -1.008874974061062385e-01, 0.000000000000000000e+00, -1.114177937695287612e-02, 0.000000000000000000e+00
