# z (m), K (m^2/s^2), Kth (K^2), uw (m^2/s^2), vw (m^2/s^2), uv (m^2/s^2), uu (m^2/s^2), vv (m^2/s^2), ww (m^2/s^2), ut (mK/s), vt (mK/s), wt (mK/s)
1.000076453749999956e+02, 1.155608628687040118e-01, 6.076233596168047549e-03, -1.845448561532804857e-02, 4.000078178816702558e-03, -7.387307145601120645e-03, 1.186573257576347545e-01, 8.618572956071092472e-02, 2.627867049207940203e-02, 1.069546689059557368e-02, -2.321179094645064826e-03, -5.300625598066082550e-03
1.014305720499999950e+02, 1.129741286403850020e-01, 6.017151620324687547e-03, -1.789322779787379941e-02, 4.178691694886612663e-03, -7.727717493961535136e-03, 1.157939170638922488e-01, 8.451627902845648688e-02, 2.563806126050549930e-02, 1.049413652149527518e-02, -2.453634961584797575e-03, -5.185741366258060127e-03
1.028610255400000000e+02, 1.103765302302744944e-01, 5.956038331102610044e-03, -1.733283849637982585e-02, 4.346662459534414262e-03, -8.046202053482958208e-03, 1.129074654068652483e-01, 8.284717746546071959e-02, 2.499841765937564977e-02, 1.028742298282452408e-02, -2.582718183110357512e-03, -5.070921596342487479e-03
1.042990456609999939e+02, 1.077689877049957390e-01, 5.892884791662867348e-03, -1.677356641248614957e-02, 4.503865906925567757e-03, -8.341915637189837446e-03, 1.099996329169649900e-01, 8.117847385260743009e-02, 2.435986871064095213e-02, 1.007539028699432244e-02, -2.708204867966775356e-03, -4.956181525072090449e-03
1.057446724379999949e+02, 1.051524441356105066e-01, 5.827681919586672789e-03, -1.621566988156454905e-02, 4.650179894109594467e-03, -8.614024926916834593e-03, 1.070721614872297556e-01, 7.951017694518272561e-02, 2.372254990809857453e-02, 9.858109993093135820e-03, -2.829866049131402397e-03, -4.841536815333372448e-03
1.071979461070000070e+02, 1.025278667280246497e-01, 5.760420456863324552e-03, -1.565941725182552410e-02, 4.785485043936097728e-03, -8.861711653426470464e-03, 1.041268762088292388e-01, 7.784225396602453828e-02, 2.308660334955247445e-02, 9.635661707504784151e-03, -2.947467611096857634e-03, -4.727003569106389205e-03
1.086589071180000019e+02, 9.989624803169550038e-02, 5.691090936212227745e-03, -1.510508728169767528e-02, 4.909665116390247823e-03, -9.084176094677449270e-03, 1.011656888923988251e-01, 7.617462934931285012e-02, 2.245217788910107426e-02, 9.408133621410292094e-03, -3.060770221631614954e-03, -4.612598341427171997e-03
1.101275961340000009e+02, 9.725860723595589064e-02, 5.619683642507014923e-03, -1.455296955926855054e-02, 5.022607410959454947e-03, -9.280640920157443019e-03, 9.819060167436292896e-02, 7.450718355237179180e-02, 2.181942931166114957e-02, 9.175623089094406271e-03, -3.169529268405060253e-03, -4.498338155408130104e-03
1.116040540340000007e+02, 9.461599156218712670e-02, 5.546188568832037535e-03, -1.400336494144160081e-02, 5.124203203825540565e-03, -9.450355414262586601e-03, 9.520371069961049149e-02, 7.283975196081944603e-02, 2.118852052948662357e-02, 8.938237250434116071e-03, -3.273494802290564769e-03, -4.384240518574862057e-03
1.130883219130000015e+02, 9.196947776478132941e-02, 5.470595366838165718e-03, -1.345658601821029914e-02, 5.214348223315487356e-03, -9.592600112146213928e-03, 9.220720987744498998e-02, 7.117212391142117844e-02, 2.055962180529117417e-02, 8.696093703236927250e-03, -3.372411488069234839e-03, -4.270323440499150525e-03
1.145804410829999966e+02, 8.932017375171763529e-02, 5.392893290232540424e-03, -1.291295760140262310e-02, 5.292943167887679927e-03, -9.706691887089490337e-03, 8.920339470037458307e-02, 6.950404186495597048e-02, 1.993291100174504962e-02, 8.449321230479934705e-03, -3.466018564498919794e-03, -4.156605452206059773e-03
1.160804530749999941e+02, 8.666922034025707766e-02, 5.313071131138874872e-03, -1.237281724094370025e-02, 5.359894271807585583e-03, -9.791989531526237162e-03, 8.619466611502785147e-02, 6.783520076625515483e-02, 1.930857386190875172e-02, 8.198060588802409676e-03, -3.554049815751457366e-03, -4.043105627353684589e-03
1.175883996390000021e+02, 8.401779316460716851e-02, 5.231117148262322096e-03, -1.183651577092389995e-02, 5.415113923501768158e-03, -9.847899877921107575e-03, 8.318353443354692400e-02, 6.616524763486014704e-02, 1.868680432251212595e-02, 7.942465365983326225e-03, -3.636233556475577423e-03, -3.929843605847027632e-03
1.191043227459999940e+02, 8.136710475224674666e-02, 5.147018985750179999e-03, -1.130441788746120065e-02, 5.458521343590667235e-03, -9.873884511901100808e-03, 8.017262326475679823e-02, 6.449378143712380940e-02, 1.806780486333309926e-02, 7.682702915301094920e-03, -3.712292633865987325e-03, -3.816839620094892357e-03
1.206282645910000042e+02, 7.871840679726968548e-02, 5.060763582992702098e-03, -1.077690276079820014e-02, 5.490043329561905550e-03, -9.869467133414340163e-03, 7.716467344786646920e-02, 6.282035330632654291e-02, 1.745178690006835009e-02, 7.418955376194642792e-03, -3.781944450272164797e-03, -3.704114524155404948e-03
1.221602675879999964e+02, 7.607299264886513424e-02, 4.972337072325852189e-03, -1.025436468766183044e-02, 5.509615075482469926e-03, -9.834241630569848583e-03, 7.416254696267697566e-02, 6.114446717417072741e-02, 1.683897121959052404e-02, 7.151420794788202612e-03, -3.844901011066414673e-03, -3.591689827530874894e-03
1.237003743799999995e+02, 7.343220004626313524e-02, 4.881724665351639715e-03, -9.737213779568560518e-03, 5.517181077333174928e-03, -9.767880934451501906e-03, 7.116923077048904756e-02, 5.946558091058702644e-02, 1.622958846912615077e-02, 6.880314351816804209e-03, -3.900869004047202195e-03, -3.479587732121625174e-03
1.252486278330000005e+02, 7.079741414041658409e-02, 4.788910526879444976e-03, -9.225876700231885538e-03, 5.512696134416730440e-03, -9.670146733060295749e-03, 6.818784056601608079e-02, 5.778310806856524345e-02, 1.562387970287567630e-02, 6.605869720329790931e-03, -3.949549917403647956e-03, -3.367831175896827435e-03
1.268050710389999978e+02, 6.817007083135773193e-02, 4.693877633293735106e-03, -8.720797448103749169e-03, 5.496126461381894979e-03, -9.540900129798735724e-03, 6.522162436731968049e-02, 5.609642035800910254e-02, 1.502209699293560047e-02, 6.328340564308452404e-03, -3.990640205690692069e-03, -3.256443882300690332e-03
1.283697473199999877e+02, 6.555166047267049767e-02, 4.596607617031522180e-03, -8.222438189560725072e-03, 5.467450925742555964e-03, -9.380113339442528592e-03, 6.227396588708249137e-02, 5.440485099768280208e-02, 1.442450411502442520e-02, 6.048002201191172468e-03, -4.023831515806585227e-03, -3.145450417420603013e-03
1.299427002269999889e+02, 6.294373200073394292e-02, 4.497080595589304959e-03, -7.731280149567254512e-03, 5.426662430216230328e-03, -9.187882526530600016e-03, 5.934838761166727483e-02, 5.270769912321833506e-02, 1.383137731990282532e-02, 5.765153453060367292e-03, -4.048810987813705742e-03, -3.034876256921434801e-03
1.315239735389999964e+02, 6.034789754301463083e-02, 4.395274983041295297e-03, -7.247824561355754348e-03, 5.373769461594290163e-03, -8.964441899466235944e-03, 5.644855347885582852e-02, 5.100423545985704327e-02, 1.324300619947814915e-02, 5.480118712662590368e-03, -4.065261649378392773e-03, -2.924747864407152304e-03
1.331136112689999891e+02, 5.776583758161037835e-02, 4.291167285948272250e-03, -6.772593677306207142e-03, 5.308797832236202344e-03, -8.710179182618685984e-03, 5.357827102849782586e-02, 4.929370952127072603e-02, 1.265969466442135039e-02, 5.193250255955429544e-03, -4.072862928375272501e-03, -2.815092783276012568e-03
1.347116576619999933e+02, 5.519930676126002383e-02, 4.184731884002232220e-03, -6.306131849312716919e-03, 5.231792645894962381e-03, -8.425652602201846170e-03, 5.074149287967920363e-02, 4.757535864327334940e-02, 1.208176204930740127e-02, 4.904930842164745113e-03, -4.071291314731134703e-03, -2.705939746212580096e-03
1.363181571979999944e+02, 5.265014044275335287e-02, 4.075940797063880294e-03, -5.849006677642641996e-03, 5.142820525046949698e-03, -8.111609526933832165e-03, 4.794231733353310210e-02, 4.584841923467559976e-02, 1.150954436576902620e-02, 4.615576642697814813e-03, -4.060221211057872710e-03, -2.597318805344237414e-03
1.379331545889999973e+02, 5.012026211507347728e-02, 3.964763441146460128e-03, -5.401810233407583137e-03, 5.041972145263817935e-03, -7.769006915546700261e-03, 4.518498785678557589e-02, 4.411214069735387711e-02, 1.094339572316670173e-02, 4.325640553362302548e-03, -4.039326023901299544e-03, -2.489261488976479957e-03
1.395566947890000051e+02, 4.761169181690132202e-02, 3.851166382526832743e-03, -4.965160349925350561e-03, 4.929365130559025185e-03, -7.399033719433995189e-03, 4.247389113815544515e-02, 4.236580259051352104e-02, 1.038368995093501626e-02, 4.035615946649447408e-03, -4.008279561810997038e-03, -2.381800989689807427e-03
1.411888229840000122e+02, 4.512655573243840035e-02, 3.735113097454399560e-03, -4.539701989534039930e-03, 4.805147378169137562e-03, -7.003135397879660384e-03, 3.981355334134557833e-02, 4.060873571845002861e-02, 9.830822449475700928e-03, 3.746040941052315026e-03, -3.966757828030617605e-03, -2.274972394497429620e-03
1.428295846030000007e+02, 4.266709715594024788e-02, 3.616563753415009790e-03, -4.126108667580357173e-03, 4.669500891244902571e-03, -6.583040671981506969e-03, 3.720863404677320074e-02, 3.884034799693154849e-02, 9.285212311111205527e-03, 3.457503259719460140e-03, -3.914441319099807616e-03, -2.168812964604017318e-03
1.444790253140000118e+02, 4.023568907229692349e-02, 3.495475038707295239e-03, -3.725083930708920216e-03, 4.522646222123480157e-03, -6.140790629283377280e-03, 3.466391728427862390e-02, 3.706015614221182253e-02, 8.747304759524765147e-03, 3.170645779457300067e-03, -3.851017980303194938e-03, -2.063362480822387122e-03
1.461371910249999928e+02, 3.783484862102595020e-02, 3.371800071251872342e-03, -3.337362860313182640e-03, 4.364847647243975254e-03, -5.678770221811210543e-03, 3.218429885491450038e-02, 3.526782446907079926e-02, 8.217573957916050886e-03, 2.886172868871352687e-03, -3.776187011347427631e-03, -1.958663671110387559e-03
1.478041278910000074e+02, 3.546725378528024775e-02, 3.245488445523215040e-03, -2.963713563864869924e-03, 4.196419225761507422e-03, -5.199742103491014622e-03, 2.977476895141504751e-02, 3.346321239934907377e-02, 7.696526258013617824e-03, 2.604857631256845326e-03, -3.689663781789887312e-03, -1.854762743362874979e-03
1.494798823069999969e+02, 3.313576269268270202e-02, 3.116486493186700155e-03, -2.604938598737527224e-03, 4.017731932037402198e-03, -4.706882599057111982e-03, 2.744038881026675258e-02, 3.164643264804604950e-02, 7.184703963575359009e-03, 2.327550175815172595e-03, -3.591186199585257293e-03, -1.751710055553052465e-03
1.511645009140000013e+02, 3.084343597008122606e-02, 2.984737872421602302e-03, -2.261876230047284945e-03, 3.829222094106427693e-03, -4.203819326538540263e-03, 2.518625976076824952e-02, 2.981792251502237562e-02, 6.682689699136157291e-03, 2.055187030404277606e-03, -3.480522986849839909e-03, -1.649560962072282519e-03
1.528580306030000031e+02, 2.859356268721624864e-02, 2.850184663181807177e-03, -1.935401384930514985e-03, 3.631401430697444969e-03, -3.694669604460535262e-03, 2.301748263001705125e-02, 2.797853128143102525e-02, 6.191111495925485583e-03, 1.788801799883599913e-03, -3.357484473910292942e-03, -1.548376891806622436e-03
1.545605185089999907e+02, 2.638969046162967583e-02, 2.712769214693897500e-03, -1.626426091098620227e-03, 3.424869050895317565e-03, -3.184078156692295332e-03, 2.093910488865777589e-02, 2.612962735389462443e-02, 5.710648711759992550e-03, 1.529537122372454918e-03, -3.221936724050010383e-03, -1.448226731172462360e-03
1.562720120189999875e+02, 2.423566035026267912e-02, 2.572437119577382185e-03, -1.335899072509185055e-03, 3.210325862856350156e-03, -2.677251670972794970e-03, 1.895605225043324807e-02, 2.427322955601377702e-02, 5.242038923179550246e-03, 1.278657873201922545e-03, -3.073820074216167611e-03, -1.349188609081227591e-03
1.579925587689999986e+02, 2.213564716075425154e-02, 2.429141864456682565e-03, -1.064804021912203530e-03, 2.988591947084722790e-03, -2.179986345457879827e-03, 1.707304065309537405e-02, 2.241216776021767720e-02, 4.786085935283944728e-03, 1.037565386855274652e-03, -2.913173542690240207e-03, -1.251352218262649987e-03
1.597222066470000073e+02, 2.009420570836842682e-02, 2.282851962260232237e-03, -8.141558165518052300e-04, 2.760627561470777730e-03, -1.698682381433230023e-03, 1.529446363834747503e-02, 2.055027875764162473e-02, 4.343669045766544723e-03, 8.078121233407780039e-04, -2.740167020707662965e-03, -1.154821852207057412e-03
1.614610037969999894e+02, 1.811632329714595036e-02, 2.133561763355760078e-03, -5.849935778582760013e-04, 2.527558567285094829e-03, -1.240336148964894976e-03, 1.362424929201709947e-02, 1.869264364893839792e-02, 3.915753676235407196e-03, 5.911156251645875454e-04, -2.555143763329722519e-03, -1.059720402230482535e-03
1.632089986139999951e+02, 1.620747810094985003e-02, 1.981307688931917450e-03, -3.783689176011324675e-04, 2.290707160283260088e-03, -8.124959706756632125e-04, 1.206568029065764949e-02, 1.684587253823742470e-02, 3.503403393743072854e-03, 3.893696150090747866e-04, -2.358676399651159911e-03, -9.661946441053351209e-04
1.649662397520000070e+02, 1.437370182802162437e-02, 1.826192416379907469e-03, -1.953268673675057608e-04, 2.051628790564774887e-03, -4.231605179540627311e-04, 1.062117070783214975e-02, 1.501843984138067495e-02, 3.107793125380362530e-03, 2.046484231091692655e-04, -2.151640445019137662e-03, -8.744222506887097245e-04
1.667327761189999933e+02, 1.262164373553532545e-02, 1.668420706402402387e-03, -3.687573925608854299e-05, 1.812155944691897598e-03, -8.058902931978550164e-05, 9.291996158693461433e-03, 1.322106800391509990e-02, 2.730223324812817206e-03, 3.919821860624566766e-05, -1.935309750405664764e-03, -7.846210992714134583e-04
1.685086568860000114e+02, 1.095862391958144985e-02, 1.508351353512602227e-03, 9.605969015191045696e-05, 1.574448710953925065e-03, 2.070205317736279870e-04, 8.077975290703804170e-03, 1.146714028603895014e-02, 2.372132276582789977e-03, -1.045957859708612000e-04, -1.711478835692664810e-03, -6.970615670375459455e-04
1.702939314799999977e+02, 9.392681645566476958e-03, 1.346573818273880075e-03, 2.027098419342555219e-04, 1.341050423156652394e-03, 4.320447951729412448e-04, 6.977136811175145385e-03, 9.773115007963260881e-03, 2.035111484008219826e-03, -2.242833604616634819e-04, -1.482611663429755141e-03, -6.120825990384684730e-04
1.720886495919999959e+02, 7.932513063716069290e-03, 1.184007032225535116e-03, 2.825685399860847322e-04, 1.114942262433662535e-03, 5.882162044260805765e-04, 5.985344049387200140e-03, 8.158791813498465079e-03, 1.720890274484530033e-03, -3.174925711149419617e-04, -1.252023245162512581e-03, -5.301121126365443068e-04
1.738928611759999967e+02, 6.587523074567618216e-03, 1.022057485903980073e-03, 3.355526852569324443e-04, 8.995853473925308121e-04, 6.717388205437738354e-04, 5.096211916424358071e-03, 6.647454358381659975e-03, 1.431379882305844906e-03, -3.821721224271454743e-04, -1.024038875197115853e-03, -4.516919166166530179e-04
1.757066164469999876e+02, 5.367127900943470184e-03, 8.627293349715514864e-04, 3.622313690572291894e-04, 6.989166132601331606e-04, 6.828185031645557772e-04, 4.300791764158597499e-03, 5.264993660410292355e-03, 1.168470383493427564e-03, -4.170113588977570089e-04, -8.041837808952801694e-04, -3.775043514276572344e-04
1.775299658909999891e+02, 4.281279093713707615e-03, 7.089302437777024284e-04, 3.641336886750485115e-04, 5.172644425824952019e-04, 6.273801757973447536e-04, 3.589120716675942447e-03, 4.039114188729481594e-03, 9.343232866056847474e-04, -4.219627200756060313e-04, -5.990354531260210121e-04, -3.083965324366250149e-04
1.793629602560000080e+02, 3.337228041540212051e-03, 5.642230737604250496e-04, 3.441223076338644914e-04, 3.590505587573942755e-04, 5.189120262237177043e-04, 2.949852365807644795e-03, 2.994271622129114890e-03, 7.303320983891264766e-04, -3.991789738389202357e-04, -4.161391257950582297e-04, -2.453810385265352344e-04
1.812056505600000094e+02, 2.542716870025375081e-03, 4.333275020596732475e-04, 3.067398119735372268e-04, 2.282746713785749847e-04, 3.786036882291457452e-04, 2.376798818962042557e-03, 2.150105573234222054e-03, 5.585293500494462353e-04, -3.533532296565992286e-04, -2.626070264938827593e-04, -1.895978009644244862e-04
1.830580880930000092e+02, 1.895500301162414934e-03, 3.202930029795262711e-04, 2.582936845936215260e-04, 1.274498566275800604e-04, 2.337192646253472591e-04, 1.865516333839717378e-03, 1.507476125656659989e-03, 4.180081442622112127e-04, -2.929194135235028127e-04, -1.441687905565415008e-04, -1.421622730922152491e-04
1.849203244139999924e+02, 1.395847477716492639e-03, 2.294806421393999810e-04, 2.063065384332964970e-04, 5.662156319687845535e-05, 1.101696983656163620e-04, 1.426362705524452474e-03, 1.055567559551418315e-03, 3.097646912971287777e-04, -2.275661052447299870e-04, -6.209412580359855533e-05, -1.039150521713237224e-04
1.867924113560000023e+02, 1.020598970632737544e-03, 1.608830131917052535e-04, 1.579124170529602430e-04, 1.214828553150432039e-05, 2.418154048827765652e-05, 1.062458978115680529e-03, 7.511793091405829636e-04, 2.275596546501634863e-04, -1.684542856122367524e-04, -1.264106283275182712e-05, -7.499227393414846618e-05
1.886744010239999909e+02, 7.610804510755024956e-04, 1.143366751591884693e-04, 1.178478526816345134e-04, -1.208624974036136545e-05, -2.339633495391590942e-05, 7.886438230125262985e-04, 5.621404638291793102e-04, 1.713766157903997308e-04, -1.206354757384317620e-04, 1.261374775673804019e-05, -5.457504147079132441e-05
1.905663458010000113e+02, 5.692957750138389564e-04, 8.298459651437279933e-05, 8.721006340383810173e-05, -2.345706122851917849e-05, -4.365489128355040123e-05, 5.807020815955784903e-04, 4.297541498744899538e-04, 1.281353189328139207e-04, -8.728640477234577235e-05, 2.361310012578912517e-05, -4.089032304747059279e-05
1.924682983470000011e+02, 4.461306498166499649e-04, 6.501498946812544685e-05, 6.432209353018359646e-05, -2.692817595344992724e-05, -4.698170960785675107e-05, 4.415938199765217392e-04, 3.489122549828282504e-04, 1.017552249948224733e-04, -6.328634674872240368e-05, 2.657244542082257309e-05, -3.182121540812065427e-05
1.943803115990000094e+02, 3.341409472594660392e-04, 5.062307859692157327e-05, 4.746078925158137690e-05, -2.654927496674810045e-05, -4.376497149886628092e-05, 3.235137560515787556e-04, 2.696061392974669871e-04, 7.516199942222609714e-05, -4.778700448671192061e-05, 2.672478578424477771e-05, -2.547890658770239993e-05
1.963024387750000130e+02, 2.529070164896512476e-04, 4.153209640324075194e-05, 3.193093849976847353e-05, -2.165797681850092297e-05, -3.365263454789337196e-05, 2.374802145609152416e-04, 2.107344055724877222e-04, 5.759941305623400071e-05, -3.347666258810174500e-05, 2.271194110002757493e-05, -1.946420851249544936e-05
1.982347333740000010e+02, 1.503303893501305383e-04, 2.670317500674972470e-05, 1.990294306205290164e-05, -1.581392217228472406e-05, -2.280363699641477470e-05, 1.385487487862010418e-04, 1.279234467340661908e-04, 3.418858330488092393e-05, -2.109001695667272604e-05, 1.672984384569040133e-05, -1.265839126822273651e-05
2.001772491790000004e+02, 2.178798583108832560e-05, 5.104363420042042976e-06, 1.745894422866599804e-06, -1.597572155603900041e-06, -3.007455958266197587e-06, 2.005374925317247433e-05, 1.949653425289312315e-05, 4.025688178998767411e-06, -3.143110190564742634e-06, 2.869587374061227524e-06, -1.914692776863604842e-06
2.021300402560000009e+02, 5.234556610365671933e-07, 5.823225760973954645e-08, 1.288350797922580610e-09, -1.227956132940492551e-09, -4.547776971651042712e-09, 4.392663338623410307e-07, 4.396775184369522426e-07, 1.679674703203704878e-07, -9.222040444656871781e-09, 9.347634877882669234e-09, -1.889873502206389811e-09
2.040931609589999880e+02, 9.053238356439842187e-07, 8.756734667510592226e-08, 1.536253316056967547e-13, -1.662743838834349851e-13, -3.760555079993092548e-15, 7.439855057032699958e-07, 7.439855069714263368e-07, 3.226766596635777658e-07, -9.607301895932106243e-12, 1.048554931927705188e-11, -2.771687215739052657e-10
2.060666659279999919e+02, 8.331044212159567262e-07, 7.953897190319294797e-08, 1.048010187877990700e-17, -1.211593255295689115e-17, -2.225014560439422563e-23, 6.864779984367893018e-07, 6.864779986384577880e-07, 2.932528463292017466e-07, -6.629408705567262792e-16, 7.728866597758285408e-16, -2.556925314743612676e-10
2.080506100910000100e+02, 7.625282547346519035e-07, 7.278636875454046882e-08, 4.061740718713238122e-22, -1.974713253679637347e-21, -1.363109361885248613e-31, 6.283226093046115158e-07, 6.283226094891952416e-07, 2.684112915656424916e-07, -2.543566959325860060e-20, 1.248850841735667681e-19, -2.338530995771344965e-10
2.100450486690000105e+02, 6.970797750482479200e-07, 6.652723730682710735e-08, -1.343805594900547213e-22, -8.717728897444780504e-22, 2.232517805492512728e-32, 5.743889642425780047e-07, 5.743889644113132146e-07, 2.453816222563345088e-07, 8.416691391164584470e-21, 5.486120576916381962e-20, -2.135886076851910147e-10
2.120500371749999999e+02, 6.371385448746084874e-07, 6.079576334903657323e-08, -4.980055914419114619e-22, 2.565546249554970083e-21, -2.670958295759139752e-31, 5.249929001177244797e-07, 5.249929002719439802e-07, 2.242912901032907442e-07, 3.133362996184122987e-20, -1.618206060136457522e-19, -1.950150330650140029e-10
2.140656314130000055e+02, 5.831794397080534106e-07, 5.563685025896689914e-08, 5.237869057015859937e-22, -2.353240211094862929e-21, -2.812973351649507724e-31, 4.805255764286624319e-07, 4.805255765698140139e-07, 2.053077270983667734e-07, -3.294194594345159857e-20, 1.485974132524517434e-19, -1.782720992786077414e-10
2.160918874850000009e+02, 5.358508289153197474e-07, 5.111182131437950160e-08, 8.783311728774415517e-23, 5.495001173391726983e-22, 1.206532450786166647e-32, 4.415210530083722396e-07, 4.415210531380592307e-07, 1.886595523096767669e-07, -5.536008023204485270e-21, -3.468426423647379354e-20, -1.635497265570830108e-10
2.181288617870000053e+02, 4.961147051637080506e-07, 4.731167489132847142e-08, -1.260405676731120027e-21, 4.485949023000979908e-21, -1.531244087582172532e-30, 4.087716589128337548e-07, 4.087716590328934753e-07, 1.746860929607484931e-07, 7.963062025376313128e-20, -2.841273449775557586e-19, -1.511285679331862436e-10
2.201766110169999990e+02, 4.655221257540301933e-07, 4.438314240538388056e-08, 1.142263749434169909e-21, -4.471224336680399999e-21, -1.485062964682975032e-30, 3.835548290326927826e-07, 3.835548291453357238e-07, 1.639345938733530116e-07, -7.241814537885869324e-20, 2.837239381016374948e-19, -1.414595225762082412e-10
2.222351921700000048e+02, 4.467840065961314726e-07, 4.258281343876853417e-08, 2.257680908925069931e-23, 1.401315411449189989e-22, 9.320838040150151055e-34, 3.681028970513615312e-07, 3.681028971594539996e-07, 1.573622195028569945e-07, -1.387122971514989919e-21, -8.904555668060034287e-21, -1.353272885346677548e-10
2.243046625430000063e+02, 4.449937927011344940e-07, 4.239399714272121814e-08, -1.127874170475102099e-21, 4.068894985242624792e-21, -1.411022715689605103e-30, 3.666083706411007504e-07, 3.666083707487352387e-07, 1.567708445316907449e-07, 7.186856988508314613e-20, -2.597763893413577259e-19, -1.341961938195750023e-10
2.263850797359999945e+02, 4.701970592659055464e-07, 4.477645964322717270e-08, 1.152127956324955923e-21, -4.387109728334157556e-21, -1.487412825973412552e-30, 3.873337551529145179e-07, 3.873337552665965038e-07, 1.657266086608447489e-07, -7.381086676390055348e-20, 2.814629502905570076e-19, -1.409207765277282530e-10
2.284765016549999928e+02, 5.424041238517261587e-07, 5.166325735658805610e-08, -1.412251546334222065e-22, -1.702676027724210179e-22, 6.062190060875634598e-33, 4.467311125086790069e-07, 4.467311126397112451e-07, 1.913460231875769837e-07, 9.173687474671102671e-21, 1.094816381863905329e-20, -1.610894963178139868e-10
2.305789865110000108e+02, 7.017532531812464576e-07, 6.695189754111082515e-08, 1.795564616756107429e-22, 6.202596077769730503e-23, 2.041893927553590787e-33, 5.778527775805028251e-07, 5.778527777498761685e-07, 2.478009518500687572e-07, -1.181628229076235824e-20, -3.998302806718698896e-21, -2.056769498763067373e-10
2.326925928240000019e+02, 1.035620035623156448e-06, 9.911292323411211866e-08, 1.323800008283439684e-23, 1.108385650144624745e-21, 2.002500652844516924e-33, 8.525204697722805102e-07, 8.525204700219142487e-07, 3.661991326584202677e-07, -8.332458773598399572e-22, -7.404398090345794146e-20, -2.974187962009627497e-10
2.348173794219999877e+02, 1.760944948639650211e-06, 1.693198041289694885e-07, -1.526194801163179948e-22, -1.797150596034674978e-21, 2.492432608103440103e-32, 1.448415863691507557e-06, 1.448415864114462448e-06, 6.250581715207068829e-07, 1.074326415662130065e-20, 1.239039325549959972e-19, -4.885910921344782159e-10
2.369534054449999871e+02, 3.473104881085297556e-06, 3.372289765170819571e-07, -4.719961932081675695e-22, -1.286583786818157531e-21, 3.053844549666770114e-32, 2.850523626771967202e-06, 2.850523627598287652e-06, 1.245162511818715170e-06, 3.434834832204169774e-20, 9.348228158610665535e-20, -9.052451599374857213e-10
2.391007303469999954e+02, 7.903915987351991648e-06, 7.886668895495509775e-07, 3.239537269916127726e-22, 6.778852700555470106e-21, 5.568554560726375051e-32, 6.446841048012800024e-06, 6.446841049842045600e-06, 2.914149885865932567e-06, -2.484559420363362625e-20, -5.435579940276930074e-19, -1.820590464468534926e-09
2.412594138940000050e+02, 1.986485271287325089e-05, 2.143247559250317629e-06, 3.948049012780547601e-21, 4.692636175545562731e-21, 2.435672888364709846e-31, 1.590218724734692520e-05, 1.590218725156144943e-05, 7.925330948543337953e-06, -3.833827984894414596e-19, -4.495638013366527662e-19, -3.508937872890834844e-09
2.434295161699999994e+02, 4.792718772564765264e-05, 6.121244704974244911e-06, -1.932193216506504872e-21, 1.213676220366827491e-20, -2.056442895405297452e-31, 3.665534784276807854e-05, 3.665534785075660212e-05, 2.254367980469202491e-05, 2.517917491189572150e-19, -1.603140348427889954e-18, -4.806893500134712579e-09
2.456110975770000096e+02, 7.183723837948636733e-05, 9.926032684699571181e-06, -1.552474038830905066e-20, -4.771671209276527709e-20, 5.566821628073232341e-30, 5.348927494271130058e-05, 5.348927495283467245e-05, 3.669592692913305215e-05, 2.445222038441487680e-18, 7.468380806228915274e-18, -4.972413328208576956e-09
2.478042188340000109e+02, 7.699239417963245422e-05, 1.088591933166834983e-05, 1.284157040024806095e-20, -1.254010656001682489e-20, -1.253666513046629952e-30, 5.685277823178212146e-05, 5.685277824202697818e-05, 4.027923195436569989e-05, -2.111399867904734698e-18, 2.061735660580582468e-18, -4.732316741080202761e-09
2.500089409859999989e+02, 7.769514105519223284e-05, 1.102350926148402599e-05, 2.856167087961417497e-21, 4.875391541702800047e-20, 1.056904388597118435e-30, 5.729240160632799976e-05, 5.729240161656534160e-05, 4.080547895677752495e-05, -4.803063058094307476e-19, -8.047321335060445848e-18, -4.683962547730017473e-09
2.522253253949999987e+02, 7.784466228658295183e-05, 1.105286405468940089e-05, -7.715067916842408011e-21, -5.041792540900057260e-20, 2.941222536692077473e-30, 5.738622721755402595e-05, 5.738622722779012774e-05, 4.091687019718927602e-05, 1.276303558675242947e-18, 8.332806623029055015e-18, -4.673769495967640436e-09
2.544534337519999951e+02, 7.785631646950699389e-05, 1.105519869488065102e-05, 6.642473059393530498e-21, 3.289904196649532329e-20, 1.660096232018836687e-30, 5.739365515098462163e-05, 5.739365516122080474e-05, 4.092532269618270109e-05, -1.085535066453177908e-18, -5.438148675508452572e-18, -4.673058112419093060e-09
2.566933280729999751e+02, 7.785630677764527371e-05, 1.105528059659410147e-05, -4.923585561450965033e-21, 5.552507825204500356e-20, -2.002766647247843716e-30, 5.739359675208652501e-05, 5.739359676232264713e-05, 4.092542011025532522e-05, 8.005461819847379928e-19, -9.182087070956107908e-18, -4.673004993107787036e-09
2.589450707010000201e+02, 7.785619089994803843e-05, 1.105527827395107413e-05, 4.343861633581318045e-21, -3.595868283399212268e-20, -1.155369301242279133e-30, 5.739348853402612377e-05, 5.739348854426217135e-05, 4.092540479098162327e-05, -7.119899222676318555e-19, 5.947557915049345144e-18, -4.672983235776629708e-09
