# z (m), beta1, beta2, beta3, beta4, beta_theta1, beta_theta2, beta_theta3, beta_theta4, beta_g1, beta_g2, lambda_theta1, lambda_theta2, lambda_theta3, lambda_theta4, lambda_g1, lambda_g2, lambda_g3, lambda_g4
1.347116576619999933e+02, -2.708487352809064996e-02, 0.000000000000000000e+00, 6.172442552148906664e-03, -7.165108102915154591e-03, 7.187305032174842387e-03, 3.138990393676642640e-04, 6.449575218904894137e-04, -2.373938073316942494e-04, 8.940463587747473143e-03, 4.011417424795720062e-04, -5.235448772453170363e-02, 1.162140745290897448e-02, -8.161776872438401831e-03, 1.042853362347509905e-03, -3.256252663766814881e-02, 0.000000000000000000e+00, -5.076309082594179962e-03, 0.000000000000000000e+00
1.363181571979999944e+02, -2.636418377694057374e-02, 0.000000000000000000e+00, 6.034195537306724297e-03, -6.983656009884984736e-03, 7.024510850391826704e-03, 3.010159427471039784e-04, 6.135703646187119819e-04, -2.257327499501927666e-04, 8.620990483911267210e-03, 3.765129163223072733e-04, -5.118643672622577578e-02, 1.138365162894587612e-02, -8.022367443164958589e-03, 9.943267080022375869e-04, -3.140987245680832568e-02, 0.000000000000000000e+00, -4.922805609787779882e-03, 0.000000000000000000e+00
1.379331545889999973e+02, -2.592508626196595237e-02, 0.000000000000000000e+00, 5.949127507744110012e-03, -6.872901201105137588e-03, 6.925475428067087366e-03, 2.933172863369119961e-04, 5.949168257773221943e-04, -2.187773124942444798e-04, 8.428555140208498359e-03, 3.620225186540852670e-04, -5.047910367924862696e-02, 1.123818699745587554e-02, -7.936326132767314995e-03, 9.653880723539981935e-04, -3.071746272279279877e-02, 0.000000000000000000e+00, -4.829385219228917413e-03, 0.000000000000000000e+00
1.395566947890000051e+02, -2.572478743946262497e-02, 0.000000000000000000e+00, 5.911117962738152674e-03, -6.823160441152462639e-03, 6.880954162344754717e-03, 2.899114866375242325e-04, 5.866114266552899942e-04, -2.156849400094652629e-04, 8.340719695080277968e-03, 3.555348023872502449e-04, -5.015812213886967907e-02, 1.117263333657582403e-02, -7.897608354726855934e-03, 9.524809132981659505e-04, -3.039948812345152213e-02, 0.000000000000000000e+00, -4.786511191213894782e-03, 0.000000000000000000e+00
1.411888229840000122e+02, -2.571765815565847657e-02, 0.000000000000000000e+00, 5.909916511600055156e-03, -6.821762035881092680e-03, 6.881130437709776469e-03, 2.900455381968729783e-04, 5.866479060211344555e-04, -2.156362651825502420e-04, 8.338108814423537615e-03, 3.554369438687210187e-04, -5.016688833190117991e-02, 1.117243509818972511e-02, -7.897864364324855974e-03, 9.524986945956564642e-04, -3.039450394962452118e-02, 0.000000000000000000e+00, -4.785044199948934596e-03, 0.000000000000000000e+00
1.428295846030000007e+02, -2.588587553732532576e-02, 0.000000000000000000e+00, 5.945385149587794488e-03, -6.866590495888274560e-03, 6.921532643319254843e-03, 2.932730611407529785e-04, 5.940885339293420315e-04, -2.184115357417687714e-04, 8.409978396385192276e-03, 3.609286104666607265e-04, -5.044871422665482552e-02, 1.123185749571194852e-02, -7.933981375393122509e-03, 9.640493687973910892e-04, -3.064875473963885044e-02, 0.000000000000000000e+00, -4.820057634212410007e-03, 0.000000000000000000e+00
1.444790253140000118e+02, -2.618895594177515079e-02, 0.000000000000000000e+00, 6.004387599673587615e-03, -6.943746676750501765e-03, 6.993576287537734554e-03, 2.991271594720802326e-04, 6.076328860775354404e-04, -2.233241823003294867e-04, 8.543688213425326694e-03, 3.711632401368174781e-04, -5.098009975774722702e-02, 1.133677875471279968e-02, -7.996858736767507164e-03, 9.849868184912612904e-04, -3.113987624059777817e-02, 0.000000000000000000e+00, -4.884655023887764930e-03, 0.000000000000000000e+00
1.461371910249999928e+02, -2.663693782142827551e-02, 0.000000000000000000e+00, 6.097357839137429979e-03, -7.062075531877235086e-03, 7.098563642235822257e-03, 3.075170789507667584e-04, 6.274762588750135150e-04, -2.307833675238419831e-04, 8.736925833994012291e-03, 3.861563673595559904e-04, -5.170634173316835530e-02, 1.149091350984347490e-02, -8.089154571248955566e-03, 1.015734417973072727e-03, -3.182014163872100287e-02, 0.000000000000000000e+00, -4.978054342706860272e-03, 0.000000000000000000e+00
1.478041278910000074e+02, -2.718299359852367411e-02, 0.000000000000000000e+00, 6.201174440323799393e-03, -7.199836419245077279e-03, 7.227192202748942106e-03, 3.182076416559872253e-04, 6.525866607281150455e-04, -2.398602288856447554e-04, 8.982125470896376238e-03, 4.055324108523499773e-04, -5.266126386001494797e-02, 1.167680500061024987e-02, -8.198657050233308652e-03, 1.054366037393505116e-03, -3.272434203556050247e-02, 0.000000000000000000e+00, -5.094721843352272538e-03, 0.000000000000000000e+00
1.494798823069999969e+02, -2.787659237620392777e-02, 0.000000000000000000e+00, 6.347830435561957647e-03, -7.386219033382521865e-03, 7.389555122850352195e-03, 3.315039661761455189e-04, 6.845373186980960529e-04, -2.520014037279174864e-04, 9.283202947688199563e-03, 4.299866906452977193e-04, -5.375649652074242224e-02, 1.191396934715217674e-02, -8.338848612325403323e-03, 1.103656860491274974e-03, -3.376607875357612309e-02, 0.000000000000000000e+00, -5.237857893747694185e-03, 0.000000000000000000e+00
1.511645009140000013e+02, -2.865880767349050090e-02, 0.000000000000000000e+00, 6.490105373879596906e-03, -7.580617959345815025e-03, 7.574351396999011790e-03, 3.476432437818359911e-04, 7.227799798204107874e-04, -2.655927109577604786e-04, 9.645593978405463467e-03, 4.602231510018147320e-04, -5.516292799074904579e-02, 1.217680684841617594e-02, -8.489707747697023202e-03, 1.161964307501127565e-03, -3.512375558726837238e-02, 0.000000000000000000e+00, -5.405602779610825352e-03, 0.000000000000000000e+00
1.528580306030000031e+02, -2.962290901493230127e-02, 0.000000000000000000e+00, 6.702756607659305504e-03, -7.849040270623440160e-03, 7.802986799284632007e-03, 3.671962379976672817e-04, 7.702801880655910181e-04, -2.838971654873117569e-04, 1.006561574072455806e-02, 4.968304491197500419e-04, -5.664516367425770360e-02, 1.250831128715619925e-02, -8.682983797080967223e-03, 1.234767272781970085e-03, -3.653527313978725127e-02, 0.000000000000000000e+00, -5.600359794791097585e-03, 0.000000000000000000e+00
1.545605185089999907e+02, -3.069988771303897718e-02, 0.000000000000000000e+00, 6.881041229993570263e-03, -8.107292047561380499e-03, 8.058071002396020865e-03, 3.911639696644892555e-04, 8.276384218476235712e-04, -3.036068212817350496e-04, 1.058918613533854983e-02, 5.438172932093025824e-04, -5.868655594231914768e-02, 1.286184851380657579e-02, -8.876657046176648913e-03, 1.321026118607339980e-03, -3.856027147138317568e-02, 0.000000000000000000e+00, -5.832409559118774921e-03, 0.000000000000000000e+00
1.562720120189999875e+02, -3.193001184529017933e-02, 0.000000000000000000e+00, 7.171115403211974701e-03, -8.468664139993496709e-03, 8.355678486148272743e-03, 4.181004396636455226e-04, 8.938387250494812721e-04, -3.296751202223272958e-04, 1.112316888197050109e-02, 5.949615419301982787e-04, -6.049656753222075467e-02, 1.329001988855029945e-02, -9.122214637906911339e-03, 1.421677975086035016e-03, -4.026681361780817814e-02, 0.000000000000000000e+00, -6.071744665343787456e-03, 0.000000000000000000e+00
1.579925587689999986e+02, -3.326571834414285278e-02, 0.000000000000000000e+00, 7.331718429747550135e-03, -8.747626796601903898e-03, 8.654069488389721371e-03, 4.480313765282845648e-04, 9.694817173801182101e-04, -3.539849070631065418e-04, 1.183209567812589999e-02, 6.627755973424449268e-04, -6.317499520948725855e-02, 1.368560213233219885e-02, -9.313745360371999613e-03, 1.533136517095125013e-03, -4.318726714481063017e-02, 0.000000000000000000e+00, -6.366944938468442963e-03, 0.000000000000000000e+00
1.597222066470000073e+02, -3.386120129585790117e-02, 0.000000000000000000e+00, 7.552528868150425005e-03, -8.987736664058085939e-03, 8.826108703715827841e-03, 4.649924897633214878e-04, 1.007913262886478900e-03, -3.711593818804755128e-04, 1.203473741845274836e-02, 6.872093928579367603e-04, -6.384850546548190287e-02, 1.394116013736612474e-02, -9.473439973707708378e-03, 1.592019015391894863e-03, -4.352965497689595398e-02, 0.000000000000000000e+00, -6.458579704435842873e-03, 0.000000000000000000e+00
1.614610037969999894e+02, -3.278157886400062671e-02, 0.000000000000000000e+00, 7.074424378691265142e-03, -8.494860738823543922e-03, 8.507048916505739050e-03, 4.356815351041657758e-04, 9.413447372199505508e-04, -3.381645713555725104e-04, 1.173069640186717548e-02, 6.492159071275302885e-04, -6.308998957664989360e-02, 1.344845435820505100e-02, -9.149815907942317195e-03, 1.488048352488234843e-03, -4.349643332115407657e-02, 0.000000000000000000e+00, -6.308057968488817516e-03, 0.000000000000000000e+00
1.632089986139999951e+02, -3.642511562778907863e-03, 0.000000000000000000e+00, 1.043800380228919206e-03, -1.111860017116789645e-03, 1.419860573144127863e-03, 1.751557203718303763e-05, 2.531145263328587219e-05, -8.182619590760669819e-06, 7.466314227601082666e-04, 6.851086884592858476e-06, -1.069314880596233114e-02, 2.377062510243455225e-03, -1.884873804760656352e-03, 4.232117836175927140e-05, -2.810399496273409403e-03, 0.000000000000000000e+00, -4.951341300006437606e-04, 0.000000000000000000e+00
1.649662397520000070e+02, -7.227838816552675457e-05, 0.000000000000000000e+00, 8.970022973638158237e-05, -4.939303913459372464e-05, 1.598096246480342575e-06, -3.239345873489224937e-10, 3.655316368341960390e-11, -5.459422976548984898e-10, -7.045284771802403035e-07, -8.061345484537925192e-12, -1.901197634201852396e-06, 4.514382347588761536e-06, -2.185394191446592264e-06, 1.032510945645001327e-10, 4.190756748352249857e-07, 0.000000000000000000e+00, 4.817208075949378012e-07, 0.000000000000000000e+00
1.667327761189999933e+02, -3.147813071470132451e-01, 0.000000000000000000e+00, 4.618742086765214583e-01, -2.309466461540497506e-01, 3.402375468566055365e-06, -2.552540652157770257e-06, 1.136649157495739962e-10, -3.745772172114479521e-06, 8.833236881713492101e-06, 1.477591860615454921e-10, -3.170995310203204832e-06, 6.634634894768770197e-06, -4.652715224866979410e-06, 2.213190982118662364e-10, -4.116237458599952386e-06, 0.000000000000000000e+00, -6.039682388451501617e-06, 0.000000000000000000e+00
1.685086568860000114e+02, -9.082007660189505005e-01, 0.000000000000000000e+00, 1.374948472065027572e+00, -6.874829487231830516e-01, 6.354143797530186955e-06, -7.006322570046475506e-06, 2.015811448829555189e-10, -1.060741360850570969e-05, 2.574043149815072505e-05, 4.082999070590320088e-10, -5.739590241501755775e-06, 6.329843710959666623e-06, -8.689245330687857315e-06, 2.008100231655452550e-10, -1.162544743426560033e-05, 0.000000000000000000e+00, -1.759992623127432497e-05, 0.000000000000000000e+00
1.702939314799999977e+02, -9.087380148189971862e-01, 0.000000000000000000e+00, 1.376323907704029903e+00, -6.881706530475797390e-01, 6.350967886167729914e-06, -7.003976761878929737e-06, 2.012852649121777535e-10, -1.060819259389354528e-05, 2.575136710675964832e-05, 4.080775662789772647e-10, -5.734379435893550028e-06, 6.323990489021270319e-06, -8.684902545509717191e-06, 2.004301990898382686e-10, -1.162563821916152491e-05, 0.000000000000000000e+00, -1.760740392177722675e-05, 0.000000000000000000e+00
1.720886495919999959e+02, -9.087358746729194969e-01, 0.000000000000000000e+00, 1.376317424269732470e+00, -6.881674082909541301e-01, 6.348715549565908068e-06, -7.001488218375737083e-06, 2.011424676592702365e-10, -1.060439861314073580e-05, 2.574210601811512618e-05, 4.077860506047610282e-10, -5.732359156362775763e-06, 6.321758280552480249e-06, -8.681822555593811825e-06, 2.002883395191314873e-10, -1.162148437526807428e-05, 0.000000000000000000e+00, -1.760107181583600274e-05, 0.000000000000000000e+00
1.738928611759999967e+02, -9.087368809705722583e-01, 0.000000000000000000e+00, 1.376320478752125043e+00, -6.881689323904092159e-01, 6.346437770143740142e-06, -6.998978443436092450e-06, 2.009975399319790309e-10, -1.060060904082001467e-05, 2.573293145167302484e-05, 4.074932040491952433e-10, -5.730296136965745005e-06, 6.319485133118134392e-06, -8.678707774623906735e-06, 2.001438668599757538e-10, -1.161732951761634941e-05, 0.000000000000000000e+00, -1.759479887283939929e-05, 0.000000000000000000e+00
1.757066164469999876e+02, -9.087379274323655887e-01, 0.000000000000000000e+00, 1.376323655046584937e+00, -6.881705173226539962e-01, 6.344107128527869642e-06, -6.996410455759909642e-06, 2.008493027111229923e-10, -1.059673175133383114e-05, 2.572354489571140114e-05, 4.071936839464452757e-10, -5.728185142465954680e-06, 6.317159154297187555e-06, -8.675520706470258854e-06, 1.999960928368139840e-10, -1.161307845887272370e-05, 0.000000000000000000e+00, -1.758838098578482598e-05, 0.000000000000000000e+00
1.775299658909999891e+02, -9.087389065325637283e-01, 0.000000000000000000e+00, 1.376326627463274832e+00, -6.881720002331747077e-01, 6.341714932729495424e-06, -6.993774435648127137e-06, 2.006972277882204810e-10, -1.059275062000648537e-05, 2.571390461313859756e-05, 4.068863168269089833e-10, -5.726019001283007790e-06, 6.314772223845080340e-06, -8.672249465108012716e-06, 1.998445083858507490e-10, -1.160871372811652479e-05, 0.000000000000000000e+00, -1.758178961750614950e-05, 0.000000000000000000e+00
1.793629602560000080e+02, -9.087398057218228908e-01, 0.000000000000000000e+00, 1.376329358015405013e+00, -6.881733621148167224e-01, 6.339250942117912644e-06, -6.991059062152742712e-06, 2.005406726657497373e-10, -1.058864835337256755e-05, 2.570396832079402578e-05, 4.065697880739177692e-10, -5.723788546171724816e-06, 6.312314207223654897e-06, -8.668880046833477834e-06, 1.996884757218250115e-10, -1.160421639682562543e-05, 0.000000000000000000e+00, -1.757499585762247517e-05, 0.000000000000000000e+00
1.812056505600000094e+02, -9.087406113968624632e-01, 0.000000000000000000e+00, 1.376331805528542507e+00, -6.881745823641169935e-01, 6.336703082349625336e-06, -6.988250989767024391e-06, 2.003788799872862438e-10, -1.058440457930675682e-05, 2.569368623715280231e-05, 4.062425492173704785e-10, -5.721482960801055365e-06, 6.309773149170064769e-06, -8.665395940405027611e-06, 1.995272428519457594e-10, -1.159956416466955064e-05, 0.000000000000000000e+00, -1.756796566887695074e-05, 0.000000000000000000e+00
1.830580880930000092e+02, -9.087413054410184987e-01, 0.000000000000000000e+00, 1.376333915161819910e+00, -6.881756335417494874e-01, 6.334057275717552284e-06, -6.985334653852199934e-06, 2.002109677046687485e-10, -1.057999551207309063e-05, 2.568300018512069852e-05, 4.059027946933902611e-10, -5.719089648329783538e-06, 6.307135122006547845e-06, -8.661777895050244919e-06, 1.993599343293440008e-10, -1.159473099856690235e-05, 0.000000000000000000e+00, -1.756065927368282399e-05, 0.000000000000000000e+00
1.849203244139999924e+02, -9.087418534095702549e-01, 0.000000000000000000e+00, 1.376335582620205056e+00, -6.881764634783744672e-01, 6.331297049991200116e-06, -6.982291813522151656e-06, 2.000359068036202502e-10, -1.057539312255595329e-05, 2.567184129349910080e-05, 4.055484054369672977e-10, -5.716593952503699697e-06, 6.304383894823259658e-06, -8.658003385564192389e-06, 1.991855309262832644e-10, -1.158968624559192457e-05, 0.000000000000000000e+00, -1.755302958252157522e-05, 0.000000000000000000e+00
1.867924113560000023e+02, -9.087422393031279189e-01, 0.000000000000000000e+00, 1.376336759493472339e+00, -6.881770479413675812e-01, 6.328402067694929788e-06, -6.979100005437535435e-06, 1.998524225799612486e-10, -1.057056320127877621e-05, 2.566012613445245314e-05, 4.051767819447347777e-10, -5.713977610816200673e-06, 6.301499295974767445e-06, -8.654044601162172050e-06, 1.990027658590375070e-10, -1.158439244540249906e-05, 0.000000000000000000e+00, -1.754501955306012477e-05, 0.000000000000000000e+00
1.886744010239999909e+02, -9.087424231380049067e-01, 0.000000000000000000e+00, 1.376337324728927669e+00, -6.881773263722676948e-01, 6.325348261614850069e-06, -6.975732600918947385e-06, 1.996590114998897652e-10, -1.056546495114104742e-05, 2.564775471104412114e-05, 4.047848379839192839e-10, -5.711219143781200844e-06, 6.298457559015685164e-06, -8.649868630764574181e-06, 1.988101482434040129e-10, -1.157880496285127489e-05, 0.000000000000000000e+00, -1.753656081409520173e-05, 0.000000000000000000e+00
1.905663458010000113e+02, -9.087423681149542354e-01, 0.000000000000000000e+00, 1.376337166934419987e+00, -6.881772430358013004e-01, 6.322106436100885064e-06, -6.972157322610265121e-06, 1.994538488370205124e-10, -1.056004905714512309e-05, 2.563460642759330071e-05, 4.043688392956752225e-10, -5.708292420975482186e-06, 6.295229794733077970e-06, -8.645435550336365096e-06, 1.986058668485337674e-10, -1.157286982197962440e-05, 0.000000000000000000e+00, -1.752757091039865123e-05, 0.000000000000000000e+00
1.924682983470000011e+02, -9.087420149879834597e-01, 0.000000000000000000e+00, 1.376336106739732612e+00, -6.881767081997904878e-01, 6.318641306847614507e-06, -6.968335129872160715e-06, 1.992347338286414960e-10, -1.055425570057099479e-05, 2.562053465218910061e-05, 4.039242680684932377e-10, -5.705165954928227812e-06, 6.291781162179792599e-06, -8.640697109811377641e-06, 1.983877394953410246e-10, -1.156652157739852387e-05, 0.000000000000000000e+00, -1.751794958489032215e-05, 0.000000000000000000e+00
1.943803115990000094e+02, -9.087413062366770378e-01, 0.000000000000000000e+00, 1.376333970025775066e+00, -6.881756347460910028e-01, 6.314909192349908231e-06, -6.964217725473927626e-06, 1.989989413527644980e-10, -1.054801106402166198e-05, 2.560535881698317506e-05, 4.034455453256467322e-10, -5.701800664546256692e-06, 6.288068449627944689e-06, -8.635593576247242511e-06, 1.981530615600955070e-10, -1.155967943941735018e-05, 0.000000000000000000e+00, -1.750757337738920166e-05, 0.000000000000000000e+00
1.963024387750000130e+02, -9.087401655098668041e-01, 0.000000000000000000e+00, 1.376330525661415116e+00, -6.881739070369570221e-01, 6.310856213357975062e-06, -6.959745525456840775e-06, 1.987431144428609756e-10, -1.054122401841713288e-05, 2.558885588141467712e-05, 4.029257935777167623e-10, -5.698148378097032355e-06, 6.284038383484742872e-06, -8.630051271634714524e-06, 1.978985021475797594e-10, -1.155224368101027670e-05, 0.000000000000000000e+00, -1.749628978770839991e-05, 0.000000000000000000e+00
1.982347333740000010e+02, -9.087384896530656953e-01, 0.000000000000000000e+00, 1.376325461361999958e+00, -6.881713688407037344e-01, 6.306415529722125433e-06, -6.954844594784282709e-06, 1.984630949016827490e-10, -1.053378139054183204e-05, 2.557074865633124846e-05, 4.023564860935659610e-10, -5.694149387575382642e-06, 6.279624915769552984e-06, -8.623978794375262576e-06, 1.976199366310897455e-10, -1.154409046650087438e-05, 0.000000000000000000e+00, -1.748390929246170140e-05, 0.000000000000000000e+00
2.001772491790000004e+02, -9.087361551752571875e-01, 0.000000000000000000e+00, 1.376318403292447590e+00, -6.881678331271622318e-01, 6.301503002872865146e-06, -6.949421878253191559e-06, 1.981536538444974747e-10, -1.052554081671541260e-05, 2.555068861645340086e-05, 4.017269070776960118e-10, -5.689728490651575578e-06, 6.274744872107884437e-06, -8.617261087874541656e-06, 1.973121772764677471e-10, -1.153506400766144918e-05, 0.000000000000000000e+00, -1.747019359339257519e-05, 0.000000000000000000e+00
2.021300402560000009e+02, -9.087330126784750606e-01, 0.000000000000000000e+00, 1.376308899211207581e+00, -6.881630736325075048e-01, 6.296011895221532150e-06, -6.943359343323104837e-06, 1.978081664075962463e-10, -1.051632180958619532e-05, 2.552823408775532754e-05, 4.010234873741249296e-10, -5.684790238102077351e-06, 6.269292700057582615e-06, -8.609752192152219798e-06, 1.969686501265347509e-10, -1.152496678394300186e-05, 0.000000000000000000e+00, -1.745484070336047276e-05, 0.000000000000000000e+00
2.040931609589999880e+02, -9.087288466381382435e-01, 0.000000000000000000e+00, 1.376296296662327556e+00, -6.881567639470100861e-01, 6.289806193038752842e-06, -6.936506530319912663e-06, 1.974182099700104788e-10, -1.050589401368063995e-05, 2.550282078306069977e-05, 4.002289527367927127e-10, -5.679213154075447604e-06, 6.263134017324104724e-06, -8.601266113090626941e-06, 1.965810010566665094e-10, -1.151354674553714977e-05, 0.000000000000000000e+00, -1.743746480049329644e-05, 0.000000000000000000e+00
2.060666659279999919e+02, -9.087234117293210289e-01, 0.000000000000000000e+00, 1.376279853052940094e+00, -6.881485325377403317e-01, 6.282709480419247091e-06, -6.928668362421702603e-06, 1.969728756177402439e-10, -1.049395917033924828e-05, 2.547371891257127347e-05, 3.993209634821520412e-10, -5.672839458781979877e-06, 6.256094349959234166e-06, -8.591561607972962394e-06, 1.961384043091895053e-10, -1.150047748122540075e-05, 0.000000000000000000e+00, -1.741756690329584808e-05, 0.000000000000000000e+00
2.080506100910000100e+02, -9.087163545655829733e-01, 0.000000000000000000e+00, 1.376258498639857386e+00, -6.881378442257030104e-01, 6.274491943026140196e-06, -6.919590646299913136e-06, 1.964579930986180082e-10, -1.048012826428231425e-05, 2.543997585938847318e-05, 3.982704715513335387e-10, -5.665463816470067964e-06, 6.247946572750887818e-06, -8.580324413510794087e-06, 1.956268025494197505e-10, -1.148533331668940023e-05, 0.000000000000000000e+00, -1.739449567587902427e-05, 0.000000000000000000e+00
2.100450486690000105e+02, -9.087072259993742573e-01, 0.000000000000000000e+00, 1.376230873873937499e+00, -6.881240188287224280e-01, 6.264849185409709566e-06, -6.908936742067247340e-06, 1.958548437374884995e-10, -1.046388635155034020e-05, 2.540033114519804852e-05, 3.970391263072362627e-10, -5.656814120649155216e-06, 6.238389746407675400e-06, -8.567138279240161099e-06, 1.950276227584852609e-10, -1.146755074500980066e-05, 0.000000000000000000e+00, -1.736738928718659769e-05, 0.000000000000000000e+00
2.120500371749999999e+02, -9.086954484176109625e-01, 0.000000000000000000e+00, 1.376195230458034935e+00, -6.881061816507492157e-01, 6.253372821922329631e-06, -6.896255066325054606e-06, 1.951383966774382670e-10, -1.044454299668725143e-05, 2.535309541475044755e-05, 3.955756738289169896e-10, -5.646525125399664492e-06, 6.227019979774438412e-06, -8.551444751556563543e-06, 1.943160240924467519e-10, -1.144637416801775011e-05, 0.000000000000000000e+00, -1.733509266858137497e-05, 0.000000000000000000e+00
2.140656314130000055e+02, -9.086802053491576103e-01, 0.000000000000000000e+00, 1.376149097152592482e+00, -6.880830963293169678e-01, 6.239508444856429791e-06, -6.880932512527777588e-06, 1.942748225277585207e-10, -1.042116051391524840e-05, 2.529597375098377414e-05, 3.938108233297398074e-10, -5.634101147802150376e-06, 6.213289093104208357e-06, -8.532485696471166139e-06, 1.934584374244022734e-10, -1.142077745418714997e-05, 0.000000000000000000e+00, -1.729603670826897769e-05, 0.000000000000000000e+00
2.160918874850000009e+02, -9.086604673303672053e-01, 0.000000000000000000e+00, 1.376089358438869814e+00, -6.880532040742114441e-01, 6.222488318408930046e-06, -6.862120300527567976e-06, 1.932175027146592582e-10, -1.039244206444305321e-05, 2.522579489671419962e-05, 3.916491985049744821e-10, -5.618855076826304981e-06, 6.196437424292499849e-06, -8.509211260780810606e-06, 1.924085848085502509e-10, -1.138934124657592424e-05, 0.000000000000000000e+00, -1.724805311102015084e-05, 0.000000000000000000e+00
2.181288617870000053e+02, -9.086348085177546885e-01, 0.000000000000000000e+00, 1.376011699540967470e+00, -6.880143460451051407e-01, 6.201231428349452860e-06, -6.838623392126896749e-06, 1.919012265188160048e-10, -1.035656225440215743e-05, 2.513809611512089989e-05, 3.889574342730174999e-10, -5.599819159712204664e-06, 6.175395119454187502e-06, -8.480143193064158306e-06, 1.911017240993792668e-10, -1.135006763489299813e-05, 0.000000000000000000e+00, -1.718809055278147540e-05, 0.000000000000000000e+00
2.201766110169999990e+02, -9.086012577625705022e-01, 0.000000000000000000e+00, 1.375910156222962311e+00, -6.879635380235127329e-01, 6.174176256626780194e-06, -6.808715822105639973e-06, 1.902325655020419952e-10, -1.031088610058452538e-05, 2.502643829042349994e-05, 3.855445845001277744e-10, -5.575594733386597573e-06, 6.148616187923865025e-06, -8.443146168057477405e-06, 1.894450772592520241e-10, -1.130007240808680001e-05, 0.000000000000000000e+00, -1.711174639110312482e-05, 0.000000000000000000e+00
2.222351921700000048e+02, -9.085562028193230333e-01, 0.000000000000000000e+00, 1.375773797636537399e+00, -6.878953114535291125e-01, 6.138985398331746996e-06, -6.769812760928237660e-06, 1.880732412227144830e-10, -1.025146066446160972e-05, 2.488114788030404897e-05, 3.811275308610179499e-10, -5.544091831860971411e-06, 6.113789363382347576e-06, -8.395023858874935086e-06, 1.873014128410522534e-10, -1.123502987529442617e-05, 0.000000000000000000e+00, -1.701240649253034956e-05, 0.000000000000000000e+00
2.243046625430000063e+02, -9.084888071391195030e-01, 0.000000000000000000e+00, 1.375569822326474956e+00, -6.877932607132579701e-01, 6.091929957983600280e-06, -6.717780261483215090e-06, 1.852062923938137664e-10, -1.017190890829650101e-05, 2.468650689419669853e-05, 3.752577571158462531e-10, -5.502006181492662614e-06, 6.067251064522217687e-06, -8.330677115355006562e-06, 1.844561230735169887e-10, -1.114797070984870094e-05, 0.000000000000000000e+00, -1.687932391439209964e-05, 0.000000000000000000e+00
2.263850797359999945e+02, -9.083637752115105712e-01, 0.000000000000000000e+00, 1.375191389563412470e+00, -6.876039570732127570e-01, 6.026395551532919328e-06, -6.645253299316927363e-06, 1.812551842134139824e-10, -1.006069869642777156e-05, 2.441374758473369947e-05, 3.671436576243352171e-10, -5.443569598490348118e-06, 6.002576253164589586e-06, -8.241060960041134050e-06, 1.805389468327602592e-10, -1.102632020037977337e-05, 0.000000000000000000e+00, -1.669282910486767619e-05, 0.000000000000000000e+00
2.284765016549999928e+02, -9.081244775775774158e-01, 0.000000000000000000e+00, 1.374467177286882613e+00, -6.872417230261754773e-01, 5.929584199926577719e-06, -6.538011029913896886e-06, 1.755049318880407343e-10, -9.895719988937062440e-06, 2.400803879549020143e-05, 3.552956763640674831e-10, -5.357536095550762123e-06, 5.907265820761452405e-06, -8.108674520251520372e-06, 1.748446004963680344e-10, -1.084594887349646416e-05, 0.000000000000000000e+00, -1.641543200287497512e-05, 0.000000000000000000e+00
2.305789865110000108e+02, -9.078615976832227208e-01, 0.000000000000000000e+00, 1.373671937430120060e+00, -6.868439021863776972e-01, 5.779362295272597448e-06, -6.371850385326445490e-06, 1.667490185590649914e-10, -9.641417728470728888e-06, 2.338535571667870171e-05, 3.373607098440265344e-10, -5.223324338775362541e-06, 5.758808580686845490e-06, -7.903250723029276286e-06, 1.661563614564287341e-10, -1.056771411727200845e-05, 0.000000000000000000e+00, -1.598968191096587443e-05, 0.000000000000000000e+00
2.326925928240000019e+02, -9.074888813158055179e-01, 0.000000000000000000e+00, 1.372544871652130016e+00, -6.862800628838257033e-01, 5.551015884681367177e-06, -6.119378785600227697e-06, 1.538631749572482588e-10, -9.255569731259418608e-06, 2.244173036887820105e-05, 3.110168453309474508e-10, -5.019017769531107565e-06, 5.532909910651623031e-06, -7.590993715807667095e-06, 1.533618697615924930e-10, -1.014548005036250718e-05, 0.000000000000000000e+00, -1.534449169075585020e-05, 0.000000000000000000e+00
2.348173794219999877e+02, -9.064521767459198243e-01, 0.000000000000000000e+00, 1.369411603008992451e+00, -6.847129735495938174e-01, 5.206504582738530501e-06, -5.737726728434265855e-06, 1.354556810208787604e-10, -8.668362099992050636e-06, 2.099802888134317668e-05, 2.731437161112769883e-10, -4.712926683101129521e-06, 5.193788805212860315e-06, -7.119883651429722150e-06, 1.351257384619225064e-10, -9.503704844884678006e-06, 0.000000000000000000e+00, -1.435737933367514990e-05, 0.000000000000000000e+00
2.369534054449999871e+02, -9.037217886270454414e-01, 0.000000000000000000e+00, 1.361175652506332545e+00, -6.805942957889722367e-01, 4.665149513630962421e-06, -5.136721349159855159e-06, 1.089849619847300161e-10, -7.736926463546667815e-06, 1.869652197093110300e-05, 2.183814400956864992e-10, -4.235688554453235195e-06, 4.663848634979532780e-06, -6.379592688688984675e-06, 1.089559742680828325e-10, -8.487683741368445207e-06, 0.000000000000000000e+00, -1.278374836542602464e-05, 0.000000000000000000e+00
